time,generation,mean age hall_of_fame,mean compl,mean recursive_compl,mean n_params,min mae,min mse,min max_ae,min minus_r2,min mare,min q75_are,min max_are,min ms_processed_e,min minus_spearman,max penalty
12.490224123001099,1.0,0.0,8.666666666666666,23268.0,1.0833333333333333,57.17195323528775,5520.85161530887,211.27857051099863,-0.970191161439974,0.0858004333647361,0.09318466114117062,0.3571262724987439,5520.85161530887,-0.971523915461624,4.0
18.817389011383057,12.0,1.6666666666666667,9.583333333333334,10.75,2.0833333333333335,54.39042458981832,5381.106634522457,193.70775889132574,-0.9709456891581769,0.08221849757330552,0.09418487912107443,0.3571262854440863,5381.106634522457,-0.971523915461624,2.0
23.86278009414673,24.0,8.3,12.1,1.7976931348623158e307,2.4,54.39042458981832,5352.378468060045,193.70775889132574,-0.9711008016907849,0.08193117688556804,0.09129688696287602,0.3375195331576818,5352.378468060045,-0.971523915461624,4.0
29.12701916694641,40.0,13.133333333333333,12.4,Inf,2.3333333333333335,53.416449558726384,5175.211823056543,193.1102468621698,-0.9720573809084706,0.08193117688556804,0.09129688696287602,0.3375195331576818,5175.211823056543,-0.971523915461624,4.0
34.195136070251465,55.0,15.533333333333333,11.466666666666667,1.1984620899082106e307,2.2,45.82397517570214,3536.6547584985906,159.24291130987945,-0.9809044730623983,0.0745153528495405,0.09415821554077257,0.35722032066809073,3536.6547584985906,-0.9804226918798665,1.5
39.280653953552246,70.0,15.05,14.35,Inf,2.6,45.75112928565728,3510.898764572927,154.5279092409487,-0.9810435378876065,0.07412172056170527,0.09347642912840638,0.35723477309319907,3510.898764572927,-0.982202447163515,2.5
44.81282997131348,82.0,18.142857142857142,15.19047619047619,Inf,2.761904761904762,45.47939446879574,3497.07038615368,152.81121178420608,-0.9811182017127857,0.07384947713467618,0.09347642912840638,0.35723477309319907,3497.07038615368,-0.982202447163515,3.0
50.16403293609619,97.0,26.31578947368421,14.368421052631579,9.46154281506482e306,2.736842105263158,44.937570735141776,3268.7276755762637,141.93662506809892,-0.9823510968293809,0.07015431384796608,0.08684758038802963,0.27762919698109745,3268.7276755762637,-0.982202447163515,6.0
55.47566604614258,112.0,25.235294117647058,14.176470588235293,2.043389810070286e76,2.7058823529411766,44.322154910192324,3210.7380845753237,141.83333811116995,-0.9826642011250145,0.06670250760411806,0.08747866296519138,0.24707580944936827,3210.7380845753237,-0.982202447163515,6.0
60.64817500114441,127.0,31.68421052631579,14.157894736842104,9.750912777879258e76,2.8421052631578947,42.91187001050671,3101.5500820095763,141.97122118228458,-0.983253741972689,0.06337232933237007,0.07988884390530905,0.16472303449746162,3101.5500820095763,-0.9835372636262514,6.0
65.77187299728394,142.0,39.13636363636363,14.954545454545455,8.421242853622996e76,2.909090909090909,42.91187001050671,3101.5500820095763,129.82618332297898,-0.983253741972689,0.06337232933237007,0.07988884390530905,0.1625229133203797,3101.5500820095763,-0.9835372636262514,6.0
70.92516016960144,157.0,34.903225806451616,16.612903225806452,7.09693450164196e76,3.2580645161290325,42.33935258922315,2789.042778688686,110.60612223199632,-0.9849410685669576,0.06163512416729221,0.07843006168521362,0.15679773083460347,2789.042778688686,-0.9835372636262514,6.0
76.0679030418396,172.0,46.5,16.0,9.925036220341388e76,3.2142857142857144,41.713116452678086,2789.042778688686,110.60612223199632,-0.9849410685669576,0.06320369082691234,0.07843006168521362,0.16232303026672767,2789.042778688686,-0.9835372636262514,6.0
81.16433596611023,187.0,38.166666666666664,14.625,1.0131807808265167e77,3.0,40.314852081772116,2789.042778688686,111.6244935910479,-0.9849410685669576,0.06013696417327937,0.07710038915186575,0.20008248763635608,2789.042778688686,-0.9835372636262514,4.0
86.46431994438171,203.0,46.0,14.65,1.736881338559743e77,2.9,40.314852081772116,2728.070222177286,109.97913993652287,-0.9852702788446982,0.06013696417327937,0.07710038915186575,0.20008248763635608,2728.070222177286,-0.9835372636262514,2.0
91.72971510887146,219.0,51.40909090909091,14.318181818181818,1.8421468742300303e77,2.772727272727273,38.96954361504679,2498.2600863142193,123.8986147464725,-0.9865110970583963,0.06013696417327937,0.0786846756156208,0.20008248763635608,2498.2600863142193,-0.9862068965517241,2.0
97.07423210144043,235.0,62.90909090909091,14.318181818181818,1.6842485707245993e77,2.772727272727273,38.96954361504679,2498.2600863142193,117.72166088950053,-0.9865110970583963,0.0629471276033496,0.0786846756156208,0.2078791124361815,2498.2600863142193,-0.9862068965517241,2.0
102.3490400314331,251.0,70.4090909090909,14.909090909090908,2.1579434812408926e77,2.9545454545454546,38.96954361504679,2498.2600863142193,117.72166088950053,-0.9865110970583963,0.06278544772826235,0.0786846756156208,0.19051613896201583,2498.2600863142193,-0.9862068965517241,2.0
107.35866808891296,266.0,81.57142857142857,13.142857142857142,3.3083454067804625e76,2.619047619047619,38.96954361504679,2498.2600863142193,117.72166088950053,-0.9865110970583963,0.06295569763834373,0.0786846756156208,0.20836817512214809,2498.2600863142193,-0.9862068965517241,5.0
112.6461341381073,282.0,79.16666666666667,12.708333333333334,3.3772692694217226e76,2.5416666666666665,38.96954361504679,2498.2600863142193,117.72166088950053,-0.9865110970583963,0.06295569763834373,0.0786846756156208,0.1659202367771557,2498.2600863142193,-0.9862068965517241,6.0
117.86879396438599,298.0,88.65217391304348,12.782608695652174,2.5172193312460042e76,2.4782608695652173,38.96954361504679,2498.2600863142193,117.72166088950053,-0.9865110970583963,0.06297380175725505,0.0786846756156208,0.2104965535075353,2498.2600863142193,-0.9862068965517241,5.0
