time_stamp,max_are,compl,dim_penalty,age,minus_spearman,valid,max_ae,q75_are,n_params,eqs_orig,minus_r2,mse,mare,custom_compl,ms_processed_e,mae,eqs_orig_rounded
2592.6549620628357,26.071693213633036,2.0,0.0,153.0,-0.14237028109883818,true,0.43296617861813375,1.0072212091033572,1.0,-0.000143461381866296,3.4296234798780745e-6,0.008932741872669858,1.0013652098879589,2.0,0.008932741872669858,0.060097052914493354,-0.000143
185.84845399856567,2336.006872927026,4.0,0.0,198.0,-0.12817325924819614,true,0.4273381244503441,1.4389108791935226,1.0,(-0.0119038516924893/v2),-0.03861854534325626,0.008587742922895785,1.4072829044480142,4.0,0.008587742922895785,0.06130805831009424,(-0.0119/v2)
256.02704215049744,2795.3479537103863,5.0,0.0,197.0,-0.8378355012851962,true,0.45011147134175983,2.2605683600596276,1.0,(-0.0124343464489302/sin(v2)),-0.09016139623359753,0.008127325519569191,1.92039125317742,6.0,0.008127325519569191,0.06201599528707157,(-0.0124/sin(v2))
6394.616807937622,3204.976469495475,7.0,0.0,97.0,-0.8378356270482901,true,0.34639015106076493,3.2620218636188207,1.0,(-0.0875569732397928*cos((v2+v2))),-0.40090998726986593,0.005351498088589289,3.107231204065528,8.0,0.005351498088589289,0.05408527121065508,(-0.0876*cos((v2+v2)))
1430.2215321063995,1579.8277009862709,8.0,0.0,172.0,-0.8378355454835408,true,0.2713724838057122,2.72095961450777,2.0,(-0.242325933443963+(sin(v2)/3.24734124144654)),-0.5281622967692563,0.0042147899536110495,2.655462481612027,9.0,0.0042147899536110495,0.04765816473516682,(-0.242+(sin(v2)/3.25))
5890.738078117371,1746.9549823724517,9.0,0.0,105.0,-0.9300452093481635,true,0.2577411505442751,2.3961958816543816,1.0,((-0.782704294524228+sin(v2))/(v1*v1)),-0.7887872876952771,0.0018867021685665137,2.49699771004667,10.0,0.0018867021685665137,0.03324434282087278,((-0.783+sin(v2))/(v1*v1))
10745.570039987564,1462.5129072663865,11.0,6.0,33.0,-0.9316278873969427,true,0.1886713987374321,1.4994811633319112,2.0,((sin(v2)-0.78140901150923)/(-1.58323615547364+exp(v1))),-0.8727891186671247,0.001136338069129688,1.7431671684124093,13.0,0.001136338069129688,0.024711303113509994,((sin(v2)-0.781)/(-1.58+exp(v1)))
11906.027946949005,1375.9829085646022,12.0,0.0,16.0,-0.9300311914046852,true,0.20279798423891937,1.739738448447896,2.0,(-0.784614271989863*(((0.782176901265247-sin(v2))/v1)/v1)),-0.8533867509141111,0.0013096538175782124,1.9062523621709508,13.0,0.0013096538175782124,0.027165396959340216,(-0.785*(((0.782-sin(v2))/v1)/v1))
5936.626955986023,1541.2580969249666,13.0,0.0,104.0,-0.9302638950599083,true,0.18956915426372,0.74147164127307,3.0,((-0.72504387357473+(1.60028194638636/v1))*(-0.781800451894764+sin(v2))),-0.901184846034703,0.0008826872361952576,1.0642152121975579,14.0,0.0008826872361952576,0.018234366362966187,((-0.725+(1.6/v1))*(-0.782+sin(v2)))
7799.40328001976,1132.684944714128,13.0,1.0,76.0,-0.9632075822973957,true,0.1810621514583104,0.5593993847000203,2.0,((-0.275303918456928-cos((2.09175100412139*v2)))/exp((v1*v1))),-0.9256432694074251,0.0006642072028985066,0.7901201824735434,15.0,0.0006642072028985066,0.016343911761642134,((-0.275-cos((2.09*v2)))/exp((v1*v1)))
5251.0132830142975,4871.644156010698,15.0,0.0,115.0,-0.9357102156973045,true,0.20479291822910395,0.7843694431272286,3.0,((0.27653595384879+(-0.607631618822212/v1))*(0.323765519515449+cos((v2+v2)))),-0.9140632368505393,0.0007676482898423006,1.1225394924742491,16.0,0.0007676482898423006,0.017586811920732425,((0.277+(-0.608/v1))*(0.324+cos((v2+v2))))
5931.413731098175,1020.9354500272925,16.0,0.0,104.0,-0.964927670179891,true,0.16384877421151367,0.6945206979910941,4.0,((0.271550483071134+(-0.594045575307594/v1))*(0.277443119147029+cos((-2.09700064744357*v2)))),-0.9432199231952185,0.0005072000301023494,0.8370642347776469,17.0,0.0005072000301023494,0.014867681914988693,((0.272+(-0.594/v1))*(0.277+cos((-2.1*v2))))
6714.2169461250305,1542.2745618769443,18.0,0.0,92.0,-0.9649391259577099,true,0.1561943703140684,0.6803620912475035,4.0,((-0.319792232377198+sin((v2+(275.041714345871+v2))))*(-0.282737376079505+(0.61887011135995/v1))),-0.9458882133350703,0.000483364964786963,0.8288338838338508,19.0,0.000483364964786963,0.014463683246652405,((-0.32+sin((v2+(275.0+v2))))*(-0.283+(0.619/v1)))
10567.46531009674,2040.9298817140675,19.0,0.0,35.0,-0.9642750999978327,true,0.15277918381551575,0.6651054641182206,5.0,((0.373359454525374+cos((25.4570942348451+(1.88291642628791*v2))))*(0.29930518011017+(-0.655745616458673/v1))),-0.9468776805917817,0.0004745263395044589,0.8229287988480061,20.0,0.0004745263395044589,0.014173289324723634,((0.373+cos((25.5+(1.88*v2))))*(0.299+(-0.656/v1)))
11625.234894037247,3536.6758166628088,19.0,0.0,20.0,-0.9639445721159959,true,0.1459169974306606,0.6795161251202063,5.0,((0.305193145210376+(-0.668697665566547/v1))*(0.389574880701438+cos(((2.6044098561978*v2)^0.855528082111204)))),-0.9509222901015657,0.00043839701068780636,0.8225528315590406,21.0,0.00043839701068780636,0.0139124446775506,((0.305+(-0.669/v1))*(0.39+cos(((2.6*v2)^0.856))))
