time_stamp,run,compl,age,dim_penalty,minus_spearman,mare,mae,ms_processed_e,eqs_orig_rounded
11.141111135482788,0,6.0,4375.0,0.0,-0.9990972593704549,0.007384972153337821,0.002958639473177703,1.6527809406972872e-5,sqrt(abs(v1^2 + v2^2))
31.99278688430786,1,6.0,3482.0,0.0,-0.9990972593704549,0.007384972153337821,0.002958639473177703,1.6527809406972872e-5,sqrt(abs(v1^2 + v2^2))
165.67251300811768,2,6.0,1820.0,0.0,-0.9990972593704549,0.007384972153337821,0.002958639473177703,1.6527809406972872e-5,sqrt(abs(v1^2 + v2^2))
9.107976913452148,3,6.0,3243.0,0.0,-0.9990972593704549,0.007384972153337821,0.002958639473177703,1.6527809406972872e-5,sqrt(abs(v1^2 + v2^2))
122.45423483848572,4,6.0,2494.0,0.0,-0.9990972593704549,0.007384972153337821,0.002958639473177703,1.6527809406972872e-5,sqrt(abs(v1^2 + v2^2))
91.06599116325378,5,6.0,2335.0,0.0,-0.9990972593704549,0.007384972153337821,0.002958639473177703,1.6527809406972872e-5,sqrt(abs(v1^2 + v2^2))
116.99532508850098,6,6.0,2528.0,0.0,-0.9990972593704549,0.007384972153337821,0.002958639473177703,1.6527809406972872e-5,sqrt(abs(v1^2 + v2^2))
28.122684001922607,7,6.0,2772.0,0.0,-0.9990972593704549,0.007384972153337821,0.002958639473177703,1.6527809406972872e-5,sqrt(abs(v1^2 + v2^2))
53.72678589820862,8,6.0,2302.0,0.0,-0.9990972593704549,0.007384972153337821,0.002958639473177703,1.6527809406972872e-5,sqrt(abs(v1^2 + v2^2))
14.296406030654907,9,6.0,2796.0,0.0,-0.9990972593704549,0.007384972153337821,0.002958639473177703,1.6527809406972872e-5,sqrt(abs(v1^2 + v2^2))
19.138859033584595,10,6.0,2431.0,0.0,-0.9990972593704549,0.007384972153337821,0.002958639473177703,1.6527809406972872e-5,sqrt(abs(v1^2 + v2^2))
51.15955996513367,11,6.0,2411.0,0.0,-0.9990972593704549,0.007384972153337821,0.002958639473177703,1.6527809406972872e-5,sqrt(abs(v1^2 + v2^2))
19.42089295387268,12,6.0,2929.0,0.0,-0.9990972593704549,0.007384972153337821,0.002958639473177703,1.6527809406972872e-5,sqrt(abs(v1^2 + v2^2))
34.20145082473755,13,6.0,2355.0,0.0,-0.9990972593704549,0.007384972153337821,0.002958639473177703,1.6527809406972872e-5,sqrt(abs(v1^2 + v2^2))
9.240557193756104,14,6.0,3674.0,0.0,-0.9990972593704549,0.007384972153337821,0.002958639473177703,1.6527809406972872e-5,sqrt(abs(v1^2 + v2^2))
24.776960849761963,15,6.0,2796.0,0.0,-0.9990972593704549,0.007384972153337821,0.002958639473177703,1.6527809406972872e-5,sqrt(abs(v1^2 + v2^2))
31.619888067245483,16,6.0,2969.0,0.0,-0.9990972593704549,0.007384972153337821,0.002958639473177703,1.6527809406972872e-5,sqrt(abs(v1^2 + v2^2))
35.08401823043823,17,6.0,2674.0,0.0,-0.9990972593704549,0.007384972153337821,0.002958639473177703,1.6527809406972872e-5,sqrt(abs(v1^2 + v2^2))
135.16820788383484,18,6.0,2246.0,0.0,-0.9990972593704549,0.007384972153337821,0.002958639473177703,1.6527809406972872e-5,sqrt(abs(v1^2 + v2^2))
27.472028017044067,19,6.0,2559.0,0.0,-0.9990972593704549,0.007384972153337821,0.002958639473177703,1.6527809406972872e-5,sqrt(abs(v1^2 + v2^2))
18.376734018325806,20,6.0,2758.0,0.0,-0.9990972593704549,0.007384972153337821,0.002958639473177703,1.6527809406972872e-5,sqrt(abs(v1^2 + v2^2))
41.099533796310425,21,6.0,2295.0,0.0,-0.9990972593704549,0.007384972153337821,0.002958639473177703,1.6527809406972872e-5,sqrt(abs(v1^2 + v2^2))
24.80775785446167,22,6.0,3106.0,0.0,-0.9990972593704549,0.007384972153337821,0.002958639473177703,1.6527809406972872e-5,sqrt(abs(v1^2 + v2^2))
42.789276123046875,23,6.0,2623.0,0.0,-0.9990972593704549,0.007384972153337821,0.002958639473177703,1.6527809406972872e-5,sqrt(abs(v1^2 + v2^2))
54.90659499168396,24,6.0,2280.0,0.0,-0.9990972593704549,0.007384972153337821,0.002958639473177703,1.6527809406972872e-5,sqrt(abs(v1^2 + v2^2))
107.6656289100647,25,6.0,2682.0,0.0,-0.9990972593704549,0.007384972153337821,0.002958639473177703,1.6527809406972872e-5,sqrt(abs(v1^2 + v2^2))
31.811248064041138,26,6.0,2417.0,0.0,-0.9990972593704549,0.007384972153337821,0.002958639473177703,1.6527809406972872e-5,sqrt(abs(v1^2 + v2^2))
29.73263907432556,27,6.0,3328.0,0.0,-0.9990972593704549,0.007384972153337821,0.002958639473177703,1.6527809406972872e-5,sqrt(abs(v1^2 + v2^2))
54.63992500305176,28,6.0,3257.0,0.0,-0.9990972593704549,0.007384972153337821,0.002958639473177703,1.6527809406972872e-5,sqrt(abs(v1^2 + v2^2))
15.904677867889404,29,6.0,2785.0,0.0,-0.9990972593704549,0.007384972153337821,0.002958639473177703,1.6527809406972872e-5,sqrt(abs(v1^2 + v2^2))
14.114552021026611,30,6.0,2694.0,0.0,-0.9990972593704549,0.007384972153337821,0.002958639473177703,1.6527809406972872e-5,sqrt(abs(v1^2 + v2^2))
