time,generation,mean age hall_of_fame,mean compl,mean recursive_compl,mean n_params,min mae,min mse,min max_ae,min minus_r2,min mare,min q75_are,min max_are,min ms_processed_e,min minus_spearman,max penalty
11.549654006958008,1.0,0.0,6.0,33008.166666666664,0.8333333333333334,1.076235397097965e-12,3.1313309829106998e-24,5.002220859751105e-12,-1.0,1.2102013065945243e-15,1.7483126791631715e-15,3.4914235041478e-15,3.1313309829106998e-24,-1.0,2.0
16.81375503540039,8.0,3.0,7.0,10934.0,2.0,1.1254996934439987e-12,2.9485542251629798e-24,3.637978807091713e-12,-1.0,1.2502001611427564e-15,1.7483126791631715e-15,3.1562278154087136e-15,2.9485542251629798e-24,-1.0,1.0
21.975889921188354,16.0,5.0,8.0,1.6759759912428246e153,1.875,1.0999201549566352e-12,2.8510602732456174e-24,4.092726157978177e-12,-1.0,1.2260011154994829e-15,1.7442479129585407e-15,3.1562278154087136e-15,2.8510602732456174e-24,-1.0,2.0
27.20987105369568,35.0,11.857142857142858,7.0,2.6352491533870884e18,1.8571428571428572,1.0999201549566352e-12,2.5109185970436975e-24,3.865352482534945e-12,-1.0,1.2260011154994829e-15,1.7442479129585407e-15,3.1562278154087136e-15,2.5109185970436975e-24,-1.0,0.0
32.44125509262085,52.0,17.88888888888889,10.222222222222221,7328.111111111111,2.3333333333333335,1.0696036648975375e-12,2.0391200326556436e-24,3.183231456205249e-12,-1.0,1.2260011154994829e-15,1.7332918855728308e-15,3.1562278154087136e-15,2.0391200326556436e-24,-1.0,1.0
37.59383702278137,68.0,25.9,10.3,1.7976931348623158e307,2.4,8.900732003288188e-13,1.7482335691982753e-24,3.410605131648481e-12,-1.0,1.2260011154994829e-15,1.3412403879172175e-15,3.1562278154087136e-15,1.7482335691982753e-24,-1.0,3.0
42.80110502243042,80.0,23.444444444444443,8.444444444444445,4.772186383333333e8,1.8888888888888888,8.900732003288188e-13,1.7482335691982753e-24,3.637978807091713e-12,-1.0,1.1399084288700734e-15,1.3412403879172175e-15,3.20616434688001e-15,1.7482335691982753e-24,-1.0,2.0
47.843318939208984,95.0,35.0,9.7,1.7976931348623158e307,2.1,8.900732003288188e-13,1.7482335691982753e-24,3.410605131648481e-12,-1.0,1.1399084288700734e-15,1.3412403879172175e-15,3.20616434688001e-15,1.7482335691982753e-24,-1.0,3.0
53.056379079818726,110.0,42.7,10.8,4.295033347e8,2.2,8.900732003288188e-13,1.7482335691982753e-24,3.410605131648481e-12,-1.0,1.1399084288700734e-15,1.3412403879172175e-15,3.20616434688001e-15,1.7482335691982753e-24,-1.0,2.0
58.21669888496399,125.0,54.1,10.8,4.29503333e8,2.3,8.564408441695074e-13,1.654199666392666e-24,3.637978807091713e-12,-1.0,1.1399084288700734e-15,1.3412403879172175e-15,3.265791216820353e-15,1.654199666392666e-24,-1.0,2.0
63.381206035614014,140.0,61.0,10.3,4.29504961e8,2.2,8.48861721654733e-13,1.611117342822196e-24,3.637978807091713e-12,-1.0,1.0933432098141128e-15,1.4658678633350857e-15,3.265791216820353e-15,1.611117342822196e-24,-1.0,2.0
68.67385196685791,155.0,70.27272727272727,11.454545454545455,3.904590606363636e8,2.5454545454545454,8.393878185112651e-13,1.5995928212670952e-24,3.410605131648481e-12,-1.0,1.0933432098141128e-15,1.4456080219554775e-15,3.265791216820353e-15,1.5995928212670952e-24,-1.0,2.0
73.81987500190735,170.0,73.0,11.615384615384615,1.382840872971012e307,2.4615384615384617,8.393878185112651e-13,1.5995928212670952e-24,3.410605131648481e-12,-1.0,1.0933432098141128e-15,1.4456080219554775e-15,3.1562278154087136e-15,1.5995928212670952e-24,-1.0,2.0
78.98192000389099,185.0,84.23076923076923,11.23076923076923,1.382840872971012e307,2.5384615384615383,8.393878185112651e-13,1.5995928212670952e-24,3.410605131648481e-12,-1.0,1.097022179793583e-15,1.4456080219554775e-15,3.1562278154087136e-15,1.5995928212670952e-24,-1.0,2.0
84.20088505744934,200.0,99.23076923076923,11.23076923076923,1.382840872971012e307,2.5384615384615383,8.393878185112651e-13,1.5995928212670952e-24,3.410605131648481e-12,-1.0,1.097022179793583e-15,1.4456080219554775e-15,3.1562278154087136e-15,1.5995928212670952e-24,-1.0,2.0
89.52341294288635,215.0,107.0,11.23076923076923,1.382840872971012e307,2.5384615384615383,8.393878185112651e-13,1.5995928212670952e-24,3.410605131648481e-12,-1.0,1.097022179793583e-15,1.4456080219554775e-15,3.1562278154087136e-15,1.5995928212670952e-24,-1.0,2.0
94.81455707550049,230.0,102.85714285714286,11.214285714285714,Inf,2.5714285714285716,8.393878185112651e-13,1.5995928212670952e-24,3.183231456205249e-12,-1.0,1.097022179793583e-15,1.4456080219554775e-15,2.735397440020885e-15,1.5995928212670952e-24,-1.0,2.0
100.15237402915955,245.0,95.93333333333334,11.733333333333333,Inf,2.533333333333333,7.782811432358964e-13,1.061878301816222e-24,2.5011104298755527e-12,-1.0,1.090631801198192e-15,1.28602300546464e-15,2.6718036224000086e-15,1.061878301816222e-24,-1.0,2.0
105.21706891059875,259.0,103.125,12.3125,Inf,2.6875,7.782811432358964e-13,1.061878301816222e-24,2.5011104298755527e-12,-1.0,1.090631801198192e-15,1.28602300546464e-15,2.6718036224000086e-15,1.061878301816222e-24,-1.0,2.0
110.56398487091064,274.0,118.125,12.3125,Inf,2.6875,7.782811432358964e-13,1.061878301816222e-24,2.5011104298755527e-12,-1.0,1.090631801198192e-15,1.28602300546464e-15,2.6718036224000086e-15,1.061878301816222e-24,-1.0,2.0
