run,compl,age,minus_spearman,mare,mae,ms_processed_e,eqs_orig_rounded
0,6.0,2718.0,-0.9596581196581196,0.011992364731773182,0.16443533727278978,0.039965792975385654,16.1 - log(1.44 + v1)
1,6.0,3369.0,-0.9596581196581196,0.012586574267653408,0.17326310227577219,0.04090077876248606,log(9.0e6 / (1.15 + v1))
2,6.0,2764.0,-0.9596581196581196,0.012210824314361027,0.16762251495338795,0.04058108608015397,16.0 - log(1.42 + v1)
3,6.0,2835.0,-0.9596581196581196,0.012085312358026382,0.16573235699346386,0.041064242096482774,16.1 - log(1.56 + v1)
4,6.0,2992.0,-0.9596581196581196,0.011873021895270647,0.16261396605518225,0.039670029171729085,16.1 - log(1.43 + v1)
5,6.0,3139.0,-0.9596581196581196,0.011997345069367457,0.16441292619707776,0.04044449543095858,16.1 - log(1.31 + v1)
6,6.0,2674.0,-0.9596581196581196,0.011969685752252062,0.16410025266473127,0.03966951237169833,16.1 - log(1.39 + v1)
7,6.0,2859.0,-0.9596581196581196,0.011816147669605955,0.16117684933584916,0.0401118802805531,16.1 - log(1.63 + v1)
8,6.0,2453.0,-0.9596581196581196,0.011836749568879744,0.160736990551254,0.04114403878268824,16.1 - log(1.81 + v1)
9,6.0,3485.0,-0.9596581196581196,0.011810240021256654,0.16128402283786533,0.03990766564533417,16.1 - log(1.58 + v1)
10,6.0,2594.0,-0.9596581196581196,0.015716203328872934,0.21747034966488626,0.06405208084370015,0.8849557522123894(17.6 - log(v1))
11,6.0,3369.0,-0.9596581196581196,0.011806673482110822,0.16140217953071045,0.03978064439507571,16.1 - log(1.53 + v1)
12,6.0,2501.0,-0.9596581196581196,0.011940820112448415,0.16225147815489874,0.040921923171778334,16.1 - log(1.55 + v1)
13,6.0,2621.0,-0.9596581196581196,0.01341425839706688,0.1854049030189261,0.04448376370096185,log(8.51e6 / (0.895 + v1))
14,6.0,2792.0,-0.9596581196581196,0.011791683260133535,0.16053388821896059,0.04011840477187915,16.1 - log(1.59 + v1)
15,6.0,2823.0,-0.9596581196581196,0.01594925099134381,0.22036915396052756,0.06425659661441806,15.5 - 0.8695652173913044log(v1)
16,4.0,3072.0,-0.9596581196581196,0.017043676206262633,0.23866643038566754,0.08426720387464873,15.8 - log(v1)
17,6.0,2416.0,-0.9596581196581196,0.013069490579905883,0.18024406159384906,0.043207702046100166,log(8.66e6 / (1.08 + v1))
18,6.0,2357.0,-0.9596581196581196,0.011864273567987488,0.16082539844353266,0.04131864552019312,16.1 - log(1.83 + v1)
19,6.0,2655.0,-0.9596581196581196,0.01200139249916593,0.16141560720984868,0.0431828148410632,log(1.06e7 / (1.89 + v1))
20,6.0,2734.0,-0.9596581196581196,0.012067957277902093,0.1655845345091826,0.03977086149312486,16.1 - log(1.32 + v1)
21,6.0,3025.0,-0.9596581196581196,0.012017952428104392,0.1648305704188948,0.039800550663320715,16.1 - log(1.39 + v1)
22,4.0,2989.0,-0.9596581196581196,0.018308725004539308,0.2556870921643806,0.08768379676830475,log(6.9e6 / v1)
23,6.0,1083.0,-0.9596581196581196,0.013808488214385137,0.1907481811997342,0.047546714832943295,log(-8.29e6 / (-0.994 - v1))
24,6.0,1800.0,-0.9596581196581196,0.011801688048767457,0.16108580686123114,0.039829573103944964,16.1 - log(1.54 + v1)
25,6.0,3140.0,-0.9596581196581196,0.012341297808250568,0.16486396114130003,0.046393933680332136,log(1.11e7 / (2.1 + v1))
26,6.0,2615.0,-0.9596581196581196,0.012085852958010183,0.16585626939747533,0.039825481275547255,log(9.35e6 / (1.35 + v1))
27,6.0,2511.0,-0.9596581196581196,0.01550664724390141,0.21433433757986112,0.06447181101786151,0.8849557522123894log(4.43e7 / v1)
28,6.0,1464.0,-0.9596581196581196,0.012171242966653993,0.16714212644534943,0.04021157598018988,16.1 - log(1.24 + v1)
29,6.0,2479.0,-0.9596581196581196,0.01209307499850958,0.1659655267864653,0.03985454786828483,16.1 - log(1.35 + v1)
30,6.0,2807.0,-0.9596581196581196,0.013857699061460383,0.19167373726344664,0.046683144152755,log(8.29e6 / (0.864 + v1))
