run,compl,age,dim_penalty,minus_spearman,mare,mae,ms_processed_e,eqs_orig_rounded
0,1.0,5467.0,0,-0.0971073783875776,8.781533629263341e48,7.755319593194073e-10,6.246479890548483e-18,4.59e-10
1,1.0,10137.0,0,-0.3045015018249694,9.452547068098118e48,8.068638165120484e-10,6.251993520984278e-18,4.94e-10
2,1.0,4771.0,0,-0.22649429405673538,3.783241268573771e48,5.492198108173219e-10,6.2827770613982505e-18,1.98e-10
3,1.0,9079.0,0,-0.3045015018249694,9.123502424792568e48,7.91499623818746e-10,6.248982584660774e-18,4.77e-10
4,1.0,6511.0,0,-0.3689209347050355,7.131980840528797e48,6.992944021090186e-10,6.243376953261314e-18,3.73e-10
5,1.0,9193.0,0,-0.3045015018249694,9.373601203879218e48,8.031775706032458e-10,6.251217216315697e-18,4.9e-10
6,1.0,14026.0,0,-0.3044659105091065,9.162842125663629e48,7.933365257619227e-10,6.249311447456796e-18,4.79e-10
7,1.0,4154.0,0,-0.0656742685433208,8.439410430107518e48,7.59557085199368e-10,6.244615071070234e-18,4.41e-10
8,1.0,7744.0,0,-0.3045015018249694,9.387795221099471e48,8.038403366445749e-10,6.251354282109654e-18,4.91e-10
9,1.0,2914.0,0,-0.3044659105091065,9.283236876871436e48,7.989581585538635e-10,6.250370401741009e-18,4.85e-10
10,1.0,9317.0,0,100.0,9.201808619832626e48,7.951560014384767e-10,6.249645521355185e-18,4.81e-10
11,1.0,8242.0,0,-0.10586611353771336,9.247412193592917e48,7.972853845146381e-10,6.250047027204453e-18,4.83e-10
12,1.0,8414.0,0,-0.1015202717127888,6.614512922555738e48,6.757073907551727e-10,6.2454651911680464e-18,3.46e-10
13,1.0,6319.0,0,-0.19839089778827368,7.374905953505357e48,7.103673154218991e-10,6.242900963939211e-18,3.85e-10
14,1.0,6581.0,0,-0.06918883286625924,7.286382952596497e48,7.063322961385927e-10,6.243037098757006e-18,3.81e-10
15,1.0,10976.0,0,-0.0015345736417690565,2.7492881634602068e48,5.043012257769878e-10,6.307314449189102e-18,1.44e-10
16,1.0,11057.0,0,-0.10586611353771336,9.44429558439729e48,8.064785271959496e-10,6.251910788347828e-18,4.93e-10
17,1.0,10923.0,0,-0.0971073783875776,9.263946807437522e48,7.980574408248876e-10,6.2501954074632616e-18,4.84e-10
18,1.0,11020.0,0,-0.1015202717127888,9.498550093313511e48,8.090118513099523e-10,6.252461579919629e-18,4.96e-10
19,1.0,11685.0,0,-0.1777046633277277,9.368611686032257e48,8.029445933607743e-10,6.251169295924307e-18,4.9e-10
20,1.0,12502.0,0,-0.0971073783875776,9.474301200641355e48,8.078795895722398e-10,6.252213418692964e-18,4.95e-10
21,1.0,11037.0,0,-0.3045015018249694,9.274603793996525e48,7.985550510986109e-10,6.2502918335619044e-18,4.85e-10
22,1.0,9452.0,0,-0.10586611353771336,9.490457726119118e48,8.086339916746439e-10,6.252378406312476e-18,4.96e-10
23,1.0,7626.0,0,-0.10586611353771336,9.489364644794668e48,8.085829520590783e-10,6.252367199001094e-18,4.96e-10
24,1.0,8582.0,0,-0.0026878709990495633,2.7797802232489668e48,5.0562330353683e-10,6.306507283089315e-18,1.45e-10
25,1.0,3720.0,0,-0.1015202717127888,9.498608532165819e48,8.09014580015026e-10,6.252462181856506e-18,4.96e-10
26,1.0,3431.0,0,-0.3044659105091065,8.711005084189196e48,7.722387461371119e-10,6.24604315987607e-18,4.55e-10
27,1.0,8136.0,0,-0.2019581488505858,8.754810323249732e48,7.742841589635936e-10,6.24631121692623e-18,4.57e-10
28,1.0,2897.0,0,-0.10586611353771336,7.135237265054707e48,6.99442835122154e-10,6.243368441716757e-18,3.73e-10
29,1.0,10034.0,0,100.0,6.58329884474483e48,6.742846034051675e-10,6.245637915742686e-18,3.44e-10
30,1.0,6303.0,0,-0.16106526989528447,3.793553492758921e48,5.496783938342053e-10,6.282561737103571e-18,1.98e-10
