run,compl,age,minus_spearman,mare,mae,ms_processed_e,eqs_orig_rounded
0,6.0,1715.0,-0.9596581196581196,0.011906806356723133,0.16315031906262703,0.03970776734060354,16.1 - log(1.44 + v1)
1,6.0,3170.0,-0.9596581196581196,0.012044640093904232,0.16516794584914096,0.04053033524869406,16.1 - log(1.51 + v1)
2,6.0,2973.0,-0.9596581196581196,0.011885321788614994,0.16275073938308107,0.03970772019875047,16.1 - log(1.42 + v1)
3,6.0,3254.0,-0.9596581196581196,0.012018682881445399,0.1648408181433204,0.03970614988150992,16.1 - log(1.37 + v1)
4,6.0,50.0,-0.9596581196581196,0.011913286024017356,0.16322340664563736,0.03977541446461404,log(9.61e6 / (1.39 + v1))
5,6.0,160.0,-0.9596581196581196,0.012025528347196597,0.16489428961395508,0.04042538507972426,16.1 - log(1.51 + v1)
6,6.0,2439.0,-0.9596581196581196,0.01189823744399263,0.1623665589774434,0.040290052567674546,16.1 - log(1.45 + v1)
7,6.0,2433.0,-0.9596581196581196,0.01182901773931017,0.16154938280280062,0.04008417017677281,16.1 - log(1.61 + v1)
8,6.0,3938.0,-0.9596581196581196,0.011985665559949874,0.1643420927171544,0.03969499852668888,16.1 - log(1.39 + v1)
9,6.0,2852.0,-0.9596581196581196,0.012348527982538653,0.16981585356273302,0.04092483352789708,16.0 - log(1.14 + v1)
10,6.0,722.0,-0.9596581196581196,0.012030096543066261,0.16499297890999226,0.04010735905353394,16.1 - log(1.44 + v1)
11,6.0,2933.0,-0.9596581196581196,0.012413462499491629,0.17078212707910204,0.040587279462538386,16.0 - log(1.15 + v1)
12,6.0,212.0,-0.9596581196581196,0.011865563262184116,0.1625263800747476,0.03965646548632361,16.1 - log(1.44 + v1)
13,6.0,24.0,-0.9596581196581196,0.012062976166512897,0.16550983140283793,0.03974750070250522,log(9.41e6 / (1.34 + v1))
14,6.0,3501.0,-0.9596581196581196,0.011985333698238594,0.16433749818579985,0.03975851165480959,16.1 - log(1.4 + v1)
15,6.0,2821.0,-0.9596581196581196,0.011842164705055912,0.1621728695303245,0.03971648575221249,16.1 - log(1.48 + v1)
16,6.0,2566.0,-0.9596581196581196,0.01180595821598,0.16106551521021226,0.03986995652744626,16.1 - log(1.55 + v1)
17,6.0,3811.0,-0.9596581196581196,0.012463298198623388,0.17134319997506478,0.04108077227319849,16.0 - log(1.3 + v1)
18,6.0,3463.0,-0.9596581196581196,0.01189883257328319,0.1630207736217408,0.0398425309442204,16.1 - log(1.48 + v1)
19,6.0,2927.0,-0.9596581196581196,0.011956646544080138,0.16388121262624195,0.04007677637680482,16.1 - log(1.49 + v1)
20,6.0,1405.0,-0.9596581196581196,0.012198997349001919,0.16741854874577905,0.04093295612043451,16.0 - log(1.48 + v1)
21,6.0,1642.0,-0.9596581196581196,0.011794197175864865,0.16065310284827033,0.04004443092206538,16.1 - log(1.58 + v1)
22,6.0,2985.0,-0.9596581196581196,0.011955002074353792,0.16387648541177496,0.0399769846399536,16.1 - log(1.34 + v1)
23,6.0,1418.0,-0.9596581196581196,0.011876431879557477,0.16269060985331338,0.03965384326058627,16.1 - log(1.43 + v1)
24,6.0,825.0,-0.9596581196581196,0.012310196838055457,0.16916927656333863,0.04024006801690578,16.0 - log(1.27 + v1)
25,6.0,1622.0,-0.9596581196581196,0.012185540949572238,0.16736123801759004,0.03994537316831596,16.0 - log(1.28 + v1)
26,6.0,265.0,-0.9596581196581196,0.011901516546422939,0.16272279316679564,0.03995376994458845,16.1 - log(1.42 + v1)
27,6.0,2610.0,-0.9596581196581196,0.012180985563214694,0.16718114261363712,0.0405646518906274,16.0 - log(1.44 + v1)
28,6.0,3566.0,-0.9596581196581196,0.011904444489125424,0.162974673194146,0.039804739250366435,16.1 - log(1.41 + v1)
29,6.0,2359.0,-0.9596581196581196,0.011867377297149682,0.16187863662539714,0.04012329837613152,16.1 - log(1.48 + v1)
30,6.0,3765.0,-0.9596581196581196,0.011864198733028545,0.16250586656963534,0.03966526045970393,16.1 - log(1.45 + v1)
