run,compl,age,dim_penalty,minus_spearman,mare,mae,ms_processed_e,eqs_orig_rounded
0,9.0,757.0,0,-1.0,5.762056609611344e-16,2.7755575615628914e-16,1.756448109281159e-31,log(0.4 + 0.3exp(0.693v1))
1,9.0,512.0,0,-1.0,2.227168218018773e-15,7.424616477180735e-16,6.552013670805378e-31,log(0.4 + 0.3 / exp(-0.693v1))
2,9.0,36.0,0,-1.0,2.7119806212714283e-16,4.0939474033052647e-16,3.1161546500185476e-31,log(0.4 + 0.3exp(0.693v1))
3,9.0,287.0,0,-1.0,1.3777769065861444e-16,1.734723475976807e-16,1.0977800683007244e-31,log(0.4 + 0.3exp(0.693v1))
4,9.0,83.0,0,-1.0,1.8431410853305824e-15,9.783840404509192e-16,1.2853656448840412e-30,log(0.4 + 0.3exp(0.693v1))
5,9.0,519.0,0,-1.0,7.086487123783074e-15,2.1163626406917054e-15,5.956901317989726e-30,log(0.4 + 0.3exp(0.693v1))
7,9.0,49.0,0,-1.0,1.0268520269252735e-16,9.71445146547012e-17,4.468157470978387e-32,log(0.4 + 0.3exp(0.693v1))
8,9.0,3687.0,0,-1.0,2.243175594499746e-15,7.424616477180735e-16,7.41483028589086e-31,log(0.4 + 0.3exp(0.693v1))
10,9.0,553.0,0,-1.0,8.602417890436602e-16,3.400058012914542e-16,1.3442991011822906e-31,log(0.4 + 0.3exp(0.693v1))
12,9.0,278.0,0,-1.0,3.892896772263306e-16,3.7470027081099033e-16,2.7579316803625217e-31,log(0.4 + 0.3 / exp(-0.693v1))
13,9.0,241.0,0,-1.0,5.72595717590507e-16,3.677613769070831e-16,1.698670210949542e-31,log(0.4 + 0.3exp(0.693v1))
14,9.0,1452.0,0,-1.0,1.0986501148708601e-15,6.245004513516506e-16,4.4219351523130935e-31,log(0.4 + 0.3exp(0.693v1))
15,9.0,170.0,0,-1.0,5.058269629157544e-16,2.636779683484747e-16,1.4637067577342992e-31,log(0.4 + 0.3exp(0.693v1))
17,9.0,233.0,0,-1.0,8.660003357682509e-16,4.3021142204224816e-16,2.7579316803625217e-31,log(0.4 + 0.3exp(0.693v1))
19,9.0,468.0,0,-1.0,6.461942787959473e-16,4.996003610813204e-16,3.3280069439011436e-31,log(0.4 + 0.3exp(0.693v1))
20,9.0,171.0,0,-1.0,1.8504556430759963e-15,8.534839501805891e-16,7.430237725445956e-31,log(0.4 + 0.3exp(0.693v1))
22,9.0,1196.0,0,-1.0,8.40582533309286e-16,2.498001805406602e-16,9.552612524160691e-32,log(0.4 + 0.3exp(0.693v1))
23,9.0,845.0,0,-1.0,1.8655889647727413e-17,5.551115123125783e-17,2.465190328815662e-32,log(0.4 + 0.3exp(0.693v1))
24,9.0,105.0,0,-1.0,1.8655889647727413e-17,5.551115123125783e-17,2.465190328815662e-32,log(0.4 + 0.3 / exp(-0.693v1))
26,9.0,5554.0,0,-1.0,1.6199167503322825e-15,4.787836793695988e-16,4.040601023324421e-31,log(0.4 + 0.3exp(0.693v1))
27,9.0,1518.0,0,-1.0,8.305221239498245e-16,2.8449465006019636e-16,1.0515577496354308e-31,log(0.4 + 0.3exp(0.693v1))
28,9.0,201.0,0,-1.0,1.5145616260277154e-17,1.3877787807814457e-17,1.5407439555097887e-33,log(0.4 + 0.3exp(0.693v1))
29,9.0,601.0,0,-1.0,1.3777769065861444e-16,1.734723475976807e-16,1.0977800683007244e-31,log(0.4 + 0.3 / exp(-0.693v1))
30,9.0,745.0,0,-1.0,5.551856591229033e-16,2.914335439641036e-16,1.1324468072996947e-31,log(0.4 + 0.3exp(0.693v1))
