run,compl,age,minus_spearman,mare,mae,ms_processed_e,eqs_orig_rounded
0,12.0,932.0,-1.0,1.0775644510832382e-9,2.7178459779027737e-8,1.3095048711788564e-15,-1.2(1.96 + (0.0402v1) / 1.2e7 + log(v1))
1,10.0,307.0,-1.0,1.354726052837022e-8,3.578706407099448e-7,2.895123030803075e-13,1.2log(0.141 / v1) - 4.0e-9v1
2,10.0,1809.0,-1.0,1.1399671489120187e-6,3.066269247003422e-5,2.441894886252423e-9,-2.35 - 4.0e-9v1 - 1.2log(v1)
3,12.0,158.0,-1.0,8.688955309568887e-17,1.973729821555834e-15,8.881989451377318e-30,-1.2(3.3281999999999997e-9v1 + log(7.092198581560284v1))
4,10.0,3945.0,-1.0,0.005836499081061396,0.1376656295680325,0.022177892966165833,-3.78e-9v1 - 1.29log(2v1)
5,12.0,2707.0,-1.0,5.108664872808934e-10,1.3017894515441084e-8,3.219548980116411e-16,-1.2(1.96 + (0.0322v1) / 9.66e6 + log(v1))
6,10.0,2491.0,-1.0,5.14372164275123e-17,1.3158198810372225e-15,5.609677548238306e-30,-4.0e-9v1 - 1.2log(7.092198581560284v1)
7,10.0,582.0,-1.0,5.028647538683111e-12,1.1121875437075451e-10,1.7154890410662588e-20,1.2log(0.141 / v1) - 4.0e-9v1
8,12.0,29.0,-1.0,1.5976181425109428e-16,3.684295666904223e-15,2.1503763934913507e-29,-3.999e-9v1 - 1.2log(7.092198581560284v1)
9,13.0,205.0,-1.0,8.391183665103473e-10,2.2864922992008967e-8,1.2317449436910126e-15,1.2log((0.141exp(-3.3402489626556016e-9v1)) / v1)
10,12.0,975.0,-1.0,2.4770891110607993e-8,6.577667091823548e-7,1.0599835222416022e-12,1.2(-3.324074074074074e-9v1 - log(v1)) - 2.35
11,10.0,2966.0,-1.0,0.005836098340074448,0.1375070860937147,0.022151043945511255,-3.78e-9v1 - 1.29log(2v1)
12,12.0,943.0,-1.0,1.206621058684906e-9,3.1505558589978375e-8,1.9271952134966464e-15,(-0.0663v1) / 1.66e7 + 1.2log(0.141 / v1)
13,10.0,843.0,-1.0,3.146125972727977e-8,7.794155265556853e-7,1.0512654950636287e-12,-2.35 - 4.0e-9v1 - 1.2log(v1)
14,10.0,787.0,-1.0,9.448166306857296e-8,2.2290445195317766e-6,6.295629021992538e-12,-2.35 - 4.0e-9v1 - 1.2log(v1)
15,13.0,1647.0,-1.0,1.085003046038541e-13,2.5205845641149037e-12,7.504585486397853e-24,-2.35 - 4.002487375941129e-9v1 - 1.2log(v1)
16,12.0,476.0,-1.0,2.8538633473211857e-9,7.902987248982114e-8,1.6981639016222652e-14,-4.329004329004329e-5(9.259259259259259e-5v1 + 27700.0log(7.092198581560284v1))
17,10.0,987.0,-1.0,4.400292906688585e-8,1.0914043340851212e-6,1.9138775199087446e-12,-2.35 - 4.0e-9v1 - 1.2log(v1)
18,10.0,247.0,-1.0,3.7302049511151526e-16,9.079157179156835e-15,1.3042500299654063e-28,1.2(-1.96 - log(v1)) - 4.0e-9v1
19,10.0,0.0,-1.0,2.9520708572614352e-5,0.0007142892937999079,7.976203308115535e-7,-2.35 - 4.0e-9v1 - 1.2log(v1)
20,11.0,45.0,-1.0,5.2803473508574264e-14,1.2218703415311649e-12,1.7667978620979118e-24,-0.4(1.0e-8v1 + log(353.35689045936397(v1^3)))
22,13.0,2443.0,-1.0,4.935024061103047e-9,1.2123485346491077e-7,1.8741266104355314e-14,0.6(-log(v1^2) - 2.04(1.92 + 3.2679738562091504e-9v1))
23,12.0,1814.0,-1.0,1.5688582230515187e-8,3.634800658647708e-7,1.5446234141251986e-13,-1.2(1.96 + 3.333333333333334e-9v1 + log(v1))
24,11.0,277.0,-1.0,1.497975065483521e-16,3.815877655007946e-15,2.477607583805252e-29,0.4(-1.0e-8v1 - log(353.35689045936397(v1^3)))
25,12.0,706.0,-1.0,5.118178935059581e-9,1.1355597759229905e-7,1.7321693244595787e-14,1.2(-1.96 - 3.3402061855670106e-9v1 - log(v1))
26,10.0,547.0,-1.0,3.6147359698218287e-7,9.285300117530445e-6,1.452262518327172e-10,-1.2(1.96 + 3.3333333333333334e-9v1 + log(v1))
27,14.0,342.0,-1.0,1.5154956203447617e-10,4.1901573568894594e-9,6.471271428387402e-17,1.1947431302270011e-9(-1.38e-7 - 3.3444816053511706v1) + 1.2004801920768309log(0.141 / v1)
28,12.0,1966.0,-1.0,6.123923219886347e-10,1.740927862775371e-8,9.63959542237618e-16,-1.2(3.331288343558282e-9v1 + log(7.092198581560284v1))
29,10.0,120.0,-1.0,8.264663196775072e-16,2.6579561596951897e-14,3.335888248685713e-27,1.2log(0.141 / v1) - 4.0e-9v1
30,12.0,623.0,-1.0,2.753361754455041e-9,7.458866183132731e-8,1.2946768111883717e-14,-3.891050583657588e-5(0.0001026694045174538v1 + 30800.0log(7.07v1))
