run,compl,age,minus_spearman,mare,mae,ms_processed_e,eqs_orig_rounded
0,6.0,2490.0,-0.9596581196581196,0.011930425121784317,0.163506487307552,0.039673510389504604,16.1 - log(1.4 + v1)
1,6.0,2589.0,-0.9596581196581196,0.012004321171094384,0.1646230758584008,0.0397163301087563,16.1 - log(1.35 + v1)
2,6.0,1454.0,-0.9596581196581196,0.011832161695246991,0.16202157920144986,0.03971579165649439,16.1 - log(1.48 + v1)
3,6.0,1513.0,-0.9596581196581196,0.012489789032026062,0.1719467382650038,0.04131697690383506,16.0 - log(1.08 + v1)
4,6.0,3607.0,-0.9596581196581196,0.011826253870687845,0.16128030603147742,0.039952400334526676,16.1 - log(1.53 + v1)
5,6.0,3251.0,-0.9596581196581196,0.01201214114400297,0.1647424189765596,0.03973806408211046,16.1 - log(1.38 + v1)
6,6.0,3248.0,-0.9596581196581196,0.011866373692339607,0.16253594039435612,0.039766675069392424,16.1 - log(1.48 + v1)
7,6.0,2801.0,-0.9596581196581196,0.012015783560078272,0.16479669592876742,0.0397014982558498,16.1 - log(1.36 + v1)
8,6.0,775.0,-0.9596581196581196,0.012194026203481163,0.1674560106017726,0.04232522532974942,16.1 - log(1.16 + v1)
9,6.0,3204.0,-0.9596581196581196,0.012047109083813429,0.16523773187908147,0.04016748049152459,16.1 - log(1.45 + v1)
10,6.0,3595.0,-0.9596581196581196,0.011869089108547002,0.16257949958145063,0.039659882820908515,16.1 - log(1.43 + v1)
11,6.0,3636.0,-0.9596581196581196,0.01198797656484519,0.1643600074007434,0.04006190463710139,16.1 - log(1.47 + v1)
12,6.0,713.0,-0.9596581196581196,0.01209862497687936,0.166029831701721,0.0400041471206759,16.0 - log(1.37 + v1)
13,6.0,1592.0,-0.9596581196581196,0.012008828971566233,0.16469216351274327,0.039713000819142114,16.1 - log(1.38 + v1)
14,6.0,2725.0,-0.9596581196581196,0.011917941333243769,0.16280490491874422,0.04024906664564169,16.1 - log(1.42 + v1)
15,6.0,837.0,-0.9596581196581196,0.011788081069885869,0.1608411668782259,0.03987138490321791,16.1 - log(1.56 + v1)
16,6.0,2260.0,-0.9596581196581196,0.012256935460060929,0.16843475345792408,0.04053019510201617,16.0 - log(1.19 + v1)
17,6.0,1146.0,-0.9596581196581196,0.01191598161197194,0.16328922372035207,0.039766443158766,16.1 - log(1.45 + v1)
18,6.0,2183.0,-0.9596581196581196,0.011898400514224989,0.16266453144849072,0.0399474849718017,16.1 - log(1.43 + v1)
19,6.0,3387.0,-0.9596581196581196,0.011902029160934746,0.16307791383242692,0.03967174607038741,16.1 - log(1.44 + v1)
20,6.0,2238.0,-0.9596581196581196,0.011917932213239196,0.16331860165572096,0.03972886072661529,16.1 - log(1.44 + v1)
21,6.0,3678.0,-0.9596581196581196,0.012123270612423825,0.16635942284653193,0.04023857372247933,16.0 - log(1.41 + v1)
22,6.0,762.0,-0.9596581196581196,0.011824056524535562,0.1618287657443385,0.03970181206301894,16.1 - log(1.49 + v1)
23,6.0,3407.0,-0.9596581196581196,0.0118928903343295,0.1627473916101368,0.03979206640102972,16.1 - log(1.42 + v1)
24,6.0,738.0,-0.9596581196581196,0.012275403829723554,0.1686234963405212,0.04032524614893053,16.0 - log(1.31 + v1)
25,6.0,627.0,-0.9596581196581196,0.0118531889489573,0.16233922877898793,0.0397407988512859,16.1 - log(1.48 + v1)
26,6.0,798.0,-0.9596581196581196,0.011883510242532687,0.1626043398221522,0.0397607403976903,16.1 - log(1.43 + v1)
27,6.0,3917.0,-0.9596581196581196,0.012104293284116722,0.16613499301602247,0.03986855848394022,16.0 - log(1.34 + v1)
28,6.0,1669.0,-0.9596581196581196,0.012021567592058533,0.16488545687256106,0.039867251539036724,16.1 - log(1.4 + v1)
29,6.0,1595.0,-0.9596581196581196,0.011929977988561396,0.16324588463784195,0.04003829218188177,16.1 - log(1.39 + v1)
30,6.0,2918.0,-0.9596581196581196,0.011887547592446182,0.16285884539114998,0.03965762600742217,16.1 - log(1.44 + v1)
