run,compl,age,minus_spearman,mare,mae,ms_processed_e,eqs_orig_rounded
0,6.0,1599.0,-1.0,2.2660002112966523e-15,2.8899959348704076e-14,9.853479522291377e-28,15.6 - 0.905log(v1)
1,6.0,1868.0,-1.0,2.2470588659972035e-15,2.862667368110404e-14,9.819497821758779e-28,15.6 - 0.905log(v1)
2,6.0,3905.0,-1.0,2.2656982137335422e-15,2.8899959348704076e-14,9.894743015795246e-28,15.6 - 0.905log(v1)
3,6.0,6903.0,-1.0,2.2470588659972035e-15,2.862667368110404e-14,9.819497821758779e-28,15.6 - 0.905log(v1)
4,6.0,6516.0,-1.0,2.2470588659972035e-15,2.862667368110404e-14,9.819497821758779e-28,15.6 - 0.905log(v1)
5,6.0,2663.0,-1.0,2.2470588659972035e-15,2.862667368110404e-14,9.819497821758779e-28,15.6 - 0.905log(v1)
6,6.0,5433.0,-1.0,2.2470588659972035e-15,2.862667368110404e-14,9.819497821758779e-28,15.6 - 0.905log(v1)
7,6.0,5724.0,-1.0,2.2410874972607822e-15,2.8558352264204026e-14,9.827993246891928e-28,-0.9090909090909091log(3.09e-8v1)
8,6.0,2966.0,-1.0,2.2470588659972035e-15,2.862667368110404e-14,9.819497821758779e-28,15.6 - 0.905log(v1)
9,6.0,4811.0,-1.0,2.2470588659972035e-15,2.862667368110404e-14,9.819497821758779e-28,15.6 - 0.905log(v1)
10,6.0,4351.0,-1.0,2.2598674935699224e-15,2.8831637931804064e-14,9.837702304186957e-28,-0.905log(3.09e-8v1)
11,6.0,6730.0,-1.0,2.2470588659972035e-15,2.862667368110404e-14,9.819497821758779e-28,15.6 - 0.905log(v1)
12,6.0,1311.0,-1.0,2.2470588659972035e-15,2.862667368110404e-14,9.819497821758779e-28,15.6 - 0.905log(v1)
13,6.0,5511.0,-1.0,2.2470588659972035e-15,2.862667368110404e-14,9.819497821758779e-28,15.6 - 0.905log(v1)
14,6.0,4466.0,-1.0,2.2470588659972035e-15,2.862667368110404e-14,9.819497821758779e-28,15.6 - 0.905log(v1)
15,6.0,51.0,-1.0,2.2470588659972035e-15,2.862667368110404e-14,9.819497821758779e-28,15.6 - 0.905log(v1)
16,6.0,4396.0,-1.0,2.2470588659972035e-15,2.862667368110404e-14,9.819497821758779e-28,15.6 - 0.905log(v1)
17,6.0,5778.0,-1.0,2.2470588659972035e-15,2.862667368110404e-14,9.819497821758779e-28,15.6 - 0.905log(v1)
18,6.0,3591.0,-1.0,2.2470588659972035e-15,2.862667368110404e-14,9.819497821758779e-28,15.6 - 0.905log(v1)
19,6.0,3549.0,-1.0,2.2470588659972035e-15,2.862667368110404e-14,9.819497821758779e-28,15.6 - 0.905log(v1)
20,6.0,5006.0,-1.0,2.2470588659972035e-15,2.862667368110404e-14,9.819497821758779e-28,15.6 - 0.905log(v1)
21,6.0,5814.0,-1.0,2.2470588659972035e-15,2.862667368110404e-14,9.819497821758779e-28,15.6 - 0.905log(v1)
22,6.0,6961.0,-1.0,2.2470588659972035e-15,2.862667368110404e-14,9.819497821758779e-28,15.6 - 0.905log(v1)
23,6.0,4036.0,-1.0,2.2470588659972035e-15,2.862667368110404e-14,9.819497821758779e-28,15.6 - 0.905log(v1)
24,6.0,320.0,-1.0,2.266461069800508e-15,2.8899959348704076e-14,9.872897636881432e-28,-0.905log(3.09e-8v1)
25,6.0,3780.0,-1.0,2.2470588659972035e-15,2.862667368110404e-14,9.819497821758779e-28,15.6 - 0.905log(v1)
26,6.0,5600.0,-1.0,2.2470588659972035e-15,2.862667368110404e-14,9.819497821758779e-28,15.6 - 0.905log(v1)
27,6.0,5312.0,-1.0,2.2656982137335422e-15,2.8899959348704076e-14,9.894743015795246e-28,15.6 - 0.905log(v1)
28,6.0,2863.0,-1.0,2.2660002112966523e-15,2.8899959348704076e-14,9.853479522291377e-28,15.6 - 0.905log(v1)
29,6.0,3168.0,-1.0,2.2660002112966523e-15,2.8899959348704076e-14,9.853479522291377e-28,15.6 - 0.905log(v1)
30,6.0,3969.0,-1.0,2.2470588659972035e-15,2.862667368110404e-14,9.819497821758779e-28,15.6 - 0.905log(v1)
