run,compl,age,minus_spearman,mare,mae,ms_processed_e,eqs_orig_rounded
0,8.0,9778.0,-1.0,1.334533776539292e-15,3.628054748430708e10,1.8481418492865505e22,(v2*v3) / (1.4884e10(v1^2))
1,8.0,9131.0,-1.0,1.501734488031637e-15,5.002481190726624e10,2.540836308401531e22,(6.67e-11v2*v3) / (v1^2)
2,8.0,7132.0,-1.0,1.334533776539292e-15,3.628054748430708e10,1.8481418492865505e22,(v2*v3) / (1.4884e10(v1^2))
3,8.0,8005.0,-1.0,1.3454842725366268e-15,3.6226895884315414e10,1.8481485752594053e22,(v2*v3) / (1.4884e10(v1^2))
4,8.0,9336.0,-1.0,1.3454842725366268e-15,3.6226895884315414e10,1.8481485752594053e22,(v2*v3) / (1.4884e10(v1^2))
5,8.0,5046.0,-1.0,1.3381920705097716e-15,3.85175795211154e10,2.052784456246052e22,(v2*v3) / (1.4884e10(v1^2))
6,8.0,8829.0,-1.0,1.390227715261986e-15,4.5461111747787025e10,2.0376734989641255e22,(6.666666666666667e-11v2*v3) / (v1^2)
7,8.0,9071.0,-1.0,1.3454842725366268e-15,3.6226895884315414e10,1.8481485752594053e22,(v2*v3) / (1.4884e10(v1^2))
8,8.0,5367.0,-1.0,1.3454842725366268e-15,3.6226895884315414e10,1.8481485752594053e22,(v2*v3) / (1.4884e10(v1^2))
9,8.0,9020.0,-1.0,1.3461402553963945e-15,3.851750961871516e10,2.052784455586345e22,(v2*v3) / (1.4884e10(v1^2))
10,8.0,7766.0,-1.0,1.501734488031637e-15,5.002481190726624e10,2.540836308401531e22,(6.67e-11v2*v3) / (v1^2)
11,8.0,2822.0,-1.0,1.5086034878918251e-15,5.009637832006988e10,2.6044314585562886e22,(6.67e-11v2*v3) / (v1^2)
12,8.0,4928.0,-1.0,1.3454842725366268e-15,3.6226895884315414e10,1.8481485752594053e22,(v2*v3) / (1.4884e10(v1^2))
13,8.0,8342.0,-1.0,1.3454842725366268e-15,3.6226895884315414e10,1.8481485752594053e22,(v2*v3) / (1.4884e10(v1^2))
14,8.0,3823.0,-1.0,1.334533776539292e-15,3.628054748430708e10,1.8481418492865505e22,(v2*v3) / (1.4884e10(v1^2))
15,8.0,8086.0,-1.0,1.3461402553963945e-15,3.851750961871516e10,2.052784455586345e22,(v2*v3) / (1.4884e10(v1^2))
16,8.0,10763.0,-1.0,1.3461402553963945e-15,3.851750961871516e10,2.052784455586345e22,(v2*v3) / (1.4884e10(v1^2))
17,8.0,268.0,-1.0,1.3265941046992836e-15,7.744056345124014e10,5.940259948220089e22,(6.666666666666667e-11v2*v3) / (v1^2)
18,8.0,5242.0,-1.0,1.334533776539292e-15,3.628054748430708e10,1.8481418492865505e22,(v2*v3) / (1.4884e10(v1^2))
19,8.0,8228.0,-1.0,1.5086034878918251e-15,5.009637832006988e10,2.6044314585562886e22,(6.67e-11v2*v3) / (v1^2)
20,8.0,6991.0,-1.0,1.3454842725366268e-15,3.6226895884315414e10,1.8481485752594053e22,(v2*v3) / (1.4884e10(v1^2))
21,8.0,8353.0,-1.0,1.3454842725366268e-15,3.6226895884315414e10,1.8481485752594053e22,(v2*v3) / (1.4884e10(v1^2))
22,8.0,5358.0,-1.0,1.390227715261986e-15,4.5461111747787025e10,2.0376734989641255e22,(6.666666666666667e-11v2*v3) / (v1^2)
23,8.0,7242.0,-1.0,1.3454842725366268e-15,3.6226895884315414e10,1.8481485752594053e22,(v2*v3) / (1.4884e10(v1^2))
24,8.0,7484.0,-1.0,1.5086034878918251e-15,5.009637832006988e10,2.6044314585562886e22,(6.67e-11v2*v3) / (v1^2)
25,8.0,6505.0,-1.0,1.3454842725366268e-15,3.6226895884315414e10,1.8481485752594053e22,(v2*v3) / (1.4884e10(v1^2))
26,8.0,6368.0,-1.0,1.5255147356576248e-15,5.238718386460791e10,2.839934892970582e22,(6.67e-11v2*v3) / (v1^2)
27,8.0,4544.0,-1.0,1.3454842725366268e-15,3.6226895884315414e10,1.8481485752594053e22,(v2*v3) / (1.4884e10(v1^2))
28,8.0,5251.0,-1.0,1.4154556118884586e-15,4.7698091536590416e10,2.304671864978938e22,(6.666666666666667e-11v2*v3) / (v1^2)
29,8.0,5015.0,-1.0,1.3461402553963945e-15,3.851750961871516e10,2.052784455586345e22,(v2*v3) / (1.4884e10(v1^2))
30,8.0,56.0,-1.0,1.334533776539292e-15,3.628054748430708e10,1.8481418492865505e22,(v2*v3) / (1.4884e10(v1^2))
