run,compl,age,minus_spearman,mare,mae,ms_processed_e,eqs_orig_rounded
0,8.0,6899.0,-1.0,1.3454842725366268e-15,3.6226895884315414e10,1.8481485752594053e22,(v2*v3) / (1.4884e10(v1^2))
1,8.0,6182.0,-1.0,1.3454842725366268e-15,3.6226895884315414e10,1.8481485752594053e22,(v2*v3) / (1.4884e10(v1^2))
2,8.0,3572.0,-1.0,1.5349446867863588e-15,5.020390978034151e10,2.5420929946594547e22,(v2*v3) / (1.5e10(v1^2))
3,8.0,4403.0,-1.0,1.3454842725366268e-15,3.6226895884315414e10,1.8481485752594053e22,(v2*v3) / (1.4884e10(v1^2))
4,8.0,333.0,-1.0,1.334533776539292e-15,3.628054748430708e10,1.8481418492865505e22,(v2*v3) / (1.4884e10(v1^2))
5,8.0,6090.0,-1.0,1.3454842725366268e-15,3.6226895884315414e10,1.8481485752594053e22,(v2*v3) / (1.4884e10(v1^2))
6,8.0,6049.0,-1.0,1.334533776539292e-15,3.628054748430708e10,1.8481418492865505e22,(v2*v3) / (1.4884e10(v1^2))
7,8.0,8623.0,-1.0,1.3454842725366268e-15,3.6226895884315414e10,1.8481485752594053e22,(v2*v3) / (1.4884e10(v1^2))
8,8.0,8938.0,-1.0,1.3454842725366268e-15,3.6226895884315414e10,1.8481485752594053e22,(v2*v3) / (1.4884e10(v1^2))
9,8.0,5936.0,-1.0,9.528267142057014e-16,1.7788720170085257e11,6.550265115176889e23,(6.67e-11v2*v3) / (v1^2)
10,8.0,4723.0,-1.0,1.3454842725366268e-15,3.6226895884315414e10,1.8481485752594053e22,(v2*v3) / (1.4884e10(v1^2))
11,8.0,5405.0,-1.0,1.334533776539292e-15,3.628054748430708e10,1.8481418492865505e22,(v2*v3) / (1.4884e10(v1^2))
12,8.0,6443.0,-1.0,1.390227715261986e-15,4.5461111747787025e10,2.0376734989641255e22,(6.666666666666667e-11v2*v3) / (v1^2)
13,8.0,2889.0,-1.0,1.3454842725366268e-15,3.6226895884315414e10,1.8481485752594053e22,(v2*v3) / (1.4884e10(v1^2))
14,8.0,7079.0,-1.0,1.3320878897847517e-15,3.6298442634715416e10,1.848163946948705e22,(v2*v3) / (1.4884e10(v1^2))
15,8.0,6159.0,-1.0,1.3454842725366268e-15,3.6226895884315414e10,1.8481485752594053e22,(v2*v3) / (1.4884e10(v1^2))
16,8.0,4267.0,-1.0,1.5255147356576248e-15,5.238718386460791e10,2.839934892970582e22,(6.67e-11v2*v3) / (v1^2)
17,8.0,5019.0,-1.0,1.3454842725366268e-15,3.6226895884315414e10,1.8481485752594053e22,(v2*v3) / (1.4884e10(v1^2))
18,8.0,2290.0,-1.0,1.391387193623462e-15,4.7608769200590935e10,2.3040444851440155e22,(6.666666666666667e-11v2*v3) / (v1^2)
19,8.0,2969.0,-1.0,1.390227715261986e-15,4.5461111747787025e10,2.0376734989641255e22,(6.666666666666667e-11v2*v3) / (v1^2)
20,8.0,2944.0,-1.0,1.334533776539292e-15,3.628054748430708e10,1.8481418492865505e22,(v2*v3) / (1.4884e10(v1^2))
21,8.0,5798.0,-1.0,1.2144126285238374e-15,7.049664715950572e10,5.609090928379132e22,(v2*v3) / (1.5e10(v1^2))
22,8.0,7860.0,-1.0,1.3775857512032676e-15,6.1406211698715416e10,3.1225812818826797e22,(6.67e-11v2*v3) / (v1^2)
23,8.0,1800.0,-1.0,1.3320878897847517e-15,3.6298442634715416e10,1.848163946948705e22,(v2*v3) / (1.4884e10(v1^2))
24,8.0,3940.0,-1.0,1.3446854269675262e-15,7.97669701104399e10,6.145453073889657e22,(6.67e-11v2*v3) / (v1^2)
25,8.0,4947.0,-1.0,1.3454842725366268e-15,3.6226895884315414e10,1.8481485752594053e22,(v2*v3) / (1.4884e10(v1^2))
26,8.0,3784.0,-1.0,1.334533776539292e-15,3.628054748430708e10,1.8481418492865505e22,(v2*v3) / (1.4884e10(v1^2))
27,8.0,7446.0,-1.0,1.3454842725366268e-15,3.6226895884315414e10,1.8481485752594053e22,(v2*v3) / (1.4884e10(v1^2))
28,8.0,5893.0,-1.0,1.3461402553963945e-15,3.851750961871516e10,2.052784455586345e22,(v2*v3) / (1.4884e10(v1^2))
29,8.0,3887.0,-1.0,1.3454842725366268e-15,3.6226895884315414e10,1.8481485752594053e22,(v2*v3) / (1.4884e10(v1^2))
30,8.0,7321.0,-1.0,1.3454842725366268e-15,3.6226895884315414e10,1.8481485752594053e22,(v2*v3) / (1.4884e10(v1^2))
