run,compl,age,dim_penalty,minus_spearman,mare,mae,ms_processed_e,eqs_orig_rounded
0,11.0,52.0,0,-0.9965366381772761,0.007694988349403939,2.5678257541099886e-8,2.7372256064038487e-15,(9.1809e-8(v1^2)) / (1.0 - ((v1 / v2)^2))
1,11.0,354.0,0,-0.9965366381772761,0.007669022227282251,2.4977729790832798e-8,2.459523126415774e-15,(v2^2) / (-1.097694840834248e7(1.0 - ((v2 / v1)^2)))
2,11.0,2083.0,0,-0.9965366381772761,0.007734758003919603,2.5162411213868003e-8,2.4530892698559926e-15,(-9.11e-8(v1^2)) / ((v1 / v2)^2 - 1.0)
3,13.0,927.0,0,-0.9965366381772761,0.007699874549481194,2.512142872591777e-8,2.452985789594046e-15,(-9.11e-8v2*(v1^2)) / ((v1^2) / v2 - v2)
4,13.0,135.0,0,-0.9965366381772761,0.007522750302518286,2.514852534347736e-8,2.637152017545022e-15,(-9.13e-8v2*(v1^2)) / ((v1^2) / v2 - v2)
5,11.0,266.0,0,-0.9965366381772761,0.0075226938778643684,2.517224307226173e-8,2.5661989054922354e-15,(v1^2) / (-1.0928961748633878e7((v1 / v2)^2 - 1.0))
6,13.0,802.0,0,-0.9965366381772761,0.007630068929356391,2.499318265596255e-8,2.455433569505279e-15,(-9.11e-8v2*(v1^2)) / ((v1^2) / v2 - v2)
7,11.0,940.0,0,-0.9965366381772761,0.007847601781020404,2.5389653824855808e-8,2.463984730034793e-15,(-9.1e-8(v1^2)) / ((v1 / v2)^2 - 1.0)
8,11.0,450.0,0,-0.9965366381772761,0.0076952862250552045,2.7371645842345766e-8,3.056575517590379e-15,(v1^2) / (-1.091703056768559e7((v1 / v2)^2 - 1.0))
9,13.0,617.0,0,-0.9965366381772761,0.007667739082710718,2.50623898217132e-8,2.4534860743097004e-15,(-9.11e-8v2*(v1^2)) / ((v1^2) / v2 - v2)
10,11.0,186.0,0,-0.9965366381772761,0.007741074490551482,2.529934571349874e-8,2.4632015837514237e-15,(9.120400000000001e-8(v1^2)) / (1.0 - ((v1 / v2)^2))
11,11.0,930.0,0,-0.9965366381772761,0.00830090081401618,2.5341077704980655e-8,2.571087452827807e-15,(9.06e-8(v1^2)) / (0.998 - ((v1 / v2)^2))
12,11.0,194.0,0,-0.9965366381772761,0.007529556163875643,2.4892119779877975e-8,2.5126948722794654e-15,(9.120400000000001e-8(v1^2)) / (1.0 - ((v1 / v2)^2))
13,13.0,2796.0,0,-0.9965366381772761,0.007644562872813108,2.5019810759590243e-8,2.454510386730706e-15,(v2*(v1^2)) / (-1.097694840834248e7((v1^2) / v2 - v2))
14,11.0,14.0,0,-0.9965366381772761,0.007695129680870645,2.522617262154756e-8,2.4588937972354252e-15,(9.120400000000001e-8(v1^2)) / (1.0 - ((v1 / v2)^2))
15,13.0,352.0,0,-0.9965366381772761,0.00837191764269731,2.632133034041198e-8,2.636124380572039e-15,(-9.09e-8(v1^3)) / (v2*((v1 / v2)^3) - v1)
16,11.0,116.0,0,-0.9965366381772761,0.007837548652861914,2.570174508417688e-8,2.5586954462908513e-15,(9.120400000000001e-8(v1^2)) / (1.0 - ((v1 / v2)^2))
17,13.0,604.0,0,-0.9965366381772761,0.007502216161405859,2.505605215137061e-8,2.5905962186135302e-15,(-9.13e-8v2*(v1^2)) / ((v1^2) / v2 - v2)
18,11.0,7.0,0,-0.9965366381772761,0.0074838158675234615,2.496874250532901e-8,2.5013154871882025e-15,(-9.13e-8(v2^2)) / (1.0 - ((v2 / v1)^2))
19,14.0,1670.0,0,-0.9965366381772761,0.007678173930302987,2.5081560601829553e-8,2.453206420409278e-15,(-9.11e-8v2*(v1^2)) / ((v1^2) / v2 - v2)
21,11.0,66.0,0,-0.9965366381772761,0.007565384958385462,2.4895445310300073e-8,2.471777862474438e-15,(-9.11e-8(v1^2)) / ((v1 / v2)^2 - 1.0)
22,13.0,1412.0,0,-0.9965366381772761,0.00772163994219931,2.5161415851197033e-8,2.4532541679649797e-15,(-9.112499999999998e-8(v1^3)) / ((v1^3) / (v2^2) - v1)
23,13.0,321.0,0,-0.9965366381772761,0.007469200012173178,2.492182014007345e-8,2.4576824949419924e-15,(3.9204e-8(v1^2)) / (0.43 - (((-0.656v1) / v2)^2))
24,13.0,1780.0,0,-0.9965366381772761,0.007555464174623854,2.4889370214944888e-8,2.4660962958299967e-15,(v2*(v1^2)) / (-1.0964912280701755e7((v1^2) / v2 - v2))
25,11.0,628.0,0,-0.9965366381772761,0.008354544104612213,2.5826927335089533e-8,2.477027941064068e-15,(9.0601e-8(v1^2)) / (0.999 - ((v1 / v2)^2))
26,11.0,405.0,0,-0.9965366381772761,0.0076070636267190715,2.4950017641676278e-8,2.4574246542042764e-15,(9.120400000000001e-8(v1^2)) / (1.0 - ((v1 / v2)^2))
27,13.0,1320.0,0,-0.9965366381772761,0.007630827710457474,2.4994576679738805e-8,2.4553798451068434e-15,(9.120400000000001e-8v2*(v1^2)) / (v2 + (-(v1^2)) / v2)
28,11.0,275.0,0,-0.9965366381772761,0.009156681406160388,2.744436545418515e-8,2.727503377838121e-15,(-9.06e-8(v1^2)) / ((v1 / v2)^2 - 0.999)
29,13.0,746.0,0,-0.9965366381772761,0.007618846430943171,2.4972564812957938e-8,2.4562977572589952e-15,(v2*(v1^2)) / (-1.097694840834248e7((v1^2) / v2 - v2))
30,11.0,752.0,0,-0.9965366381772761,0.0075165262085620885,2.5529347357365634e-8,2.6137032414408084e-15,(9.120400000000001e-8(v2^2)) / ((v2 / v1)^2 - 0.998)
