run,compl,age,minus_spearman,mare,mae,ms_processed_e,eqs_orig_rounded
0,5.0,9074.0,-1.0,2.9744051487364984e-16,7.105427357601002e-16,1.21040845144849e-30,sqrt(abs(2.000376(v1^3)))
1,5.0,8650.0,-1.0,2.9744051487364984e-16,7.105427357601002e-16,1.21040845144849e-30,sqrt(abs(2.000376(v1^3)))
2,5.0,8456.0,-1.0,2.9744051487364984e-16,7.105427357601002e-16,1.21040845144849e-30,sqrt(abs(2.000376(v1^3)))
3,5.0,8361.0,-1.0,2.9744051487364984e-16,7.105427357601002e-16,1.21040845144849e-30,sqrt(abs(2.000376(v1^3)))
4,5.0,7885.0,-1.0,2.9744051487364984e-16,7.105427357601002e-16,1.21040845144849e-30,sqrt(abs(-2.000376(v1^3)))
5,5.0,8646.0,-1.0,2.9744051487364984e-16,7.105427357601002e-16,1.21040845144849e-30,sqrt(abs(2.000376(v1^3)))
6,5.0,7976.0,-1.0,2.9744051487364984e-16,7.105427357601002e-16,1.21040845144849e-30,sqrt(abs(2.000376(v1^3)))
7,5.0,8041.0,-1.0,2.9744051487364984e-16,7.105427357601002e-16,1.21040845144849e-30,sqrt(abs(2.000376(v1^3)))
8,5.0,9125.0,-1.0,2.9744051487364984e-16,7.105427357601002e-16,1.21040845144849e-30,sqrt(abs(2.000376(v1^3)))
9,5.0,9254.0,-1.0,2.9744051487364984e-16,7.105427357601002e-16,1.21040845144849e-30,sqrt(abs(-2.000376(v1^3)))
10,5.0,7640.0,-1.0,2.9744051487364984e-16,7.105427357601002e-16,1.21040845144849e-30,sqrt(abs(2.000376(v1^3)))
11,5.0,10079.0,-1.0,2.9744051487364984e-16,7.105427357601002e-16,1.21040845144849e-30,sqrt(abs(2.000376(v1^3)))
12,5.0,8839.0,-1.0,2.9744051487364984e-16,7.105427357601002e-16,1.21040845144849e-30,sqrt(abs(2.000376(v1^3)))
13,5.0,9676.0,-1.0,2.9744051487364984e-16,7.105427357601002e-16,1.21040845144849e-30,sqrt(abs(2.000376(v1^3)))
14,5.0,8114.0,-1.0,2.9744051487364984e-16,7.105427357601002e-16,1.21040845144849e-30,sqrt(abs(2.000376(v1^3)))
15,5.0,4997.0,-1.0,2.9744051487364984e-16,7.105427357601002e-16,1.21040845144849e-30,sqrt(abs(2.000376(v1^3)))
16,5.0,9560.0,-1.0,2.9744051487364984e-16,7.105427357601002e-16,1.21040845144849e-30,sqrt(abs(2.000376(v1^3)))
17,5.0,9577.0,-1.0,2.9744051487364984e-16,7.105427357601002e-16,1.21040845144849e-30,sqrt(abs(2.000376(v1^3)))
18,5.0,8697.0,-1.0,2.9744051487364984e-16,7.105427357601002e-16,1.21040845144849e-30,sqrt(abs(2.000376(v1^3)))
19,5.0,8026.0,-1.0,2.9744051487364984e-16,7.105427357601002e-16,1.21040845144849e-30,sqrt(abs(2.000376(v1^3)))
20,5.0,7377.0,-1.0,2.9744051487364984e-16,7.105427357601002e-16,1.21040845144849e-30,sqrt(abs(2.000376(v1^3)))
21,5.0,6781.0,-1.0,2.9744051487364984e-16,7.105427357601002e-16,1.21040845144849e-30,sqrt(abs(2.000376(v1^3)))
22,5.0,5094.0,-1.0,2.9744051487364984e-16,7.105427357601002e-16,1.21040845144849e-30,sqrt(abs(2.000376(v1^3)))
23,5.0,6728.0,-1.0,2.9744051487364984e-16,7.105427357601002e-16,1.21040845144849e-30,sqrt(abs(2.000376(v1^3)))
24,5.0,9271.0,-1.0,2.9744051487364984e-16,7.105427357601002e-16,1.21040845144849e-30,sqrt(abs(2.000376(v1^3)))
25,5.0,8418.0,-1.0,2.9744051487364984e-16,7.105427357601002e-16,1.21040845144849e-30,sqrt(abs(2.000376(v1^3)))
26,5.0,8462.0,-1.0,2.9744051487364984e-16,7.105427357601002e-16,1.21040845144849e-30,sqrt(abs(2.000376(v1^3)))
27,5.0,8924.0,-1.0,2.9744051487364984e-16,7.105427357601002e-16,1.21040845144849e-30,sqrt(abs(2.000376(v1^3)))
28,5.0,7840.0,-1.0,2.9744051487364984e-16,7.105427357601002e-16,1.21040845144849e-30,sqrt(abs(2.000376(v1^3)))
29,5.0,8529.0,-1.0,2.9744051487364984e-16,7.105427357601002e-16,1.21040845144849e-30,sqrt(abs(2.000376(v1^3)))
30,5.0,4091.0,-1.0,2.9744051487364984e-16,7.105427357601002e-16,1.21040845144849e-30,sqrt(abs(2.000376(v1^3)))
