run,compl,age,dim_penalty,minus_spearman,mare,mae,ms_processed_e,eqs_orig_rounded
0,1.0,8352.0,0,-0.10586611353771336,3.5281501192248935e48,5.434179547112101e-10,6.763766183792999e-18,1.83e-10
1,1.0,9198.0,0,-0.1777046633277277,9.660815674237592e48,8.188691315043109e-10,6.7245067353731446e-18,5.02e-10
2,1.0,4876.0,0,-0.3044659105091065,7.601474805908251e48,7.249177854521164e-10,6.715072447980055e-18,3.95e-10
3,1.0,3162.0,0,-0.0038009990882259133,6.958981813883429e48,6.958147283326827e-10,6.716809582880588e-18,3.61e-10
4,1.0,3523.0,0,-0.00933751266295589,7.671060347456374e48,7.280698073659734e-10,6.7150179094032776e-18,3.98e-10
5,1.0,3219.0,0,-0.016981051789711817,8.750774382625665e48,7.769777015037075e-10,6.717517549957575e-18,4.54e-10
6,1.0,5496.0,0,-0.1777046633277277,9.608436737821253e48,8.164386499693431e-10,6.7239833340714835e-18,4.99e-10
7,1.0,10249.0,0,-0.1777046633277277,9.367166059201585e48,8.052432349908281e-10,6.721763445169948e-18,4.86e-10
8,1.0,3409.0,0,-0.3045015018249694,7.629828189844827e48,7.26202110981699e-10,6.715047073476889e-18,3.96e-10
9,1.0,1786.0,0,-0.42342287018405916,2.8412466062310043e48,5.138210220438024e-10,6.780794046260638e-18,1.48e-10
10,1.0,12203.0,0,-0.10588571457213752,8.855398770861e48,7.817168808950706e-10,6.718093865901719e-18,4.6e-10
11,1.0,4903.0,0,-0.3045015018249694,3.3730593053809097e48,5.367354843382356e-10,6.767388388726454e-18,1.75e-10
12,1.0,11035.0,0,-0.097087435364483,9.595387572922991e48,8.158331440827807e-10,6.723855241154339e-18,4.98e-10
13,1.0,10085.0,0,-0.097087435364483,9.436918287489992e48,8.084798700673834e-10,6.722372965108327e-18,4.9e-10
14,1.0,5813.0,0,-0.097087435364483,9.642435459616818e48,8.18016254846231e-10,6.724321384472379e-18,5.01e-10
15,1.0,9762.0,0,-0.097087435364483,3.3958311365156086e48,5.377166648680446e-10,6.76684841960241e-18,1.76e-10
16,1.0,4488.0,0,-0.051225256696514496,3.5334901951959225e48,5.436480450600925e-10,6.76364377424486e-18,1.83e-10
17,1.0,4640.0,0,-0.1015202717127888,9.565738021377383e48,8.144573489162107e-10,6.723567609409087e-18,4.97e-10
18,1.0,7434.0,0,-0.013200208790088904,7.562778139620945e48,7.231649394238014e-10,6.715114074933009e-18,3.93e-10
19,1.0,9595.0,0,-0.3045015018249694,9.381753468603204e48,8.059201183263697e-10,6.721888745429276e-18,4.87e-10
20,1.0,4318.0,0,-0.1767723359666229,6.785461296311014e48,6.879547553882484e-10,6.717660520516213e-18,3.52e-10
21,1.0,8495.0,0,-0.016981051789711817,7.673972048310184e48,7.282016989154766e-10,6.715016196482734e-18,3.98e-10
22,1.0,4942.0,0,-0.34008499297075234,8.649057280487218e48,7.723702136862467e-10,6.7170138398002535e-18,4.49e-10
23,1.0,2050.0,0,-0.1015202717127888,2.8384622723799248e48,5.137010521499889e-10,6.780868245733677e-18,1.47e-10
24,1.0,7731.0,0,-0.097087435364483,8.695308125431671e48,7.744652419572921e-10,6.717235960210893e-18,4.52e-10
25,1.0,8230.0,0,-0.097087435364483,9.698819976491956e48,8.2063260287655e-10,6.724895758496918e-18,5.04e-10
26,1.0,4977.0,0,-0.1777046633277277,9.360833204002369e48,8.049493785539013e-10,6.721709405588972e-18,4.86e-10
27,1.0,3579.0,0,-0.10586611353771336,9.699952663937866e48,8.206851617124201e-10,6.7249074725429964e-18,5.04e-10
28,1.0,7828.0,0,-0.097087435364483,9.633459213236588e48,8.175997400680949e-10,6.724231527750936e-18,5.0e-10
29,1.0,9437.0,0,-0.0026878709990495633,9.505560686742463e48,8.116650069814462e-10,6.72299840112357e-18,4.94e-10
30,1.0,8516.0,0,-0.097087435364483,9.505084231305241e48,8.116428985496674e-10,6.722993972323768e-18,4.94e-10
