run,compl,age,dim_penalty,minus_spearman,mare,mae,ms_processed_e,eqs_orig_rounded
6,9.0,3601.0,0,-0.96440489432703,0.20280324716166812,601.9737298478088,744306.3803501761,(8.44v1*v2) / (3.92 + v3)
8,9.0,2091.0,0,-0.96440489432703,0.212294357773421,610.1287474175772,725570.2796149887,(8.64v1*v2) / (4.02 + v3)
11,9.0,1544.0,0,-0.96440489432703,0.21432865676117252,612.0418566800544,725687.1206984519,(8.68v1*v2) / (4.07 + v3)
14,9.0,519.0,0,-0.96440489432703,0.21485873400176125,612.4159396821084,724977.177778149,(8.69v1*v2) / (4.06 + v3)
18,9.0,2657.0,0,-0.96440489432703,0.21490934428739766,612.4719375339572,725003.8596248023,(-8.69v1*v2) / (-4.06 - v3)
19,9.0,1095.0,0,-0.96440489432703,0.21515235635969526,612.6851694480669,724976.4059148892,(v1*v2) / (0.1149425287356322(4.06 + v3))
21,9.0,2589.0,0,-0.96440489432703,0.21339554846202177,611.6444581753433,736708.7921941354,(8.67v1*v2) / (4.13 + v3)
22,9.0,1322.0,0,-0.96440489432703,0.20751553507398654,605.7133169125552,727177.3467386684,(8.53v1*v2) / (3.91 + v3)
26,9.0,1044.0,0,-0.96440489432703,0.20655596768321596,604.8593225492644,727860.0688379091,(-8.51v1*v2) / (-3.89 - v3)
27,9.0,1002.0,0,-0.9617352614015573,0.22075389378631066,617.9152561710146,726516.053334425,(8.82v1*v2) / (4.19 + v3)
