run,compl,age,minus_spearman,mare,mae,ms_processed_e,eqs_orig_rounded
0,8.0,4945.0,-0.9995550611790879,0.10335713091701701,4.3629229242787577e24,1.8209743505063494e50,(6.15e-11v2*v3) / (v1^2)
1,8.0,4430.0,-0.9995550611790879,0.10342771794893357,4.346371680211428e24,1.8211516303262966e50,(6.15e-11v2*v3) / (v1^2)
2,8.0,541.0,-0.9995550611790879,0.08368791663372553,1.4233529530260009e25,5.505784759504165e51,(6.7e-11v2*v3) / (v1^2)
3,8.0,4068.0,-0.9995550611790879,0.10341168752008126,4.35013049444734e24,1.8210802525059234e50,(6.15e-11v2*v3) / (v1^2)
4,8.0,5311.0,-0.9995550611790879,0.10335718320844796,4.362910662986355e24,1.8209743506036908e50,(6.15e-11v2*v3) / (v1^2)
5,8.0,5520.0,-0.9995550611790879,0.10335713090111327,4.362922928007865e24,1.8209743505063488e50,(6.15e-11v2*v3) / (v1^2)
6,8.0,3697.0,-0.9995550611790879,0.08430757175934574,1.541849737816494e25,6.503806158188916e51,(6.75e-11v2*v3) / (v1^2)
7,8.0,3991.0,-0.9995550611790879,0.10335722081146918,4.3629018458316695e24,1.8209743507939758e50,(6.15e-11v2*v3) / (v1^2)
8,8.0,5645.0,-0.9995550611790879,0.0837134316901109,1.4282322028222432e25,5.545187976568348e51,(6.71e-11v2*v3) / (v1^2)
9,8.0,4826.0,-0.9995550611790879,0.10335713090122063,4.3629229279826725e24,1.8209743505063415e50,(6.15e-11v2*v3) / (v1^2)
10,8.0,1436.0,-0.9995550611790879,0.10335708561913479,4.362933545724146e24,1.8209743505793078e50,(6.15e-11v2*v3) / (v1^2)
11,8.0,3080.0,-0.9995550611790879,0.1034253089254543,4.346936547928466e24,1.8211397362570248e50,(6.15e-11v2*v3) / (v1^2)
12,8.0,1284.0,-0.9995550611790879,0.0842926800265943,1.5390019885152383e25,6.478816510123067e51,(6.75e-11v2*v3) / (v1^2)
13,8.0,305.0,-0.9995550611790879,0.10335707053518271,4.362937082608548e24,1.820974350636002e50,(v2*v3) / (1.63e10(v1^2))
14,8.0,6855.0,-0.9995550611790879,0.08369833456309152,1.4253451759303346e25,5.521855746898494e51,(6.7e-11v2*v3) / (v1^2)
15,8.0,3067.0,-0.9995550611790879,0.1033571309012613,4.362922927973157e24,1.8209743505063473e50,(6.15e-11v2*v3) / (v1^2)
16,8.0,4603.0,-0.9995550611790879,0.10335713089696724,4.362922928980021e24,1.820974350506348e50,(v2*v3) / (1.6260162601626019e10(v1^2))
17,8.0,4595.0,-0.9995550611790879,0.1037341413497377,4.2745215349802176e24,1.8260316193213922e50,(6.15e-11v2*v3) / (v1^2)
18,8.0,364.0,-0.9995550611790879,0.1033572771680619,4.362888631340347e24,1.820974351267555e50,(6.15e-11v2*v3) / (v1^2)
19,8.0,2043.0,-0.9995550611790879,0.10406719604872326,4.196426884149827e24,1.8389136573696369e50,(6.14e-11v2*v3) / (v1^2)
20,8.0,3099.0,-0.9995550611790879,0.10407025197280285,4.1957103312091616e24,1.8390684012760655e50,(6.14e-11v2*v3) / (v1^2)
21,8.0,5368.0,-0.9995550611790879,0.10342597907758705,4.3467794106865197e24,1.8211430035365075e50,(v2*v3) / (1.6260162601626019e10(v1^2))
22,8.0,3053.0,-0.9995550611790879,0.10342564495518324,4.34685775569274e24,1.8211413705515033e50,(6.15e-11v2*v3) / (v1^2)
23,8.0,5795.0,-0.9995550611790879,0.10335713091618756,4.362922924473224e24,1.8209743505063398e50,(6.15e-11v2*v3) / (v1^2)
24,8.0,864.0,-0.9995550611790879,0.10342696306259688,4.3465486859256884e24,1.821147858798154e50,(6.15e-11v2*v3) / (v1^2)
25,8.0,6093.0,-0.9995550611790879,0.10335713090143919,4.362922927931415e24,1.82097435050634e50,(6.15e-11v2*v3) / (v1^2)
26,8.0,492.0,-0.9995550611790879,0.10341183753301407,4.3500953194216065e24,1.821080835698633e50,(6.15e-11v2*v3) / (v1^2)
27,8.0,1532.0,-0.9995550611790879,0.10340933438462895,4.350682257542319e24,1.8210713139950276e50,(6.134969325153374e-11v2*v3) / (v1^2)
28,8.0,3984.0,-0.9995550611790879,0.10426429202649133,4.15021182815226e24,1.8502548261961453e50,(v2*v3) / (1.6286644951140064e10(v1^2))
29,8.0,262.0,-0.9995550611790879,0.10335715313792629,4.3629177139209415e24,1.8209743505239347e50,(6.15e-11v2*v3) / (v1^2)
30,8.0,2501.0,-0.9995550611790879,0.10335767452025646,4.362795460215643e24,1.8209743610210868e50,(v2*v3) / (1.63e10(v1^2))
