run,compl,age,minus_spearman,mare,mae,ms_processed_e,eqs_orig_rounded
2,9.0,404.0,-1.0,0.044932620108283534,0.01965103540492498,0.0006354479368044746,log(0.394 + 0.31347962382445144exp(0.68v1))
7,9.0,797.0,-1.0,0.03790834734515302,0.01716723581565114,0.000507330788918678,log(0.393 + exp(0.688(v1 - 1.74)))
8,9.0,2278.0,-1.0,0.0369467745979117,0.01880586048035893,0.0005143590480082165,log(0.394 + exp(0.685v1 - 1.19))
9,9.0,3132.0,-1.0,0.039361360326961026,0.018935644841281976,0.0005084161345710038,log(1.3 + exp(0.686v1)) - 1.2
10,9.0,44.0,-1.0,0.04163592679950634,0.01937525171941033,0.0005096983979543193,log(0.301(1.31 + exp(0.684931506849315v1)))
11,9.0,530.0,-1.0,0.03591886052824806,0.01677807195827491,0.0005138540625017825,log(1.28 + exp(0.684931506849315v1)) - 1.19
12,9.0,151.0,-1.0,0.03233024456184213,0.01659835308864825,0.0005251356508780745,log(1.27 + exp(0.684v1)) - 1.18
13,9.0,661.0,-1.0,0.0510438657226668,0.02036141227686798,0.0005374623039774066,log(-0.29411764705882354(-1.35 - exp(0.6944444444444444v1)))
14,9.0,771.0,-1.0,0.032166744019099074,0.018266197410063495,0.0006024281667808581,log(1.3 + exp(0.689v1)) - 1.19
15,9.0,2065.0,-1.0,0.035242789805623176,0.01828558669697032,0.000537193466734375,log(1.28 + exp(0.683v1)) - 1.18
16,9.0,3470.0,-1.0,0.03299938902382947,0.02148063893392585,0.0006880758384477222,log(1.36 + exp(0.684931506849315v1)) - 1.2
19,9.0,3594.0,-1.0,0.04645711102587499,0.019035811147619222,0.0005404248698631356,log(0.3021148036253776(1.29 + exp(0.686v1)))
20,9.0,3971.0,-1.0,0.03861874198714653,0.022319719445449256,0.0006908379735946509,log(-0.303(-1.31 - exp(0.6802721088435374v1)))
21,9.0,2798.0,-1.0,0.057061752140855286,0.019881570639743384,0.0005910004361388138,log(1.32 + exp(0.691v1)) - 1.22
22,9.0,1307.0,-1.0,0.03851822027569896,0.018681889315975697,0.0005655039377508634,log(1.27 + exp(0.6802721088435374v1)) - 1.17
23,9.0,1478.0,-1.0,0.042250630263621025,0.01905360231051162,0.0006076599373047772,log(1.26 + exp(0.681v1)) - 1.16
25,9.0,4302.0,-1.0,0.04268169092527252,0.02213854134811436,0.000808722413799388,log(0.41 + 0.303exp(0.685v1))
26,9.0,2856.0,-1.0,0.03770316756354025,0.017270023274389035,0.0005167585737095921,log(1.31 + exp(0.6896551724137931v1)) - 1.2
27,9.0,1490.0,-1.0,0.05774595674145527,0.02063798139601021,0.0006018072081056328,log(1.32 + exp(0.69v1)) - 1.22
28,9.0,94.0,-1.0,0.032749099973601904,0.022764183409507886,0.0008453066976808758,log(0.414 + exp(0.689v1 - 1.22))
