run,compl,age,minus_spearman,mare,mae,ms_processed_e,eqs_orig_rounded
0,7.0,5084.0,-1.0,1.0027315166047115e-15,3.5335290249349783e-12,5.628042005724749e-23,(8.333333333333334v1*v2) / v3
1,7.0,5128.0,-1.0,1.0027315166047115e-15,3.5335290249349783e-12,5.628042005724749e-23,(8.333333333333334v1*v2) / v3
2,7.0,4764.0,-1.0,1.0027315166047115e-15,3.5335290249349783e-12,5.628042005724749e-23,(8.333333333333334v1*v2) / v3
3,7.0,6365.0,-1.0,1.0027315166047115e-15,3.5335290249349783e-12,5.628042005724749e-23,(8.333333333333334v1*v2) / v3
4,7.0,4534.0,-1.0,1.0027315166047115e-15,3.5335290249349783e-12,5.628042005724749e-23,(8.333333333333334v1*v2) / v3
5,7.0,4050.0,-1.0,1.0027315166047115e-15,3.5335290249349783e-12,5.628042005724749e-23,(8.333333333333334v1*v2) / v3
6,7.0,3471.0,-1.0,1.0027315166047115e-15,3.5335290249349783e-12,5.628042005724749e-23,(8.333333333333334v1*v2) / v3
7,7.0,2134.0,-1.0,1.031105970798793e-15,4.052698917197025e-12,5.913376234731973e-23,(8.333333333333334v1*v2) / v3
8,7.0,4503.0,-1.0,1.0027315166047115e-15,3.5335290249349783e-12,5.628042005724749e-23,(8.333333333333334v1*v2) / v3
9,7.0,5312.0,-1.0,1.0027315166047115e-15,3.5335290249349783e-12,5.628042005724749e-23,(8.333333333333334v1*v2) / v3
10,7.0,4187.0,-1.0,1.0027315166047115e-15,3.5335290249349783e-12,5.628042005724749e-23,(8.333333333333334v1*v2) / v3
11,7.0,4454.0,-1.0,1.0027315166047115e-15,3.5335290249349783e-12,5.628042005724749e-23,(8.333333333333334v1*v2) / v3
12,7.0,4862.0,-1.0,1.0027315166047115e-15,3.5335290249349783e-12,5.628042005724749e-23,(8.333333333333334v1*v2) / v3
13,7.0,4014.0,-1.0,1.0027315166047115e-15,3.5335290249349783e-12,5.628042005724749e-23,(8.333333333333334v1*v2) / v3
14,7.0,4698.0,-1.0,1.0027315166047115e-15,3.5335290249349783e-12,5.628042005724749e-23,(8.333333333333334v1*v2) / v3
15,7.0,4439.0,-1.0,1.0772852496983464e-15,4.129437532659115e-12,5.835857671402582e-23,(8.31v1*v2) / v3
16,7.0,3139.0,-1.0,1.0027315166047115e-15,3.5335290249349783e-12,5.628042005724749e-23,(8.333333333333334v1*v2) / v3
17,7.0,3013.0,-1.0,1.0027315166047115e-15,3.5335290249349783e-12,5.628042005724749e-23,(8.333333333333334v1*v2) / v3
18,7.0,6332.0,-1.0,1.0027315166047115e-15,3.5335290249349783e-12,5.628042005724749e-23,(8.333333333333334v1*v2) / v3
19,7.0,545.0,-1.0,1.0027315166047115e-15,3.5335290249349783e-12,5.628042005724749e-23,(8.333333333333334v1*v2) / v3
20,7.0,5688.0,-1.0,1.0027315166047115e-15,3.5335290249349783e-12,5.628042005724749e-23,(8.333333333333334v1*v2) / v3
21,7.0,4612.0,-1.0,1.0027315166047115e-15,3.5335290249349783e-12,5.628042005724749e-23,(8.333333333333334v1*v2) / v3
22,7.0,4847.0,-1.0,1.0027315166047115e-15,3.5335290249349783e-12,5.628042005724749e-23,(8.333333333333334v1*v2) / v3
23,7.0,2808.0,-1.0,1.0027315166047115e-15,3.5335290249349783e-12,5.628042005724749e-23,(8.333333333333334v1*v2) / v3
24,7.0,4048.0,-1.0,1.0027315166047115e-15,3.5335290249349783e-12,5.628042005724749e-23,(8.333333333333334v1*v2) / v3
25,7.0,3263.0,-1.0,1.0027315166047115e-15,3.5335290249349783e-12,5.628042005724749e-23,(8.333333333333334v1*v2) / v3
26,7.0,2895.0,-1.0,1.0027315166047115e-15,3.5335290249349783e-12,5.628042005724749e-23,(8.333333333333334v1*v2) / v3
27,7.0,5518.0,-1.0,1.0027315166047115e-15,3.5335290249349783e-12,5.628042005724749e-23,(8.333333333333334v1*v2) / v3
28,7.0,4356.0,-1.0,1.0027315166047115e-15,3.5335290249349783e-12,5.628042005724749e-23,(8.333333333333334v1*v2) / v3
29,7.0,5864.0,-1.0,1.0027315166047115e-15,3.5335290249349783e-12,5.628042005724749e-23,(8.333333333333334v1*v2) / v3
30,7.0,1785.0,-1.0,1.0027315166047115e-15,3.5335290249349783e-12,5.628042005724749e-23,(8.333333333333334v1*v2) / v3
