run,compl,age,dim_penalty,minus_spearman,mare,mae,ms_processed_e,eqs_orig_rounded
0,4.0,1699.0,0,-0.34327926886536864,0.35882387856694636,12.849965061568327,372.8546667386311,log((5.84e-5/v1))
1,13.0,1925.0,0,-0.8840732579561463,0.13739874514263029,4.93013672707367,33.95124283739075,log(5.35e-24v1*exp((-4.107351225204201e-11v1) / v2))
2,4.0,243.0,0,-0.34327926886536864,0.36274815448575387,12.86617241093194,372.59214207441676,log((3.62e-5/v1))
3,4.0,6679.0,0,-0.34327926886536864,0.36424954594127124,12.874847862892386,372.6107882743135,log((3.04e-5/v1))
4,4.0,4830.0,0,-0.34327926886536864,0.3613142120011488,12.85892882390456,372.6324559813534,log((4.29e-5/v1))
5,4.0,6688.0,0,-0.34327926886536864,0.3706885743324602,12.937077499486586,373.2113867868838,log((1.59e-5/v1))
6,4.0,5567.0,0,-0.34327926886536864,0.36397326265443825,12.872896614272987,372.6031294693581,log((3.13e-5/v1))
7,11.0,5344.0,0,-0.8965719033341762,0.13694265277816078,4.064792880778607,26.613931519127508,log(1.4e-26v1*exp((-3.74e-11v1) / v2))
8,4.0,1636.0,0,-0.34327926886536864,0.3651477164357724,12.882201918327162,372.64673678843303,log((2.76e-5/v1))
9,4.0,2079.0,0,-0.34327926886536864,0.3660020961345075,12.889748599293666,372.6964565762941,log((2.53e-5/v1))
10,4.0,561.0,0,-0.34327926886536864,0.3627778312739447,12.866322323777299,372.59191984339,log((3.6e-5/v1))
11,4.0,2706.0,0,-0.34327926886536864,0.35942589911201833,12.851603606046812,372.7815139043879,log((5.41e-5/v1))
12,4.0,6262.0,0,-0.34327926886536864,0.36054568704120543,12.855046605831081,372.67791554247054,log((4.7e-5/v1))
13,4.0,7171.0,0,-0.34327926886536864,0.3637687495271215,12.871452241861249,372.59866398597876,log((3.2e-5/v1))
14,4.0,7386.0,0,-0.34327926886536864,0.36872758441282333,12.916708000593006,372.94643036449355,log((1.93e-5/v1))
15,4.0,6448.0,0,-0.34327926886536864,0.36859347416902094,12.915314949850929,372.93098899708707,log((1.95e-5/v1))
16,4.0,5201.0,0,-0.34327926886536864,0.3660783319496489,12.89042198534901,372.7016572591077,log((2.51e-5/v1))
17,4.0,6311.0,0,-0.34327926886536864,0.3637153663433457,12.871075223530402,372.59766692615466,log((3.22e-5/v1))
18,11.0,215.0,0,-0.8893906007296897,0.12645914740355937,4.311305730402272,24.495036148814016,log(6.55e-25v1*exp((-3.98406374501992e-11v1) / v2))
19,29.0,148.0,0,-0.9999133041939097,0.00075786261428432,0.0220883849304069,0.0011594950618140862,(-0.0448v1) / (9.34e8v2) + log((v1^2)*(1.7v2 + 7.142857142857143e-11v1*exp((-4.1e9v2) / v1))) - 91.5
20,4.0,2795.0,0,-0.34327926886536864,0.36668986838572865,12.895823647384423,372.74790584629574,log((2.35e-5/v1))
21,4.0,8223.0,0,-0.34327926886536864,0.36736672075130516,12.902572226324084,372.80565752918886,log((2.2e-5/v1))
22,4.0,6713.0,0,-0.34327926886536864,0.3641825352443619,12.87437460035332,372.6087589991038,log((3.06e-5/v1))
23,4.0,4522.0,0,-0.34327926886536864,0.3591161321822373,12.850760500447569,372.81767292060846,log((5.63e-5/v1))
24,27.0,996.0,0,-0.999985550698985,0.00046523515644437497,0.013765522845775906,0.00035750865800466386,(-v1) / (2.08e10v2) + log(0.347(v1^2)*(4.7619047619047616e-11v1 + v2*exp(v1 / (-2.87e10v2)))) - 89.9
25,4.0,4275.0,0,-0.34327926886536864,0.3714119377899676,12.94459133267859,373.3276353991831,log((1.48e-5/v1))
26,4.0,6103.0,0,-0.34327926886536864,0.3627017338243974,12.865937916101075,372.5925394706118,log((3.64e-5/v1))
27,4.0,6286.0,0,-0.34327926886536864,0.3664248290237926,12.893482571734975,372.7268725219655,log((2.42e-5/v1))
28,4.0,1447.0,0,-0.34327926886536864,0.3636197585487216,12.870575335004078,372.59595643298655,log((3.26e-5/v1))
29,4.0,4746.0,0,-0.34327926886536864,0.3694722765933993,12.924443382808077,373.0384130133294,log((1.79e-5/v1))
30,4.0,5272.0,0,-0.34327926886536864,0.36234591009683026,12.86414046594898,372.59760258618024,log((3.79e-5/v1))
