run,compl,age,dim_penalty,minus_spearman,mare,mae,ms_processed_e,eqs_orig_rounded
0,1.0,8556.0,0,-0.0971073783875776,8.354757035703821e48,7.556043356554322e-10,6.244252288442133e-18,4.37e-10
1,1.0,3295.0,0,-0.06050860951560144,7.299114108109134e48,7.069126024710132e-10,6.243014885695246e-18,3.81e-10
2,1.0,7943.0,0,-0.1015202717127888,9.225173836468549e48,7.962470013924913e-10,6.249849816199671e-18,4.82e-10
3,1.0,7751.0,0,-0.3044659105091065,9.461015276825925e48,8.072592254430499e-10,6.2520788131603055e-18,4.94e-10
4,1.0,5762.0,0,-0.0026878709990495633,9.280321652237256e48,7.988220369851492e-10,6.250343825280302e-18,4.85e-10
5,1.0,6717.0,0,-0.1015202717127888,9.224215349544933e48,7.962022464387546e-10,6.249841376988261e-18,4.82e-10
6,1.0,8051.0,0,-0.2499575515745306,8.930897945168837e48,7.825062777827662e-10,6.247494466019238e-18,4.67e-10
7,1.0,7462.0,0,-0.06974802374042868,8.76108007089571e48,7.745769144085794e-10,6.246350440534565e-18,4.58e-10
8,1.0,3896.0,0,-0.07258937473030959,8.577394067591839e48,7.660000018003939e-10,6.245290275665031e-18,4.48e-10
9,1.0,6686.0,0,-0.1015202717127888,9.151996371318323e48,7.928301012901808e-10,6.249219937904953e-18,4.78e-10
10,1.0,6593.0,0,-0.10586611353771336,3.5540605687032425e48,5.391946277340033e-10,6.28771232395669e-18,1.86e-10
11,1.0,3830.0,0,-0.10586611353771336,9.234575723854571e48,7.966860068965118e-10,6.249932863157831e-18,4.83e-10
12,1.0,5013.0,0,-0.0971073783875776,9.461243370421097e48,8.072698758943477e-10,6.252081115944873e-18,4.94e-10
13,1.0,7439.0,0,-0.1015202717127888,9.147803179887939e48,7.926343071861069e-10,6.249184730606952e-18,4.78e-10
14,1.0,5665.0,0,-0.0971073783875776,7.342368374919661e48,7.088842007999655e-10,6.242946028194093e-18,3.84e-10
15,1.0,9692.0,0,-0.3044659105091065,9.057661160613046e48,7.884252754268e-10,6.248451088173335e-18,4.73e-10
16,1.0,5509.0,0,-0.0971073783875776,9.388244366582059e48,8.03861308746331e-10,6.251358637279887e-18,4.91e-10
17,1.0,5992.0,0,-0.0026878709990495633,9.27376538385933e48,7.98515902930829e-10,6.250284225018839e-18,4.85e-10
18,1.0,4170.0,0,-0.1015202717127888,3.7722228412390925e48,5.487298230554457e-10,6.2830077732588166e-18,1.97e-10
19,1.0,6503.0,0,-0.20512211221166965,8.789289814132303e48,7.758941214798192e-10,6.24652957661623e-18,4.59e-10
21,1.0,8651.0,0,-0.3045015018249694,9.153476309443237e48,7.928992045410251e-10,6.2492323868342155e-18,4.78e-10
22,1.0,4758.0,0,-0.3044659105091065,9.40505893773544e48,8.046464371977793e-10,6.251522473482611e-18,4.91e-10
23,1.0,4141.0,0,100.0,7.058387526493741e48,6.959399017169723e-10,6.243584750691356e-18,3.69e-10
24,1.0,6603.0,0,-0.10586611353771336,8.988835762184105e48,7.852115878461952e-10,6.247920808136292e-18,4.7e-10
25,1.0,6067.0,0,-0.1015202717127888,9.357678619351683e48,8.024340919846645e-10,6.251064767719097e-18,4.89e-10
26,1.0,7741.0,0,-0.2040433315307807,8.378383286107999e48,7.567075241473749e-10,6.2443496022475195e-18,4.38e-10
27,1.0,2859.0,0,-0.3045015018249694,9.250226476256243e48,7.974167927658053e-10,6.250072176920654e-18,4.83e-10
28,1.0,7618.0,0,-0.047729857337925743,3.0391836371632804e48,5.168705425472191e-10,6.299845840183844e-18,1.59e-10
29,1.0,10241.0,0,-0.1015202717127888,9.262730142696162e48,7.980006306870853e-10,6.2501844383306954e-18,4.84e-10
30,1.0,6523.0,0,-0.0971073783875776,9.13778691523584e48,7.921666143568421e-10,6.2491010196213485e-18,4.77e-10
