run,compl,age,minus_spearman,mare,mae,ms_processed_e,eqs_orig_rounded
0,3.0,5112.0,-1.0,1.2260011154994829e-15,1.0999201549566352e-12,3.268790521552731e-24,73.3v1
1,3.0,4332.0,-1.0,1.2260011154994829e-15,1.0999201549566352e-12,3.268790521552731e-24,73.3v1
2,3.0,4763.0,-1.0,1.2260011154994829e-15,1.0999201549566352e-12,3.268790521552731e-24,73.3v1
3,3.0,5902.0,-1.0,1.2260011154994829e-15,1.0999201549566352e-12,3.268790521552731e-24,73.3v1
4,3.0,5401.0,-1.0,1.2260011154994829e-15,1.0999201549566352e-12,3.268790521552731e-24,73.3v1
5,3.0,4934.0,-1.0,1.2260011154994829e-15,1.0999201549566352e-12,3.268790521552731e-24,73.3v1
6,3.0,5825.0,-1.0,1.2260011154994829e-15,1.0999201549566352e-12,3.268790521552731e-24,73.3v1
7,3.0,5064.0,-1.0,1.2260011154994829e-15,1.0999201549566352e-12,3.268790521552731e-24,73.3v1
8,3.0,6039.0,-1.0,1.2260011154994829e-15,1.0999201549566352e-12,3.268790521552731e-24,73.3v1
9,3.0,5083.0,-1.0,1.2260011154994829e-15,1.0999201549566352e-12,3.268790521552731e-24,73.3v1
10,3.0,4150.0,-1.0,1.2260011154994829e-15,1.0999201549566352e-12,3.268790521552731e-24,73.3v1
11,3.0,6762.0,-1.0,1.2260011154994829e-15,1.0999201549566352e-12,3.268790521552731e-24,73.3v1
12,3.0,4460.0,-1.0,1.2260011154994829e-15,1.0999201549566352e-12,3.268790521552731e-24,73.3v1
13,3.0,4794.0,-1.0,1.2260011154994829e-15,1.0999201549566352e-12,3.268790521552731e-24,73.3v1
14,3.0,4768.0,-1.0,1.2260011154994829e-15,1.0999201549566352e-12,3.268790521552731e-24,73.3v1
15,3.0,5555.0,-1.0,1.2260011154994829e-15,1.0999201549566352e-12,3.268790521552731e-24,73.3v1
16,3.0,4501.0,-1.0,1.2260011154994829e-15,1.0999201549566352e-12,3.268790521552731e-24,73.3v1
17,3.0,4386.0,-1.0,1.2260011154994829e-15,1.0999201549566352e-12,3.268790521552731e-24,73.3v1
18,3.0,4540.0,-1.0,1.2260011154994829e-15,1.0999201549566352e-12,3.268790521552731e-24,73.3v1
19,3.0,4855.0,-1.0,1.2260011154994829e-15,1.0999201549566352e-12,3.268790521552731e-24,73.3v1
20,3.0,5328.0,-1.0,1.2260011154994829e-15,1.0999201549566352e-12,3.268790521552731e-24,73.3v1
21,3.0,5145.0,-1.0,1.2260011154994829e-15,1.0999201549566352e-12,3.268790521552731e-24,73.3v1
22,3.0,4645.0,-1.0,1.2260011154994829e-15,1.0999201549566352e-12,3.268790521552731e-24,73.3v1
23,3.0,5326.0,-1.0,1.2260011154994829e-15,1.0999201549566352e-12,3.268790521552731e-24,73.3v1
24,3.0,5591.0,-1.0,1.2260011154994829e-15,1.0999201549566352e-12,3.268790521552731e-24,73.3v1
25,3.0,6564.0,-1.0,1.2260011154994829e-15,1.0999201549566352e-12,3.268790521552731e-24,73.3v1
26,3.0,4416.0,-1.0,1.2260011154994829e-15,1.0999201549566352e-12,3.268790521552731e-24,73.3v1
27,3.0,4732.0,-1.0,1.2260011154994829e-15,1.0999201549566352e-12,3.268790521552731e-24,73.52941176470588v1
28,3.0,4074.0,-1.0,1.2260011154994829e-15,1.0999201549566352e-12,3.268790521552731e-24,73.3v1
29,3.0,4712.0,-1.0,1.2260011154994829e-15,1.0999201549566352e-12,3.268790521552731e-24,73.3v1
30,3.0,5503.0,-1.0,1.2260011154994829e-15,1.0999201549566352e-12,3.268790521552731e-24,73.3v1
