run,compl,age,dim_penalty,minus_spearman,mare,mae,ms_processed_e,eqs_orig_rounded
0,1.0,1425.0,0,-0.32732683535398854,2.4841631596060454,1.1401396704403488,1.7154758683225186,1.4
1,1.0,4542.0,0,-0.0,1.7502171407603673,1.0435903987234214,1.4941243732953935,0.926
2,1.0,4614.0,0,-0.5773502691896257,1.9076813789908225,1.0499245455336812,1.5061366474901208,1.04
3,1.0,4151.0,0,-0.5773502691896257,1.9953778251932064,1.0636483892249349,1.5211859995365415,1.09
4,1.0,1283.0,0,100.0,1.3422732333900473,1.0435903987234214,1.5867709833143264,0.624
5,21.0,646.0,0,-1.0,0.018003588123091822,0.009502717956321186,0.0001420114856490306,(-0.74+(-50.2/(v1+(-134.0/((v1+(0.106/log(sqrt_abs((3.77-(v1+v1))))))--0.97)))))
6,1.0,4562.0,0,-0.3912303982179758,1.5939608415405977,1.0435903987234216,1.5080501155489738,0.81
7,1.0,2129.0,0,100.0,1.3788127186074042,1.0435903987234214,1.5710325199516761,0.651
9,1.0,4885.0,0,100.0,2.4880622380253876,1.1407498473070772,1.7177784620516263,1.4
10,1.0,4477.0,0,-0.5773502691896257,2.079025918453876,1.0767386956933587,1.541156711679474,1.14
11,1.0,2956.0,0,100.0,2.2650980458912047,1.1058576041877317,1.6052462115162103,1.26
12,1.0,894.0,0,-0.20025046972870353,1.1227743946870499,1.0435903987234214,1.7121257053010779,0.461
13,1.0,3528.0,0,100.0,2.300073211238421,1.1113309582754587,1.6203222061953035,1.28
14,1.0,1211.0,0,100.0,2.25912534156591,1.1049229202395903,1.602767517758659,1.26
15,1.0,683.0,0,100.0,2.208232288397843,1.096958534715491,1.582780727734111,1.23
16,1.0,1997.0,0,-0.32732683535398854,2.4880616961689794,1.1407497625105663,1.7177781412315616,1.4
17,1.0,2213.0,0,-0.3912303982179758,1.616938610235763,1.0435903987234214,1.5043233578322246,0.827
18,1.0,4936.0,0,100.0,1.5351157188804392,1.0435903987234216,1.5202338955028156,0.766
19,1.0,4506.0,0,-0.5773502691896257,1.237327790800975,1.0435903987234219,1.6401139596145846,0.546
20,9.0,3086.0,0,-1.0,0.1759161947736759,0.07401493511788948,0.01044357595488514,log(pow2((0.719-(13.3/(8.63-v1)))))
21,1.0,3565.0,0,100.0,2.040877217310347,1.0707687067805822,1.5313687010044632,1.12
22,1.0,4046.0,0,100.0,1.9028140416212913,1.0491628433194558,1.5054779155301716,1.03
23,1.0,3424.0,0,-0.3912303982179758,1.7512850813934542,1.0435903987234216,1.494121308525878,0.926
24,1.0,618.0,0,100.0,2.2057014012535068,1.0965624696401866,1.5818397747644912,1.22
25,1.0,3851.0,0,-0.4123930494211613,0.9931487642102191,1.0489597676617994,1.8229788580398152,0.355
26,1.0,4070.0,0,-0.3912303982179758,1.4514065992856042,1.0435903987234216,1.5441079140646055,0.704
27,1.0,1894.0,0,-0.3912303982179758,1.538411893867698,1.0435903987234214,1.519451046090159,0.769
28,1.0,572.0,0,-0.5773502691896257,1.6184759238056512,1.0435903987234219,1.5040946830894621,0.828
29,1.0,3734.0,0,-0.5773502691896257,1.9124751452825106,1.0506747344196445,1.5068035698065456,1.04
30,1.0,3919.0,0,100.0,1.7411766505761042,1.0435903987234216,1.4942004185992501,0.919
