run,compl,age,dim_penalty,minus_spearman,mare,mae,ms_processed_e,eqs_orig_rounded
1,15.0,1913.0,0,-0.9965366381772761,0.007531472843803427,2.486849996451744e-8,2.4733785963109482e-15,(-9.12e-8v2*(v1^2)) / ((v1^2) / v2 - v2)
2,17.0,2070.0,0,-0.9965366381772761,0.007723754938138399,2.5400999901342225e-8,2.485961295227603e-15,(9.11e-8v2*(v1^2)) / (v2 + (-(v1^2)) / v2)
3,13.0,1660.0,0,-0.9965366381772761,0.007588013102346878,2.491591818179819e-8,2.4593432445357006e-15,(-9.112499999999998e-8(v2^3)) / (v2 - v2*((v2 / v1)^2))
4,16.0,876.0,0,-0.9965366381772761,0.007779482648589005,2.526768379576636e-8,2.4563507656813747e-15,(-9.112499999999998e-8v2*(v1^2)) / ((v1^2) / v2 - v2)
6,12.0,1383.0,0,-0.9965366381772761,0.007500482427567269,2.5362898189310984e-8,2.5656693116747847e-15,(-9.16e-8(v1^2)) / ((v1 / v2)^2 - 1.0)
7,14.0,1665.0,0,-0.9965366381772761,0.008339140462874461,2.622518787534077e-8,2.6230662206454126e-15,(-9.09e-8v2*(v1^2)) / ((v1^2) / v2 - v2)
10,14.0,1435.0,0,-0.9965366381772761,0.007577384468234738,2.4907290122686233e-8,2.461167471793317e-15,(9.11e-8v2*(v1^2)) / (v2 + (-(v1^2)) / v2)
12,14.0,576.0,0,-0.9965366381772761,0.00781854847911427,2.5339455083313796e-8,2.460401642691987e-15,(-9.11e-8v2*(v1^2)) / ((v1^2) / v2 - v2)
13,16.0,1828.0,0,-0.9965366381772761,0.007605170299032376,2.5283056858700158e-8,2.4835021093298783e-15,(-9.12e-8(v1^2)) / ((v1 / v2)^2 - 1.0)
14,16.0,243.0,0,-0.9965366381772761,0.007644725643995496,2.4970271971188127e-8,2.4582564009168265e-15,(9.112499999999998e-8(v2^2)) / ((v2^2) / (v1^2) - 1.0)
15,16.0,2043.0,0,-0.9965366381772761,0.007519828664476782,2.56124255156028e-8,2.627248890615836e-15,(9.13e-8v2*(v1^2)) / (v2 + (-0.998(v1^2)) / v2)
17,19.0,1956.0,0,-0.9965366381772761,0.0074826350029546405,2.5121528846938546e-8,2.476078897475042e-15,(-6.2604e-8(v1^2)) / ((0.686(v1^2)) / (v2^2) - 0.687)
18,14.0,1342.0,0,-0.9965366381772761,0.007989438078549566,2.535926665434628e-8,2.4555612146609403e-15,(3.64e-7(v2^2)) / (((2v2) / v1)^2 - 4.0)
19,14.0,907.0,0,-0.9965366381772761,0.007891242849159163,2.547300833088117e-8,2.4721446535218552e-15,(-9.1e-8v2*(v1^2)) / ((v1^2) / v2 - v2)
20,14.0,23.0,0,-0.9965366381772761,0.007590395440552447,2.4920294985723096e-8,2.459072852721985e-15,(-9.11e-8v2*(v1^2)) / ((v1^2) / v2 - v2)
22,13.0,1864.0,0,-0.9965366381772761,0.008287898747151672,2.613491204922293e-8,2.599755243869696e-15,(-9.112499999999998e-8(v1^3)) / (v1*((v1 / v2)^2) - v1)
23,15.0,2147.0,0,-0.9965366381772761,0.007692008345859729,2.5106977028502676e-8,2.4530094392151154e-15,(-9.11e-8v2*(v1^2)) / ((v1^2) / v2 - v2)
24,14.0,646.0,0,-0.9965366381772761,0.0075292327754085744,2.51751760961108e-8,2.6479575869692735e-15,(v2*(v1^2)) / (-1.095290251916758e7((v1^2) / v2 - v2))
25,17.0,1560.0,0,-0.9965366381772761,0.007588253202725793,2.49163592914096e-8,2.4593157272796403e-15,((v1^2)*(v2^2)) / (1.097694840834248e7(v1 + v2)*(v2 - v1))
26,14.0,1260.0,0,-0.9965366381772761,0.00824498403781545,2.606352564041437e-8,2.5802701146628385e-15,(-9.09e-8v2*(v1^2)) / ((v1^2) / v2 - v2)
27,13.0,1253.0,0,-0.9965366381772761,0.007600949270259131,2.4939684358390237e-8,2.4579456733165223e-15,(-9.11e-8v2*(v1^2)) / ((v1^2) / v2 - v2)
29,15.0,2370.0,0,-0.9965366381772761,0.007706159197305853,2.5132974807495874e-8,2.4530129257160974e-15,(-9.11e-8v2*(v1^2)) / ((v1^2) / v2 - v2)
30,19.0,2512.0,0,-0.9965366381772761,0.007472391464244146,2.4965659521766416e-8,2.4765884862088798e-15,(-4.06e-6v2*(v1^2)) / (44.4((0.999(v1^2)) / v2 - v2))
