run,compl,age,dim_penalty,minus_spearman,mare,mae,ms_processed_e,eqs_orig_rounded
0,1.0,5158.0,0,-0.1015202717127888,9.243525058702284e48,7.97103881211972e-10,6.250012361112271e-18,4.83e-10
1,1.0,13404.0,0,-0.0971073783875776,7.340135705692896e48,7.087824321828745e-10,6.2429493323737674e-18,3.84e-10
2,1.0,11655.0,0,-0.10586611353771336,9.050227193041297e48,7.880781586675034e-10,6.248392565526699e-18,4.73e-10
3,1.0,12036.0,0,-0.1015202717127888,9.205169380684885e48,7.953129265803406e-10,6.249674722764853e-18,4.81e-10
4,1.0,7916.0,0,-0.097087435364483,9.468013660772121e48,8.075860033489619e-10,6.252149596724087e-18,4.95e-10
5,1.0,6899.0,0,-0.2499575515745306,9.312193196252767e48,8.003102257572505e-10,6.250636899919061e-18,4.87e-10
6,1.0,5338.0,0,-0.08482634030728596,3.349693350226899e48,5.303336535571131e-10,6.292355154595915e-18,1.75e-10
7,1.0,998.0,0,-0.10586611353771336,9.492073433685428e48,8.087094344538831e-10,6.2523949840354814e-18,4.96e-10
8,1.0,9849.0,0,-0.0026878709990495633,9.449424524347823e48,8.067180145218054e-10,6.251962169400313e-18,4.94e-10
9,1.0,4735.0,0,-0.19601526297248642,1.2867093790392643e48,4.4299813966279756e-10,6.351993091152637e-18,6.72e-11
10,1.0,1088.0,0,-0.3045015018249694,6.339834187540686e48,6.631870968076022e-10,6.2471677251241905e-18,3.31e-10
11,1.0,8864.0,0,-0.06281679493012338,8.578070550022304e48,7.660315890230603e-10,6.24529384204515e-18,4.48e-10
12,1.0,8222.0,0,-0.10586611353771336,9.423722607265956e48,8.055179062244449e-10,6.251706134617801e-18,4.92e-10
13,1.0,3958.0,0,-0.1015202717127888,9.30985450144425e48,8.002010242904587e-10,6.25061520588577e-18,4.86e-10
14,1.0,6393.0,0,-0.0971073783875776,9.232406071293532e48,7.965846985764904e-10,6.249913655754719e-18,4.82e-10
15,1.0,11356.0,0,-0.1015202717127888,9.468482220905071e48,8.076078819855471e-10,6.252154345421514e-18,4.95e-10
16,1.0,5808.0,0,-0.0026878709990495633,9.389200665359257e48,8.03905961528208e-10,6.251367913766673e-18,4.91e-10
17,1.0,4551.0,0,-0.0026878709990495633,3.490398364868609e48,5.364343555708437e-10,6.2891341502199806e-18,1.82e-10
18,1.0,8191.0,0,-0.1015202717127888,9.470059653694878e48,8.076815375877166e-10,6.252170340977548e-18,4.95e-10
19,1.0,5166.0,0,-0.3044659105091065,8.555274562225851e48,7.649671682635538e-10,6.245175039490167e-18,4.47e-10
20,1.0,1914.0,0,-0.22994966960582927,1.6357018981455703e48,4.5704530582912217e-10,6.340271041777531e-18,8.55e-11
21,1.0,1766.0,0,-0.1015202717127888,9.434150834436082e48,8.060048349587395e-10,6.2518095826144375e-18,4.93e-10
22,1.0,2109.0,0,-0.0971073783875776,9.479711912330983e48,8.081322337611014e-10,6.252268513191556e-18,4.95e-10
23,1.0,5036.0,0,-0.06081338153657762,7.364127775417303e48,7.098760289090415e-10,6.242915251296084e-18,3.85e-10
24,1.0,11713.0,0,-0.10586611353771336,8.984630613936898e48,7.850152354384339e-10,6.247889247150371e-18,4.69e-10
25,1.0,4171.0,0,-0.0026878709990495633,7.30599189533762e48,7.072261029602473e-10,6.243003253693809e-18,3.82e-10
26,1.0,3271.0,0,100.0,9.488353112666903e48,8.085357202477034e-10,6.25235683362224e-18,4.96e-10
27,1.0,5880.0,0,-0.10586611353771336,9.084946838229203e48,7.89699334789841e-10,6.248668476561279e-18,4.75e-10
28,1.0,8696.0,0,-0.06756720992067125,3.7035896102940024e48,5.456779227854757e-10,6.284459791613468e-18,1.94e-10
29,1.0,7085.0,0,-0.3045015018249694,9.472846491214568e48,8.078116643335201e-10,6.252198633401723e-18,4.95e-10
30,1.0,5214.0,0,-0.10586611353771336,9.009801889363807e48,7.861905663057296e-10,6.2480796065319234e-18,4.71e-10
