run,compl,age,minus_spearman,mare,mae,ms_processed_e,eqs_orig_rounded
0,12.0,1671.0,-1.0,6.106832804113034e-9,1.693178175114722e-7,7.577292037498152e-14,-0.619(6.451612903225806e-9v1 + 1.937984496124031log(7.092198581560284v1))
1,12.0,687.0,-1.0,1.522856512098584e-8,3.6257334320074125e-7,1.6346750566461874e-13,-3.21(1.2453300124533002e-9v1 - 0.374log(0.141 / v1))
2,15.0,25.0,-1.0,7.685587037427485e-9,2.2743058636365276e-7,2.0455703073360717e-13,((30400.0 + (0.00010141987829614604v1) / log(v1))*log(v1)) / -25400.0 - 2.35
3,12.0,657.0,-1.0,2.2712660218801377e-16,5.921189464667502e-15,7.993790506239586e-29,-1.2(1.96 + log(v1) + exp(log(v1) - 19.5))
4,12.0,929.0,-1.0,1.1564182984137297e-9,2.8501546538521965e-8,1.2855098950953197e-15,(-0.0477v1) / 1.19e7 - 2.35 - 1.2log(v1)
5,11.0,1.0,-1.0,2.6963178954104115e-10,6.291584603096217e-9,4.6834532641943045e-17,-0.6(6.67e-9v1 + log(50.0(v1^2)))
6,10.0,2328.0,-1.0,4.071722729788467e-5,0.0011673985387237924,4.529976762602445e-6,-2.36 - 4.0e-9v1 - 1.2log(v1)
7,10.0,361.0,-1.0,2.9965067277909556e-9,8.094190825410672e-8,1.6919281393682687e-14,-4.0e-9v1 - 1.2log(7.092198581560284v1)
8,11.0,1.0,-1.0,6.517771091595718e-10,1.504504386094528e-8,2.693031188375866e-16,-4.0e-9v1 - 0.6log(50.0(v1^2))
9,10.0,92.0,-1.0,1.6420174912640266e-9,4.534427181060555e-8,6.942186803613897e-15,-4.0e-9v1 - 1.2log(7.092198581560284v1)
10,12.0,1607.0,-1.0,6.183988144493577e-10,1.525330222623072e-8,4.603446005885242e-16,-0.416(9.615384615384615e-9v1 + 2.89(1.96 + log(v1)))
11,10.0,57.0,-1.0,7.770320089981918e-11,1.7212950406583668e-9,4.049863760238617e-18,1.2log(0.141 / v1) - 4.0e-9v1
12,11.0,484.0,-1.0,7.498216716506967e-17,1.973729821555834e-15,9.816935709417036e-30,-0.4(1.0e-8v1 + log(356.73248737791283(v1^3)))
13,14.0,1620.0,-1.0,6.522425673841758e-11,1.525901709513804e-9,3.290160048701742e-18,1.2(-2.0 - 3.3361344537815127e-9v1 - log(v1))
14,10.0,867.0,-1.0,2.0803843678059876e-6,5.1824900923131064e-5,3.8402092029471466e-9,-1.2(1.96 + 3.3333333333333334e-9v1 + log(v1))
15,12.0,3741.0,-1.0,2.0944511396109716e-9,4.929605207987859e-8,2.888599821278454e-15,-1.2(1.96 + 3.3333333333333334e-9v1 + log(v1))
16,11.0,9.0,-1.0,1.4149412165866223e-12,3.592609337593549e-11,2.2974299691753124e-21,-0.6(6.67e-9v1 + log(50.0(v1^2)))
17,19.0,242.0,-1.0,2.944330932908353e-14,6.583046864829225e-13,5.871130594567823e-25,1.2((-1.79v1) / 5.35387328e8 - log(v1)) - 2.35
18,12.0,1485.0,-1.0,5.062742240321776e-9,1.3192585091848774e-7,3.905419486639414e-14,-2.35 - 3.992537313432835e-9v1 - 1.2log(v1)
19,12.0,223.0,-1.0,6.113635089598747e-10,1.7621140102619393e-8,1.019989302253719e-15,1.2log(0.141 / v1) - 4.0e-9v1
20,10.0,54.0,-1.0,9.347135356451265e-17,2.631639762074445e-15,2.524354896707238e-29,-4.0e-9v1 - 1.2log(7.092198581560284v1)
21,10.0,114.0,-1.0,6.819185292210081e-17,1.7105658453483892e-15,7.012096935297883e-30,-4.0e-9v1 - 1.2log(7.092198581560284v1)
22,10.0,403.0,-1.0,1.5128613116600992e-8,3.785520148211516e-7,2.5369986424688887e-13,1.2log(0.141 / v1) - 4.0e-9v1
23,10.0,2.0,-1.0,4.176309734032483e-6,0.00011016809927137199,2.3812516470001815e-8,-2.35 - 4.0e-9v1 - 1.2log(v1)
25,14.0,1136.0,-1.0,1.2192387148677724e-7,3.957002758117714e-6,7.628438684937501e-11,(-2680.0log(v1)) / 2240.0 - 2.35 - 4.022526146419952e-9v1
26,10.0,1027.0,-1.0,8.873107726243887e-9,2.460093826757488e-7,1.7329317479389162e-13,1.2(log(0.141 / v1) - 3.3333333333333334e-9v1)
27,12.0,7.0,-1.0,8.830495565098152e-9,2.0792961663573806e-7,5.084506051059284e-14,1.2log(sqrt(abs(0.02exp(-6.67e-9v1))) / v1)
28,10.0,1255.0,-1.0,0.0006565472470877894,0.017466394859634363,0.0006544555842403321,-2.51 - 4.065040650406504e-9v1 - 1.19log(v1)
29,10.0,52.0,-1.0,0.0004138405666837985,0.013416337911043496,0.0008580634391384774,-1.2(1.96 + 3.37e-9v1 + log(v1))
30,10.0,289.0,-1.0,4.611164093398588e-16,1.105288700071267e-14,2.430860270903266e-28,1.2(-1.96 - log(v1)) - 4.0e-9v1
