run,compl,age,minus_spearman,mare,mae,ms_processed_e,eqs_orig_rounded
0,3.0,3623.0,-0.8958944281524927,1.3049845263784017,143.4990582961519,32452.830167514265,509.0v1
1,3.0,2445.0,-0.8958944281524927,1.1702205560669419,146.10495787744657,32597.192625378484,440.0v1
2,3.0,2690.0,-0.8958944281524927,1.2497577597113783,142.6487241144022,31202.130226426725,483.0v1
3,3.0,2338.0,-0.8958944281524927,1.2568280761468245,142.70997543402703,31275.879605394897,486.0v1
4,3.0,2270.0,-0.8958944281524927,1.221173644920187,142.83078767689267,31187.686032883692,469.0v1
5,3.0,3124.0,-0.8958944281524927,1.2126514906394472,143.25052089979772,31287.223065708073,462.96296296296293v1
6,3.0,2931.0,-0.8958944281524927,1.2278933657563376,142.61012025485672,31146.69519423449,472.0v1
7,3.0,2852.0,-0.8958944281524927,1.3082268824068433,143.58421239492608,32570.900274069627,510.0v1
8,3.0,2939.0,-0.8958944281524927,1.1922977935043337,144.2529813828075,31734.25385203189,453.0v1
9,5.0,3102.0,-0.8958944281524927,1.308172032251903,143.58277186357464,32568.860788851478,510.0v1
10,3.0,3321.0,-0.8958944281524927,1.2144953263152725,143.15970828772492,31261.302251133366,465.0v1
11,3.0,1664.0,-0.8958944281524927,1.22098315606069,142.8401696359948,31189.345706559703,468.0v1
12,3.0,2631.0,-0.8958944281524927,1.2381780674666303,142.5484073269831,31139.855080403035,477.0v1
13,3.0,3797.0,-0.8958944281524927,1.2590079503071683,142.7288600440945,31304.08067640792,487.0v1
14,3.0,2961.0,-0.8958944281524927,1.22332892563879,142.72463577063948,31170.70818185017,470.0v1
15,3.0,2676.0,-0.8958944281524927,1.220060426062015,142.88561594258078,31197.75099168037,468.0v1
16,3.0,2489.0,-0.8958944281524927,1.2370609359353664,142.5387294319258,31137.690094358244,477.0v1
17,3.0,2343.0,-0.8958944281524927,1.2750394569676369,142.86774363544347,31590.580743005667,495.049504950495v1
18,3.0,1798.0,-0.8958944281524927,1.2242718899813576,142.68239099877968,31164.38385237752,470.0v1
19,3.0,3369.0,-0.8958944281524927,1.2170108270171682,143.0358148234617,31229.84431044551,467.2897196261682v1
20,3.0,1603.0,-0.8958944281524927,1.2592739930679606,142.73116481649387,31307.69877680284,487.0v1
21,3.0,3267.0,-0.8958944281524927,1.2086016961838297,143.44998141447073,31352.65537319935,462.0v1
22,3.0,3398.0,-0.8958944281524927,1.2537949022448671,142.6836985472932,31240.923378611307,485.0v1
23,3.0,2549.0,-0.8958944281524927,1.1983873650218952,143.95305774906694,31569.574213076336,456.0v1
24,3.0,2914.0,-0.8958944281524927,1.2272310594320888,142.62333734472074,31149.3246147791,472.0v1
25,3.0,3882.0,-0.8958944281524927,1.2187790322003182,142.94872716512646,31210.429213001553,467.0v1
26,3.0,2893.0,-0.8958944281524927,1.2258759955481509,142.65037921412434,31155.548958441083,471.6981132075472v1
27,3.0,3117.0,-0.8958944281524927,1.2112752116391723,143.31830540608237,31308.14917800337,463.0v1
28,3.0,3247.0,-0.8958944281524927,1.2478998875835872,142.6326290611524,31187.245114864643,482.0v1
29,3.0,3078.0,-0.8958944281524927,1.199622549455255,143.89222243372092,31539.393238392437,457.0v1
30,3.0,3151.0,-0.8958944281524927,1.2292210745005554,142.58362428895225,31142.240397634003,473.0v1
