run,compl,age,dim_penalty,minus_spearman,mare,mae,ms_processed_e,eqs_orig_rounded
0,13.0,930.0,0,-1.0,3.1740201880228545e-15,6.0822259568779104e-21,6.53981088755767e-41,(-9.12e-8v2*(v1^2)) / ((v1^2) / v2 - v2)
2,16.0,1489.0,0,-1.0,2.8733831225489472e-15,5.93558337788451e-21,5.958201259290422e-41,((v1^2)*(v2^2)) / (1.0964912280701755e7(v1 + v2)*(v2 - v1))
3,14.0,2868.0,0,-1.0,2.9943196284718855e-15,6.0197572770179054e-21,6.344110448574691e-41,(9.12e-8(v1^2)*(v2^2)) / ((v1 + v2)*(v2 - v1))
4,15.0,2370.0,0,-1.0,2.7430620880708163e-15,5.45436278472566e-21,5.065244131727166e-41,(-9.12e-8v2*(v1^2)) / ((v1^2) / v2 - v2)
5,15.0,3536.0,0,-1.0,2.8248005442883946e-15,5.411746439566928e-21,5.04387538112006e-41,(-9.12e-8v2*(v1^2)) / ((v1^2) / v2 - v2)
6,13.0,2680.0,0,-1.0,2.9032237715618535e-15,6.373658230292593e-21,7.018413517984713e-41,(-9.12e-8v2*(v1^2)) / ((v1^2) / v2 - v2)
7,16.0,1185.0,0,-1.0,3.032825654300092e-15,6.0639618089527396e-21,6.43632254369497e-41,(9.12e-8(v1^2)*(v2^2)) / ((v1 + v2)*(v2 - v1))
8,13.0,972.0,0,-1.0,2.714120740876574e-15,5.31724932638887e-21,4.717204332792043e-41,(v1^3) / (1.0964912280701755e7(v1 - v1*((v1 / v2)^2)))
9,13.0,2173.0,0,-1.0,3.064521763526721e-15,6.091490379738504e-21,6.479050936469162e-41,(-9.12e-8v2*(v1^2)) / ((v1^2) / v2 - v2)
10,15.0,1818.0,0,-1.0,4.873349082434694e-15,1.0405535059223063e-20,1.943382752815164e-40,(-9.12e-8v2*(v1^2)) / ((v1^2) / v2 - v2)
11,17.0,1874.0,0,-1.0,3.004865354656529e-15,5.9594061795260365e-21,6.135642078634017e-41,(-9.12e-8(v1^2)*(v2^2)) / ((v1 + v2)*(v1 - v2))
12,14.0,1666.0,0,-1.0,2.7146309027224524e-15,5.5800942378337205e-21,5.257275621005926e-41,(-9.12e-8v2*(v1^2)) / ((v1^2) / v2 - v2)
13,14.0,795.0,0,-1.0,2.7430620880708163e-15,5.45436278472566e-21,5.065244131727166e-41,(-9.12e-8v2*(v1^2)) / ((v1^2) / v2 - v2)
14,13.0,2039.0,0,-1.0,2.8998614968460653e-15,6.224898068931056e-21,6.678439593010244e-41,(-9.12e-8v2*(v1^2)) / ((v1^2) / v2 - v2)
15,15.0,2277.0,0,-1.0,5.036615541411657e-7,6.901840322046367e-13,7.423595897414634e-25,(1.15e-8v1) / (0.126 / v1 + (-0.126v1) / (v2^2))
16,13.0,592.0,0,-1.0,3.042170676259064e-15,6.438509190316751e-21,7.048853574200625e-41,(v2*(v1^2)) / (-1.0964912280701755e7((v1^2) / v2 - v2))
17,13.0,2088.0,0,-1.0,3.1740201880228545e-15,6.0822259568779104e-21,6.53981088755767e-41,(-9.12e-8v2*(v1^2)) / ((v1^2) / v2 - v2)
18,15.0,2053.0,0,-1.0,2.7146309027224524e-15,5.5800942378337205e-21,5.257275621005926e-41,(-9.12e-8v2*(v1^2)) / ((v1^2) / v2 - v2)
19,13.0,159.0,0,-1.0,3.0863460961780873e-15,6.386893120093441e-21,7.073432699589498e-41,(v2*(v1^2)) / (1.0964912280701755e7(v2 + (-(v1^2)) / v2))
20,16.0,889.0,0,-1.0,1.5905815890763739e-15,4.493245087388046e-21,4.4369547993409457e-41,(9.12e-8v2*(v1^2)) / (v2 + (v1*(6.15e-15 - v1)) / v2)
21,13.0,1383.0,0,-1.0,3.1016217495953922e-15,6.18439930614046e-21,6.642644474712915e-41,(-9.12e-8v2*(v1^2)) / ((v1^2) / v2 - v2)
22,15.0,3845.0,0,-1.0,3.386611700881018e-15,6.282602188462756e-21,7.411182763901083e-41,(9.12e-8v2*(v1^2)) / (v2 + (-(v1^2)) / v2)
23,13.0,1283.0,0,-1.0,2.8931897545647732e-15,6.3106601548405544e-21,6.861408534795599e-41,(-9.12e-8v2*(v1^2)) / ((v1^2) / v2 - v2)
24,13.0,821.0,0,-1.0,3.509967540227648e-11,5.0302841723891085e-17,3.7617947105087554e-33,(1.56816e-13(v1^2)) / (1.72e-6 - (((0.00131v1) / v2)^2))
25,13.0,1985.0,0,-1.0,7.131905657418694e-6,2.385247473196571e-11,1.418869775007946e-21,(1.1088900000000003e-9(v1^2)) / (0.0121 - 0.0121((v1 / v2)^2))
26,15.0,1526.0,0,-1.0,2.693230837992345e-15,5.388982429109469e-21,4.947929876566204e-41,(-9.12e-8v2*(v1^2)) / ((v1^2) / v2 - v2)
27,13.0,3193.0,0,-1.0,3.174104995516078e-15,6.328924302765725e-21,7.039284106987751e-41,(-9.12e-8v2*(v1^2)) / ((v1^2) / v2 - v2)
29,18.0,688.0,0,-1.0,2.444148991689543e-15,3.96808466009038e-21,3.1007550564748025e-41,(v1^2)*(9.12e-8 + (-9.12e-8(v1^2)) / ((v1 + v2)*(v1 - v2)))
30,15.0,2216.0,0,-1.0,4.660046834974183e-5,6.700906194582002e-11,6.667554365465851e-21,(9.112499999999998e-8(v1^3)) / (v1 + (-(v1^3)) / (v2^2))
