run,compl,age,minus_spearman,mare,mae,ms_processed_e,eqs_orig_rounded
0,9.0,1919.0,-1.0,0.04915653370891221,0.019428705305141705,0.0005523029208750892,log(0.39 + exp(0.687v1 - 1.2))
2,9.0,1710.0,-1.0,0.03532666926635605,0.017477016771164387,0.0004947251066347762,log(0.394 + exp(0.686v1 - 1.19))
3,11.0,1234.0,-1.0,0.03488098552893384,0.018125989324285652,0.0005438171640738963,log(144.0 + 0.307(exp(0.685v1) - 467.0))
5,9.0,590.0,-1.0,0.04296001908716243,0.019020823179029034,0.0004993443118699249,log(1.32 + exp(0.688v1)) - 1.21
6,9.0,4295.0,-1.0,0.037409629909302314,0.019580318064648543,0.0005328226981757583,log(0.395 + exp(0.684931506849315(v1 - 1.75)))
8,9.0,157.0,-1.0,0.03804800972600057,0.019156592759739324,0.0005279841473275631,log(0.303(1.3 + exp(0.684931506849315v1)))
9,9.0,856.0,-1.0,0.042723408730959825,0.019979032531183244,0.0005172761762257437,log(1.32 + exp(0.687v1)) - 1.21
12,9.0,4540.0,-1.0,0.034595205138619294,0.018088432955251435,0.0005405514048002268,log(0.396 + exp(0.685v1 - 1.18))
13,9.0,2462.0,-1.0,0.054541901818259964,0.01908624947478758,0.0006082986060534115,log(0.39 + exp(0.693v1 - 1.22))
14,9.0,1867.0,-1.0,0.03331491102985028,0.018162473387994572,0.0005389417948772783,log(0.394 + 0.308exp(0.682v1))
15,9.0,1524.0,-1.0,0.0346252799060679,0.018202196831047665,0.0005328387432651015,log(1.28 + exp(0.683v1)) - 1.18
16,9.0,494.0,-1.0,0.03556829983807884,0.017481315999456803,0.0004948514131611789,log(0.394 + 0.30303030303030304exp(0.684931506849315v1))
17,9.0,2284.0,-1.0,0.04164603981003219,0.01876247921093789,0.0006092685966258867,log(1.25 + exp(0.681v1)) - 1.16
18,9.0,37.0,-1.0,0.041023656067941845,0.01753449688807103,0.0005185619404746575,log(1.32 + exp(0.69v1)) - 1.21
19,9.0,201.0,-1.0,0.0500745184167062,0.01814005194502271,0.0005820274807099154,log(-0.299(-1.3 - exp(0.69v1)))
20,9.0,3057.0,-1.0,0.03390721394243306,0.018030302403981964,0.0005022898996935583,log(0.397 + 0.302exp(0.687v1))
22,9.0,2552.0,-1.0,0.050871934031558555,0.019998176915591345,0.0005677975200230067,log(1.3 + exp(0.684931506849315v1)) - 1.2
23,9.0,2312.0,-1.0,0.0384328943034241,0.018992591308020834,0.0005105192204211263,log(1.3 + exp(0.684931506849315v1)) - 1.2
24,9.0,3287.0,-1.0,0.05163801309954423,0.01954238300089707,0.0005580961415988684,log(1.31 + exp(0.689v1)) - 1.21
25,9.0,2918.0,-1.0,0.04737269959917557,0.018058126260780072,0.0005725080333118369,log(0.301(1.29 + exp(0.6896551724137931v1)))
26,9.0,1149.0,-1.0,0.04742295279573157,0.022182522128540272,0.0006079709645351288,log(1.34 + exp(0.687v1)) - 1.21
28,9.0,3165.0,-1.0,0.04218826241827971,0.018871357593302954,0.0004976251318787669,log(1.32 + exp(0.6896551724137931v1)) - 1.21
29,9.0,134.0,-1.0,0.03400397547185933,0.018273088295465586,0.0005307065365574147,log(0.395 + exp(0.684931506849315v1 - 1.18))
30,9.0,1157.0,-1.0,0.04052187693406179,0.01945390680417977,0.0005119965784397284,log(0.395 + exp(0.684931506849315(v1 - 1.75)))
