run,compl,age,dim_penalty,minus_spearman,mare,mae,ms_processed_e,eqs_orig_rounded
0,13.0,3194.0,0,-1.0,3.066425323021344e-15,6.154488455190543e-21,6.633630272016529e-41,(-9.12e-8v2*(v1^2)) / ((v1^2) / v2 - v2)
1,11.0,589.0,0,-1.0,5.563370503460226e-5,7.934637938176608e-11,9.380970744374597e-21,(-9.11e-8(v1^2)) / ((v1 / v2)^2 - 1.0)
2,11.0,1863.0,0,-1.0,1.3896634432257484e-5,1.9913883932181438e-11,5.895738068447106e-22,(v1^2) / (-1.0964912280701755e7((v1 / v2)^2 - 1.0))
3,11.0,936.0,0,-1.0,4.516223513395284e-5,6.561135577749065e-11,6.382146904683136e-21,(-9.11e-8(v1^2)) / ((v1 / v2)^2 - 1.0)
4,14.0,499.0,0,-1.0,2.694160033135483e-15,5.346630781746754e-21,4.818606843890596e-41,(-9.12e-8v2*(v1^2)) / ((v1^2) / v2 - v2)
5,11.0,3413.0,0,-1.0,3.40036842915159e-5,5.114053848801932e-11,3.9386976804248136e-21,(9.12e-8(v1^2)) / (1.0 - ((v1 / v2)^2))
6,13.0,65.0,0,-1.0,2.449077571256871e-15,6.498595590012602e-21,9.357796525617903e-41,(v2*(v1^2)) / (-1.0964912280701755e7((v1^2) / v2 - v2))
7,11.0,2893.0,0,-1.0,7.274245739348662e-7,1.0992067627356013e-12,1.827830889695842e-24,(v1^2) / (-1.0964912280701755e7((v1 / v2)^2 - 1.0))
8,13.0,2926.0,0,-1.0,3.064521763526721e-15,6.091490379738504e-21,6.479050936469162e-41,(-9.12e-8v2*(v1^2)) / ((v1^2) / v2 - v2)
9,11.0,538.0,0,-1.0,1.85247602254987e-6,2.7634411376737653e-12,1.1426491776129074e-23,(9.12e-8(v1^2)) / (1.0 - ((v1 / v2)^2))
10,12.0,219.0,0,-1.0,4.971153702209581e-5,7.124961723137223e-11,7.546775018354669e-21,(-9.11e-8(v1^2)) / ((v1 / v2)^2 - 1.0)
11,13.0,2508.0,0,-1.0,2.998530373185865e-15,6.1711644163396115e-21,6.532515027103163e-41,(-9.12e-8v2*(v1^2)) / ((v1^2) / v2 - v2)
12,13.0,3059.0,0,-1.0,3.076873336224665e-15,6.126959884404778e-21,6.508513937330824e-41,(v2*(v1^2)) / (-1.0964912280701755e7((v1^2) / v2 - v2))
13,11.0,4159.0,0,-1.0,4.5245114456769825e-5,6.668985944661505e-11,6.6116845716863726e-21,(-9.11e-8(v1^2)) / ((v1 / v2)^2 - 1.0)
14,13.0,1683.0,0,-1.0,3.0007888336032143e-15,6.175399581075884e-21,6.534219006035782e-41,(-9.12e-8v2*(v1^2)) / ((v1^2) / v2 - v2)
15,13.0,4065.0,0,-1.0,2.714120740876574e-15,5.31724932638887e-21,4.717204332792043e-41,(v1^3) / (-1.0964912280701755e7(v1*((v1 / v2)^2) - v1))
16,13.0,3315.0,0,-1.0,3.079014099907437e-15,6.3633350162479314e-21,6.963832592474645e-41,(-9.12e-8v2*(v1^2)) / ((v1^2) / v2 - v2)
17,13.0,3491.0,0,-1.0,3.064521763526721e-15,6.091490379738504e-21,6.479050936469162e-41,(-9.12e-8v2*(v1^2)) / ((v1^2) / v2 - v2)
18,13.0,2765.0,0,-1.0,2.9896062281653103e-15,6.1801641414041886e-21,6.560213793198239e-41,(-9.12e-8v2*(v1^2)) / ((v1^2) / v2 - v2)
19,13.0,793.0,0,-1.0,2.998530373185865e-15,6.1711644163396115e-21,6.532515027103163e-41,(-9.12e-8v2*(v1^2)) / ((v1^2) / v2 - v2)
20,13.0,430.0,0,-1.0,2.797837325289144e-15,6.1748701854838495e-21,6.660435360015983e-41,(v2*(v1^2)) / (-1.0964912280701755e7((v1^2) / v2 - v2))
21,13.0,3871.0,0,-1.0,3.064521763526721e-15,6.091490379738504e-21,6.479050936469162e-41,(-9.12e-8v2*(v1^2)) / ((v1^2) / v2 - v2)
22,11.0,1314.0,0,-1.0,4.2651612090251086e-5,6.155262340919739e-11,5.620868034676219e-21,(9.120400000000001e-8(v1^2)) / (1.0 - ((v1 / v2)^2))
23,15.0,627.0,0,-1.0,3.006405486388075e-15,6.366511389800135e-21,6.946209862987296e-41,(v2*(v1^2)) / (-1.0964912280701755e7((v1^2) / v2 - v2))
24,12.0,4299.0,0,-1.0,2.7904510403708522e-15,5.5740061885253305e-21,5.274802711873085e-41,(9.12e-8(v1^3)) / (v1 + (-(v1^3)) / (v2^2))
25,13.0,2199.0,0,-1.0,2.75018591750154e-15,5.387658940129384e-21,4.857238190279719e-41,(-9.12e-8(v1^3)) / (v1*((v1 / v2)^2) - v1)
26,13.0,3752.0,0,-1.0,3.064521763526721e-15,6.091490379738504e-21,6.479050936469162e-41,(-9.12e-8v2*(v1^2)) / ((v1^2) / v2 - v2)
27,11.0,354.0,0,-1.0,5.670483642676213e-5,8.069996508235125e-11,9.715680518856799e-21,(-9.11e-8(v1^2)) / ((v1 / v2)^2 - 1.0)
28,11.0,1542.0,0,-1.0,5.332850940527403e-6,7.577651067095884e-12,8.574613092220851e-23,(9.120400000000001e-8(v1^2)) / (1.0 - ((v1 / v2)^2))
29,14.0,2047.0,0,-1.0,2.9140298462155985e-15,5.354307017831246e-21,5.16429631497643e-41,(-9.12e-8v2*(v1^2)) / ((v1^2) / v2 - v2)
30,13.0,1950.0,0,-1.0,3.066425323021344e-15,6.154488455190543e-21,6.633630272016529e-41,(-9.12e-8v2*(v1^2)) / ((v1^2) / v2 - v2)
