run,compl,age,dim_penalty,minus_spearman,mare,mae,ms_processed_e,eqs_orig_rounded
0,4.0,3067.0,0,-0.34161759924863633,0.3660936569345812,12.88746754541161,372.3451118858744,log((2.4e-5/v1))
1,4.0,4333.0,0,-0.34161759924863633,0.36152474971598036,12.854653718866468,372.2299888174631,log((3.97e-5/v1))
2,4.0,957.0,0,-0.34161759924863633,0.361848996622963,12.856293596989495,372.2208147404905,log((3.82e-5/v1))
3,4.0,2213.0,0,-0.34161759924863633,0.36219615586672876,12.858049354212767,372.21428485902953,log((3.67e-5/v1))
4,4.0,2352.0,0,-0.34161759924863633,0.3648695674840265,12.876644678204322,372.2680944283324,log((2.72e-5/v1))
5,4.0,7398.0,0,-0.34161759924863633,0.3624721174687526,12.859445029496667,372.2115231708909,log((3.55e-5/v1))
6,4.0,5006.0,0,-0.34161759924863633,0.36015391018573556,12.847720700517112,372.3015982113049,log((4.68e-5/v1))
7,4.0,4224.0,0,-0.34161759924863633,0.36168022395248106,12.855440029525544,372.22521925535034,log((3.9e-5/v1))
8,4.0,1055.0,0,-0.34161759924863633,0.35514123786694207,12.834916204054428,373.10767244081836,log((8.92e-5/v1))
9,4.0,4406.0,0,-0.34161759924863633,0.35754204634540604,12.839293374486475,372.6085275489814,log((6.5e-5/v1))
10,4.0,4211.0,0,-0.34161759924863633,0.3586485213666277,12.8423090394747,372.44985701744605,log((5.64e-5/v1))
11,4.0,3776.0,0,-0.34161759924863633,0.3628610693172344,12.86141215273979,372.21128388724327,log((3.39e-5/v1))
12,4.0,7015.0,0,-0.34161759924863633,0.360372369686636,12.84882555903258,372.28663030799123,log((4.56e-5/v1))
13,4.0,3352.0,0,-0.34161759924863633,0.3573551585543183,12.83878401733199,372.6392938473129,log((6.66e-5/v1))
14,4.0,4481.0,0,-0.34161759924863633,0.36123312312679107,12.853178817939407,372.2407769830232,log((4.11e-5/v1))
15,4.0,2990.0,0,-0.34161759924863633,0.35607239382914124,12.835287879962735,372.881402578283,log((7.85e-5/v1))
16,4.0,2780.0,0,-0.34161759924863633,0.36852960577913546,12.909486124714999,372.5922630755088,log((1.87e-5/v1))
17,4.0,3389.0,0,-0.34161759924863633,0.3709144838513373,12.934289100604817,372.93459437904454,log((1.48e-5/v1))
18,4.0,1260.0,0,-0.34161759924863633,0.3668472552143441,12.894130534056616,372.408612297919,log((2.22e-5/v1))
19,4.0,1893.0,0,-0.34161759924863633,0.3673742827793431,12.898790282858455,372.4603055248524,log((2.1e-5/v1))
20,4.0,3571.0,0,-0.34161759924863633,0.35903271164293243,12.843356138724882,372.40416077800853,log((5.37e-5/v1))
21,4.0,3821.0,0,-0.34161759924863633,0.35617683039723586,12.835572518744318,372.8596719589298,log((7.74e-5/v1))
22,4.0,7452.0,0,-0.34161759924863633,0.36049441482418804,12.849442802086514,372.2788553182787,log((4.49e-5/v1))
23,4.0,3360.0,0,-0.34161759924863633,0.36221930829147964,12.858166447557458,372.2139704816922,log((3.66e-5/v1))
24,4.0,4582.0,0,-0.34161759924863633,0.3624735280723376,12.859452163621645,372.2115145810807,log((3.55e-5/v1))
25,4.0,3267.0,0,-0.34161759924863633,0.3612701398088619,12.85336602973945,372.2392744907269,log((4.1e-5/v1))
26,4.0,4296.0,0,-0.34161759924863633,0.360323135153854,12.848576555475514,372.2898859554373,log((4.58e-5/v1))
27,4.0,5089.0,0,-0.34161759924863633,0.36672780191351495,12.893074379858277,372.3977292485551,log((2.25e-5/v1))
28,4.0,3515.0,0,-0.34161759924863633,0.3650542000793905,12.87827711941265,372.27763984352197,log((2.67e-5/v1))
29,13.0,1277.0,0,-0.935729509084998,0.13782991974847628,4.5091832011776996,41.243506125088146,log(0.0615v1*exp((-3.18e-11v1) / v2)) - 57.2
30,4.0,3393.0,0,-0.34161759924863633,0.3693389041223884,12.917902910264477,372.6962452362898,log((1.72e-5/v1))
