run,compl,age,dim_penalty,minus_spearman,mare,mae,ms_processed_e,eqs_orig_rounded
0,11.0,594.0,0,-1.0,8.045899330422176e-8,1.700455233343685e-13,6.72667254593594e-26,(9.12e-8(v1^2)) / (1.0 - ((v1 / v2)^2))
1,13.0,3033.0,0,-1.0,3.064521763526721e-15,6.091490379738504e-21,6.479050936469162e-41,(-9.12e-8v2*(v1^2)) / ((v1^2) / v2 - v2)
2,13.0,2712.0,0,-1.0,2.714120740876574e-15,5.31724932638887e-21,4.717204332792043e-41,(v1^3) / (-1.0964912280701755e7(v1*((v1 / v2)^2) - v1))
3,11.0,726.0,0,-1.0,4.446623144967392e-5,6.549851175996855e-11,6.37599214666587e-21,(9.11e-8(v1^2)) / (1.0 - ((v1 / v2)^2))
4,13.0,637.0,0,-1.0,2.9975394160639666e-15,6.35380589559132e-21,6.939304264155103e-41,(-9.12e-8v2*(v1^2)) / ((v1^2) / v2 - v2)
5,11.0,1639.0,0,-1.0,1.0292439221949702e-5,1.4731993843995754e-11,3.2281891855927032e-22,(9.12e-8(v1^2)) / (1.0 - ((v1 / v2)^2))
6,13.0,2673.0,0,-1.0,2.9907253183476216e-15,6.3029839187560625e-21,6.771417497741275e-41,(-9.12e-8v2*(v1^2)) / ((v1^2) / v2 - v2)
7,11.0,961.0,0,-1.0,8.000145514424709e-8,1.572034938654066e-13,3.864708625206595e-26,(-9.12e-8(v1^2)) / ((v1 / v2)^2 - 1.0)
8,12.0,608.0,0,-1.0,2.744474448885748e-15,5.4866559158397305e-21,5.124724346993128e-41,(v1^3) / (-1.0964912280701755e7((v1^3) / (v2^2) - v1))
9,11.0,2586.0,0,-1.0,4.9702725205464226e-6,7.483879930215659e-12,8.443860286333347e-23,(-9.12e-8(v1^2)) / ((v1 / v2)^2 - 1.0)
10,11.0,1142.0,0,-1.0,4.21187315648989e-8,1.2332102675931293e-13,4.8340597731726314e-26,(v1^2) / (-1.0964912280701755e7((v1 / v2)^2 - 1.0))
11,11.0,1584.0,0,-1.0,5.2275520780498156e-5,7.629291488275126e-11,8.6314086806993e-21,(-9.11e-8(v1^2)) / ((v1 / v2)^2 - 1.0)
13,12.0,1576.0,0,-1.0,5.620673193856029e-8,1.3750726927363607e-13,5.293469512592336e-26,(-9.12e-8(v1^2)) / ((v1 / v2)^2 - 1.0)
14,11.0,141.0,0,-1.0,4.128284072600492e-6,6.081921677705283e-12,5.497882811816404e-23,(-9.12e-8(v1^2)) / ((v1 / v2)^2 - 1.0)
15,11.0,3303.0,0,-1.0,4.644069879434932e-5,6.628448862335612e-11,6.544040662636298e-21,(-9.11e-8(v1^2)) / ((v1 / v2)^2 - 1.0)
16,11.0,400.0,0,-1.0,2.4498272728373905e-7,3.921232369355407e-13,2.5489383175561385e-25,(-9.12e-8(v1^2)) / ((v1 / v2)^2 - 1.0)
17,13.0,2635.0,0,-1.0,3.064521763526721e-15,6.091490379738504e-21,6.479050936469162e-41,(-9.12e-8v2*(v1^2)) / ((v1^2) / v2 - v2)
18,11.0,1988.0,0,-1.0,4.765944802787646e-5,6.942478806164584e-11,7.146095223122095e-21,(9.120400000000001e-8(v1^2)) / (1.0 - ((v1 / v2)^2))
19,13.0,2134.0,0,-1.0,3.1657804289375166e-15,6.2669850184977544e-21,6.817832006125875e-41,(-9.12e-8v2*(v1^2)) / ((v1^2) / v2 - v2)
20,12.0,2816.0,0,-1.0,3.390336996285162e-5,5.0846500671191254e-11,3.884134412854072e-21,(9.12e-8(v1^2)) / (1.0 - ((v1 / v2)^2))
21,13.0,875.0,0,-1.0,3.1740201880228545e-15,6.0822259568779104e-21,6.53981088755767e-41,(-9.12e-8v2*(v1^2)) / ((v1^2) / v2 - v2)
22,13.0,3926.0,0,-1.0,3.064521763526721e-15,6.091490379738504e-21,6.479050936469162e-41,(-9.12e-8v2*(v1^2)) / ((v1^2) / v2 - v2)
23,11.0,3000.0,0,-1.0,2.3073993772594047e-8,1.0531306428176428e-13,3.449036350997816e-26,(v1^2) / (-1.0964912280701755e7((v1 / v2)^2 - 1.0))
24,11.0,63.0,0,-1.0,2.9401302727805177e-5,4.31176577423572e-11,2.759357931275916e-21,(9.120400000000001e-8(v1^2)) / (1.0 - ((v1 / v2)^2))
25,11.0,1202.0,0,-1.0,1.2987626612221387e-8,9.161105780900952e-14,3.611379015874054e-26,(9.12e-8(v1^2)) / (1.0 - ((v1 / v2)^2))
26,11.0,965.0,0,-1.0,4.4398456998790485e-5,6.407940997617943e-11,6.091713881942047e-21,(-9.11e-8(v1^2)) / ((v1 / v2)^2 - 1.0)
27,11.0,560.0,0,-1.0,5.6865363897366206e-8,1.3840701911869004e-13,3.5903697922614136e-26,(-9.12e-8(v1^2)) / ((v1 / v2)^2 - 1.0)
28,11.0,3938.0,0,-1.0,4.995625377110364e-7,7.875735847263051e-13,9.979495878747276e-25,(v1^2) / (-1.0964912280701755e7((v1 / v2)^2 - 1.0))
29,11.0,797.0,0,-1.0,5.95088705454513e-6,8.67948159651286e-12,1.117050986618503e-22,(9.120400000000001e-8(v1^2)) / (1.0 - ((v1 / v2)^2))
30,11.0,1116.0,0,-1.0,6.948238377695676e-8,1.5033273819180556e-13,5.418330203082183e-26,(9.120400000000001e-8(v1^2)) / (1.0 - ((v1 / v2)^2))
