run,compl,age,minus_spearman,mare,mae,ms_processed_e,eqs_orig_rounded
0,8.0,6056.0,-1.0,1.3688583294355235e-15,7.751216470991124e10,5.940859467421761e22,(6.67e-11v2*v3) / (v1^2)
1,8.0,6002.0,-1.0,1.501734488031637e-15,5.002481190726624e10,2.540836308401531e22,(6.67e-11v2*v3) / (v1^2)
2,8.0,3252.0,-1.0,1.4986275473782806e-15,5.016808288593733e10,2.541481946082404e22,(6.67e-11v2*v3) / (v1^2)
3,8.0,1921.0,-1.0,1.5012219957741632e-15,5.018597910406649e10,2.54215352285886e22,(6.67e-11v2*v3) / (v1^2)
4,8.0,6745.0,-1.0,1.390227715261986e-15,4.5461111747787025e10,2.0376734989641255e22,(6.666666666666667e-11v2*v3) / (v1^2)
5,8.0,4552.0,-1.0,1.5028959800358535e-15,5.238686970352949e10,2.8405497810935454e22,(6.67e-11v2*v3) / (v1^2)
6,8.0,7831.0,-1.0,1.3738010495180734e-15,6.147762013552397e10,3.1231807993095393e22,(6.67e-11v2*v3) / (v1^2)
7,8.0,6632.0,-1.0,1.4986275473782806e-15,5.016808288593733e10,2.541481946082404e22,(6.67e-11v2*v3) / (v1^2)
8,8.0,7903.0,-1.0,1.5255147356576248e-15,5.238718386460791e10,2.839934892970582e22,(6.67e-11v2*v3) / (v1^2)
9,8.0,5724.0,-1.0,1.501734488031637e-15,5.002481190726624e10,2.540836308401531e22,(6.67e-11v2*v3) / (v1^2)
10,8.0,6821.0,-1.0,1.501734488031637e-15,5.002481190726624e10,2.540836308401531e22,(6.67e-11v2*v3) / (v1^2)
11,8.0,6478.0,-1.0,1.501734488031637e-15,5.002481190726624e10,2.540836308401531e22,(6.67e-11v2*v3) / (v1^2)
12,8.0,6631.0,-1.0,1.507834050170733e-15,5.245873211099147e10,2.8405651566641482e22,(6.67e-11v2*v3) / (v1^2)
13,8.0,7774.0,-1.0,1.4986275473782806e-15,5.016808288593733e10,2.541481946082404e22,(6.67e-11v2*v3) / (v1^2)
14,8.0,3289.0,-1.0,1.4986275473782806e-15,5.016808288593733e10,2.541481946082404e22,(6.67e-11v2*v3) / (v1^2)
15,8.0,131.0,-1.0,1.4986275473782806e-15,5.016808288593733e10,2.541481946082404e22,(6.67e-11v2*v3) / (v1^2)
16,8.0,3294.0,-1.0,1.3738010495180734e-15,6.147762013552397e10,3.1231807993095393e22,(6.67e-11v2*v3) / (v1^2)
17,8.0,868.0,-1.0,1.4986275473782806e-15,5.016808288593733e10,2.541481946082404e22,(6.67e-11v2*v3) / (v1^2)
18,8.0,6597.0,-1.0,1.4154556118884586e-15,4.7698091536590416e10,2.304671864978938e22,(6.666666666666667e-11v2*v3) / (v1^2)
19,8.0,4333.0,-1.0,1.489479968804485e-15,5.004295336327037e10,2.5413925964836785e22,(6.67e-11v2*v3) / (v1^2)
20,8.0,6754.0,-1.0,1.5095378804464273e-15,5.0096395274737076e10,2.54085168068828e22,(v2*v3) / (1.5e10(v1^2))
21,8.0,7512.0,-1.0,1.4986275473782806e-15,5.016808288593733e10,2.541481946082404e22,(6.67e-11v2*v3) / (v1^2)
22,8.0,7502.0,-1.0,1.501734488031637e-15,5.002481190726624e10,2.540836308401531e22,(6.67e-11v2*v3) / (v1^2)
23,8.0,7143.0,-1.0,1.489479968804485e-15,5.004295336327037e10,2.5413925964836785e22,(6.67e-11v2*v3) / (v1^2)
24,8.0,2905.0,-1.0,1.4986275473782806e-15,5.016808288593733e10,2.541481946082404e22,(6.67e-11v2*v3) / (v1^2)
25,8.0,7438.0,-1.0,1.501734488031637e-15,5.002481190726624e10,2.540836308401531e22,(6.67e-11v2*v3) / (v1^2)
26,8.0,4005.0,-1.0,1.501734488031637e-15,5.002481190726624e10,2.540836308401531e22,(6.67e-11v2*v3) / (v1^2)
27,8.0,2531.0,-1.0,1.1026957909514435e-15,1.2303787140537573e11,2.6213746648282627e23,(6.67e-11v2*v3) / (v1^2)
28,8.0,8921.0,-1.0,1.4986275473782806e-15,5.016808288593733e10,2.541481946082404e22,(6.67e-11v2*v3) / (v1^2)
29,8.0,9062.0,-1.0,1.501734488031637e-15,5.002481190726624e10,2.540836308401531e22,(6.67e-11v2*v3) / (v1^2)
30,8.0,2853.0,-1.0,1.4039275625930362e-15,4.7751760972849525e10,2.3052742663267387e22,(6.666666666666667e-11v2*v3) / (v1^2)
