run,compl,age,dim_penalty,minus_spearman,mare,mae,ms_processed_e,eqs_orig_rounded
0,1.0,2384.0,0,-0.40367732789019967,12.094378659854444,3.272181742370924e-6,2.1598823488155318e-11,3.4e-6
1,1.0,2329.0,0,100.0,12.103648138400443,3.2732872077850512e-6,2.1599426163204066e-11,3.4e-6
2,1.0,575.0,0,-0.25478352469695636,11.93315376605789,3.253936210210576e-6,2.1590348240795304e-11,3.35e-6
3,1.0,1149.0,0,-0.24929423513746787,11.854176254831836,3.2453461480685383e-6,2.1587592339485072e-11,3.33e-6
4,1.0,2126.0,0,-0.2655167310366976,11.176809389173421,3.1798046639778133e-6,2.1602019826667803e-11,3.15e-6
5,1.0,907.0,0,-0.42368101001598885,10.665343295954944,3.1372746268485437e-6,2.1658548763886207e-11,3.01e-6
6,1.0,2447.0,0,-0.40367732789019967,11.553513685581102,3.213731068274149e-6,2.15855455906112e-11,3.25e-6
7,1.0,3516.0,0,-0.2951931737367851,12.966860186413362,3.383861717314472e-6,2.1710447318128993e-11,3.63e-6
8,1.0,1526.0,0,-0.2843833081758195,9.685596745210482,3.0619089884358004e-6,2.1877250755946877e-11,2.74e-6
9,1.0,2333.0,0,-0.0,13.028744859074209,3.3927840540185673e-6,2.1722532422927487e-11,3.65e-6
10,1.0,1421.0,0,-0.25478352469695636,12.02178549442503,3.2635763222198134e-6,2.1594539404451744e-11,3.38e-6
11,1.0,2935.0,0,-0.42368101001598885,10.524944251695175,3.1264746259757297e-6,2.168099481701516e-11,2.97e-6
12,1.0,5802.0,0,100.0,11.548120884145469,3.213201413296023e-6,2.158563138345922e-11,3.25e-6
13,1.0,1428.0,0,-0.0,10.347137631855748,3.1127970994684633e-6,2.1713691647759616e-11,2.92e-6
14,1.0,780.0,0,-0.0,11.050228491034787,3.168716345285206e-6,2.1612331019094296e-11,3.11e-6
15,1.0,2851.0,0,-0.4501507969672939,8.943004610549758,3.0047861230718332e-6,2.2139546601722688e-11,2.53e-6
16,1.0,2327.0,0,-0.25478352469695636,11.382536583231488,3.1978260931586453e-6,2.159038447135484e-11,3.2e-6
17,1.0,2938.0,0,-0.4064863578649582,11.803488815392587,3.2398330817811278e-6,2.158630956020584e-11,3.32e-6
18,1.0,2949.0,0,-0.24253562503633297,11.56617573812759,3.214974674078031e-6,2.1585361168625955e-11,3.25e-6
19,1.0,544.0,0,-0.24253562503633297,12.317858387501225,3.2988336309799768e-6,2.161687034348743e-11,3.46e-6
20,1.0,3012.0,0,100.0,10.934189479554657,3.1585514818738443e-6,2.162389320028959e-11,3.08e-6
21,1.0,2605.0,0,-0.24253562503633297,8.603526673670935,2.978672255745153e-6,2.228718074438905e-11,2.44e-6
22,1.0,457.0,0,-0.2655167310366976,10.895921547061304,3.1551992617724454e-6,2.1628148737256374e-11,3.07e-6
23,1.0,2884.0,0,100.0,9.941178246782863,3.081569239362791e-6,2.180622992234261e-11,2.81e-6
24,1.0,1407.0,0,-0.0,11.832358646508618,3.2429731356960592e-6,2.1586993616222575e-11,3.33e-6
25,1.0,2689.0,0,-0.39746210556653977,12.308858546105473,3.29776032212595e-6,2.161600176498141e-11,3.46e-6
26,1.0,1078.0,0,-0.24253562503633297,9.908476997665533,3.079053741334501e-6,2.181476682889837e-11,2.8e-6
27,1.0,343.0,0,-0.0,12.095074110397931,3.27226468085762e-6,2.159886826631366e-11,3.4e-6
28,1.0,3215.0,0,-0.42223857104266227,11.122681350223024,3.1750631195985775e-6,2.1606135177335117e-11,3.13e-6
29,1.0,3261.0,0,-0.0,13.82319338318049,3.512279688560716e-6,2.1926485620210086e-11,3.86e-6
30,1.0,3008.0,0,100.0,12.631834461911012,3.3377342092933463e-6,2.1654560428621816e-11,3.54e-6
