run,compl,age,minus_spearman,mare,mae,ms_processed_e,eqs_orig_rounded
0,5.0,10593.0,-1.0,2.9744051487364984e-16,7.105427357601002e-16,1.21040845144849e-30,sqrt(abs(2.000376(v1^3)))
1,5.0,9020.0,-1.0,2.9744051487364984e-16,7.105427357601002e-16,1.21040845144849e-30,sqrt(abs(2.000376(v1^3)))
2,5.0,8342.0,-1.0,2.9744051487364984e-16,7.105427357601002e-16,1.21040845144849e-30,sqrt(abs(2.000376(v1^3)))
3,5.0,8663.0,-1.0,2.9744051487364984e-16,7.105427357601002e-16,1.21040845144849e-30,sqrt(abs(2.000376(v1^3)))
4,5.0,7032.0,-1.0,2.9744051487364984e-16,7.105427357601002e-16,1.21040845144849e-30,sqrt(abs(2.000376(v1^3)))
5,5.0,8394.0,-1.0,2.9744051487364984e-16,7.105427357601002e-16,1.21040845144849e-30,sqrt(abs(2.000376(v1^3)))
6,5.0,8826.0,-1.0,2.9744051487364984e-16,7.105427357601002e-16,1.21040845144849e-30,sqrt(abs(2.000376(v1^3)))
7,5.0,10168.0,-1.0,2.9744051487364984e-16,7.105427357601002e-16,1.21040845144849e-30,sqrt(abs(2.000376(v1^3)))
8,5.0,8072.0,-1.0,2.9744051487364984e-16,7.105427357601002e-16,1.21040845144849e-30,sqrt(abs(2.000376(v1^3)))
9,5.0,8956.0,-1.0,2.9744051487364984e-16,7.105427357601002e-16,1.21040845144849e-30,sqrt(abs(2.000376(v1^3)))
10,5.0,7794.0,-1.0,2.9744051487364984e-16,7.105427357601002e-16,1.21040845144849e-30,sqrt(abs(2.000376(v1^3)))
11,5.0,7601.0,-1.0,2.9744051487364984e-16,7.105427357601002e-16,1.21040845144849e-30,sqrt(abs(2.000376(v1^3)))
12,5.0,4391.0,-1.0,2.9744051487364984e-16,7.105427357601002e-16,1.21040845144849e-30,sqrt(abs(2.000376(v1^3)))
13,5.0,7367.0,-1.0,2.9744051487364984e-16,7.105427357601002e-16,1.21040845144849e-30,sqrt(abs(2.000376(v1^3)))
14,5.0,7802.0,-1.0,2.9744051487364984e-16,7.105427357601002e-16,1.21040845144849e-30,sqrt(abs(2.000376(v1^3)))
15,5.0,5725.0,-1.0,2.9744051487364984e-16,7.105427357601002e-16,1.21040845144849e-30,sqrt(abs(2.000376(v1^3)))
16,5.0,9141.0,-1.0,2.9744051487364984e-16,7.105427357601002e-16,1.21040845144849e-30,sqrt(abs(2.000376(v1^3)))
17,5.0,9604.0,-1.0,2.9744051487364984e-16,7.105427357601002e-16,1.21040845144849e-30,sqrt(abs(2.000376(v1^3)))
18,5.0,8047.0,-1.0,2.9744051487364984e-16,7.105427357601002e-16,1.21040845144849e-30,sqrt(abs(2.000376(v1^3)))
19,5.0,8089.0,-1.0,2.9744051487364984e-16,7.105427357601002e-16,1.21040845144849e-30,sqrt(abs(2.000376(v1^3)))
20,5.0,7412.0,-1.0,2.9744051487364984e-16,7.105427357601002e-16,1.21040845144849e-30,sqrt(abs(2.000376(v1^3)))
21,5.0,8402.0,-1.0,2.9744051487364984e-16,7.105427357601002e-16,1.21040845144849e-30,sqrt(abs(2.000376(v1^3)))
22,5.0,7801.0,-1.0,2.9744051487364984e-16,7.105427357601002e-16,1.21040845144849e-30,sqrt(abs(2.000376(v1^3)))
23,5.0,6556.0,-1.0,2.9744051487364984e-16,7.105427357601002e-16,1.21040845144849e-30,sqrt(abs(2.000376(v1^3)))
24,5.0,8479.0,-1.0,2.9744051487364984e-16,7.105427357601002e-16,1.21040845144849e-30,sqrt(abs(2.000376(v1^3)))
25,5.0,9100.0,-1.0,2.9744051487364984e-16,7.105427357601002e-16,1.21040845144849e-30,sqrt(abs(2.000376(v1^3)))
26,5.0,7985.0,-1.0,2.9744051487364984e-16,7.105427357601002e-16,1.21040845144849e-30,sqrt(abs(2.000376(v1^3)))
27,5.0,8818.0,-1.0,2.9744051487364984e-16,7.105427357601002e-16,1.21040845144849e-30,sqrt(abs(2.000376(v1^3)))
28,5.0,10947.0,-1.0,2.9744051487364984e-16,7.105427357601002e-16,1.21040845144849e-30,sqrt(abs(2.000376(v1^3)))
29,5.0,7107.0,-1.0,2.9744051487364984e-16,7.105427357601002e-16,1.21040845144849e-30,sqrt(abs(2.000376(v1^3)))
30,5.0,7353.0,-1.0,2.9744051487364984e-16,7.105427357601002e-16,1.21040845144849e-30,sqrt(abs(2.000376(v1^3)))
