run,compl,age,minus_spearman,mare,mae,ms_processed_e,eqs_orig_rounded
0,9.0,3166.0,-1.0,0.038179351873237205,0.019508352586995265,0.0005246628001582916,log(0.395 + 0.302exp(0.684931506849315v1))
3,9.0,1818.0,-1.0,0.03973543572331368,0.01792840254528108,0.0005756186670104675,log(1.3 + exp(0.69v1)) - 1.2
4,8.0,793.0,-1.0,0.11603036955752526,0.07832746995412629,0.020830303049923476,log(sqrt(abs(11.0 + exp(v1))) - 2.74)
5,9.0,810.0,-1.0,0.041415327766417855,0.018742910485147212,0.0004962599442352721,log(0.395 + 0.3exp(0.6896551724137931v1))
6,9.0,1498.0,-1.0,0.035575471614099095,0.018122579851430135,0.0005074173408322375,log(1.33 + exp(0.688v1)) - 1.2
7,9.0,3944.0,-1.0,0.035369755838829356,0.019124952331439737,0.0005378587049511607,log(0.394 + exp(0.683v1 - 1.19))
8,9.0,960.0,-1.0,0.035792334553619604,0.01834952651970892,0.0005413377087537976,log(1.28 + exp(0.682v1)) - 1.18
9,9.0,875.0,-1.0,0.03358296488671941,0.025745891113374927,0.001566051482875104,log(1.53 + exp(0.6993006993006994v1)) - 1.27
10,9.0,82.0,-1.0,0.042141456724987064,0.020244793546080456,0.0005235055105976604,log(1.33 + exp(0.684931506849315v1)) - 1.21
11,9.0,185.0,-1.0,0.03420557932253308,0.018961673818673905,0.0005459327716968015,log(1.29 + exp(0.683v1)) - 1.19
12,9.0,421.0,-1.0,0.041290502162672695,0.019650220819763947,0.0005136394406093787,log(1.32 + exp(0.687v1)) - 1.2
13,9.0,4031.0,-1.0,0.0422509088398245,0.01985626466435507,0.0005157042072084823,log(0.395 + exp(0.687(v1 - 1.75)))
17,9.0,42.0,-1.0,0.05554297951170198,0.020224937140194285,0.0005885208275991198,log(1.32 + exp(0.6896551724137931v1)) - 1.22
19,9.0,1495.0,-1.0,0.042348225285978244,0.019072470183651838,0.0006086590259438545,log(1.26 + exp(0.681v1)) - 1.16
20,9.0,974.0,-1.0,0.041116831695260724,0.017560176002610273,0.0005186666678893674,log(0.395 + 0.3 / exp(-0.69v1))
21,9.0,829.0,-1.0,0.038142501493093416,0.028215256672148782,0.0020295372348019735,log(0.438 + exp(0.7042253521126761(v1 - 1.83)))
23,9.0,2091.0,-1.0,0.035257977831029366,0.017473578085344894,0.0004947246109194873,log(0.394 + exp(0.684931506849315v1 - 1.19))
24,9.0,2837.0,-1.0,0.035645726720882114,0.017454914748345443,0.0004950689346420395,log(1.3 + exp(0.684931506849315v1)) - 1.2
25,9.0,2170.0,-1.0,0.04725125838099053,0.022196583865659994,0.0006101225589423364,log(1.34 + exp(0.687v1)) - 1.21
26,9.0,790.0,-1.0,0.03858872619633316,0.01902861692683018,0.0005105601143657908,log(1.3 + exp(0.684931506849315v1)) - 1.2
28,9.0,1434.0,-1.0,0.03455638893477711,0.017838390474554308,0.0005391833947599531,log(1.28 + exp(0.684v1)) - 1.18
29,9.0,1685.0,-1.0,0.04776303213477156,0.019179370194382817,0.0005486470805422507,log(1.29 + exp(0.684931506849315v1)) - 1.2
