run,compl,age,minus_spearman,mare,mae,ms_processed_e,eqs_orig_rounded
0,5.0,3097.0,-0.9915461624026697,0.20265488031306858,771.6924284237494,1.1459035971893163e6,v1 / (0.0004424778761061947v3)
2,5.0,1126.0,-0.9915461624026697,0.14613222357497455,724.0748090107879,1.8552329446009812e6,(2450.0v1) / v3
4,5.0,2911.0,-0.9915461624026697,0.1923079175996955,746.368853331613,1.092456964832045e6,(2290.0v1) / v3
5,5.0,2096.0,-0.9915461624026697,0.18999779253990837,740.7149598128766,1.0896852475664178e6,(2300.0v1) / v3
6,5.0,590.0,-0.9915461624026697,0.19072415952170588,742.4926997465699,1.0901963199512577e6,(2290.0v1) / v3
7,5.0,290.0,-0.9915461624026697,0.18987831714742345,740.4225509043815,1.0896328471578995e6,(2300.0v1) / v3
8,5.0,1485.0,-0.9915461624026697,0.18907986062815135,738.4683761205622,1.089512290174851e6,(2300.0v1) / v3
10,5.0,2898.0,-0.9915461624026697,0.19208042712453333,745.8120839404302,1.0920355776382426e6,(2290.0v1) / v3
12,5.0,3685.0,-0.9915461624026697,0.19510744014900797,753.2205180629468,1.1002976750300555e6,(2280.0v1) / v3
13,5.0,3311.0,-0.9915461624026697,0.18996590361275803,740.6369135626225,1.0896703863879673e6,(2300.0v1) / v3
14,5.0,3592.0,-0.9915461624026697,0.19548092307808942,754.1345952914265,1.1017149959867068e6,(2280.0v1) / v3
16,6.0,4455.0,-0.9915461624026697,3.219779562936905,2037.2165472196905,7.997426488489604e6,(14.1 + v1 / v3)^3
18,5.0,115.0,-0.9915461624026697,0.19038003635552253,741.6504787894456,1.0899129817663762e6,(2290.0v1) / v3
20,5.0,3525.0,-0.9915461624026697,0.19174079350364787,744.9808508780753,1.0914668130303475e6,(2290.0v1) / v3
22,5.0,100.0,-0.9915461624026697,0.18984976950498478,740.35268224949,1.0896216504890972e6,(2300.0v1) / v3
23,5.0,2620.0,-0.9915461624026697,0.19601873871220896,755.4508670296779,1.1039094969685464e6,(2280.0v1) / v3
24,5.0,3991.0,-0.9915461624026697,0.19284603504768408,747.6858637413357,1.0935828162021432e6,(2290.0v1) / v3
27,5.0,3475.0,-0.9915461624026697,0.19206232961212877,745.7677913565045,1.092003447621181e6,(2290.0v1) / v3
30,5.0,3290.0,-0.9915461624026697,0.18970110107023397,739.988825108459,1.0895715959317486e6,(2300.0v1) / v3
