run,compl,age,minus_spearman,mare,mae,ms_processed_e,eqs_orig_rounded
0,9.0,1650.0,-0.9945054945054945,0.01172322730157673,0.27304892934862696,0.10503759245130097,-7.08 - sqrt(abs(1440.0 / (log(v1) - 23.1)))
1,9.0,1373.0,-0.9945054945054945,0.011999660693955142,0.2850351478999495,0.10925129190194963,-6.72 - sqrt(abs(-1530.0 / (log(v1) - 23.2)))
2,9.0,1372.0,-0.9945054945054945,0.009832787114626327,0.2303938246268793,0.07777589082264956,86.0 / (-1.56 - sqrt(abs(22.1 - log(v1))))
10,10.0,106.0,-0.9945054945054945,0.010405447459987671,0.2421019914447975,0.07443610464119849,0.00487(-275.0 - 3.508771929824562e-8v1)*log(v1)
14,9.0,2083.0,-0.9945054945054945,0.011576309671052998,0.26591749735689807,0.11241530816077763,-37.0 / sqrt(abs(log(v1) - 23.1)) - 7.53
20,10.0,1488.0,-0.9945054945054945,0.010214699732626596,0.23862782755440884,0.07144595742904383,0.00023529411764705883(-5700.0 - 7.299270072992701e-7v1)*log(v1)
22,9.0,1203.0,-0.9945054945054945,0.009813715548228456,0.22997672480269934,0.07735158142210691,85.7 / (-1.54 - sqrt(abs(22.1 - log(v1))))
26,9.0,1022.0,-0.9945054945054945,0.011694939549757229,0.27283248293319873,0.1060370488850614,-7.2 - sqrt(abs(-1420.0 / (23.1 - log(v1))))
28,9.0,378.0,-0.9945054945054945,0.011777721712882003,0.27439044646511773,0.10845652241364824,-7.05 - sqrt(abs(1440.0 / (log(v1) - 23.1)))
29,9.0,401.0,-0.9945054945054945,0.011698751468936099,0.2714883916326111,0.10533328606916283,-7.16 - sqrt(abs(1420.0 / (23.1 - log(v1))))
