run,compl,age,dim_penalty,minus_spearman,mare,mae,ms_processed_e,eqs_orig_rounded
0,13.0,3114.0,0,-1.0,3.01358528349678e-15,6.3503648242431e-21,6.809854063643857e-41,(v2*(v1^2)) / (-1.0964912280701755e7((v1^2) / v2 - v2))
1,11.0,2450.0,0,-1.0,5.390791319092595e-8,1.3578598376652089e-13,3.568830328114e-26,(-9.12e-8(v1^2)) / ((v1 / v2)^2 - 1.0)
2,13.0,1809.0,0,-1.0,3.064521763526721e-15,6.091490379738504e-21,6.479050936469162e-41,(-9.12e-8v2*(v1^2)) / ((v1^2) / v2 - v2)
3,11.0,2222.0,0,-1.0,5.521453155258052e-5,7.786555077289152e-11,9.105954046192837e-21,(-9.11e-8(v1^2)) / ((v1 / v2)^2 - 1.0)
4,16.0,335.0,0,-1.0,1.5566570773676878e-15,3.340486185734147e-21,3.3248657708481186e-41,(9.12e-8v2*(v1^2)) / (v2 + (v1*(8.53e-15 - v1)) / v2)
5,11.0,322.0,0,-1.0,1.0410050301348549e-7,1.9802695263746937e-13,7.996685609676823e-26,(9.12e-8(v1^2)) / (1.0 - ((v1 / v2)^2))
6,13.0,704.0,0,-1.0,3.064521763526721e-15,6.091490379738504e-21,6.479050936469162e-41,(-9.12e-8v2*(v1^2)) / ((v1^2) / v2 - v2)
7,11.0,2271.0,0,-1.0,3.779773722910413e-8,1.1972490001086956e-13,3.41633013318868e-26,(v1^2) / (-1.0964912280701755e7((v1 / v2)^2 - 1.0))
8,11.0,1413.0,0,-1.0,5.59457985967471e-5,7.850672934590276e-11,9.299798714296853e-21,(9.11e-8(v1^2)) / (1.0 - ((v1 / v2)^2))
9,11.0,787.0,0,-1.0,4.8533230863792714e-5,7.101577548786433e-11,7.481598994669701e-21,(9.11e-8(v1^2)) / (1.0 - ((v1 / v2)^2))
10,11.0,1088.0,0,-1.0,1.0491470620768466e-7,1.794973441085848e-13,4.7458843041737743e-26,(9.120400000000001e-8(v1^2)) / (1.0 - ((v1 / v2)^2))
11,11.0,2659.0,0,-1.0,6.91375554717737e-8,1.4671242890762204e-13,3.567335476053259e-26,(9.120400000000001e-8(v1^2)) / (1.0 - ((v1 / v2)^2))
12,11.0,526.0,0,-1.0,6.597272156646965e-8,1.4858140174428481e-13,3.85215026133536e-26,(9.12e-8(v1^2)) / (1.0 - ((v1 / v2)^2))
13,11.0,1784.0,0,-1.0,9.322322533316612e-6,1.3308334804811634e-11,2.637685633018995e-22,(9.120400000000001e-8(v1^2)) / (1.0 - ((v1 / v2)^2))
14,11.0,206.0,0,-1.0,4.972092148695204e-5,7.41891212769966e-11,8.23680453400461e-21,(-9.11e-8(v1^2)) / ((v1 / v2)^2 - 1.0)
15,13.0,2911.0,0,-1.0,3.010489809994144e-15,6.171693811931646e-21,6.486630209538079e-41,(v2*(v1^2)) / (-1.0964912280701755e7((v1^2) / v2 - v2))
16,16.0,323.0,0,-1.0,1.597172540368392e-15,4.058611306328184e-21,3.4086672725855196e-41,(9.12e-8v2*(v1^2)) / (v2 + (v1*(6.36e-15 - v1)) / v2)
18,11.0,762.0,0,-1.0,4.648824620911113e-5,6.652183253452562e-11,6.582935710027766e-21,(v1^2) / (-1.097694840834248e7((v1 / v2)^2 - 1.0))
19,11.0,711.0,0,-1.0,5.62203160032994e-8,1.3361873181860964e-13,4.8228717060517e-26,(9.12e-8(v1^2)) / (1.0 - ((v1 / v2)^2))
20,11.0,853.0,0,-1.0,2.22624131674625e-7,3.709081695390518e-13,2.4545817323811474e-25,(9.12e-8(v1^2)) / (1.0 - ((v1 / v2)^2))
21,13.0,640.0,0,-1.0,3.1016217495953922e-15,6.18439930614046e-21,6.642644474712915e-41,(-9.12e-8v2*(v1^2)) / ((v1^2) / v2 - v2)
22,11.0,215.0,0,-1.0,4.482929536239746e-5,6.770999877958515e-11,6.932250093481195e-21,(9.11e-8(v1^2)) / (1.0 - ((v1 / v2)^2))
23,15.0,2224.0,0,-1.0,3.0448123177376012e-15,5.916260438775271e-21,6.271719720232288e-41,(9.12e-8(v1^2)*(v2^2)) / ((v1 + v2)*(v2 - v1))
24,13.0,2048.0,0,-1.0,2.8998614968460653e-15,6.224898068931056e-21,6.678439593010244e-41,(-9.12e-8v2*(v1^2)) / ((v1^2) / v2 - v2)
25,11.0,1349.0,0,-1.0,1.488852949467328e-7,2.780118700854099e-13,1.5421525344125455e-25,(9.12e-8(v1^2)) / (1.0 - ((v1 / v2)^2))
26,13.0,459.0,0,-1.0,3.01358528349678e-15,6.3503648242431e-21,6.809854063643857e-41,(v2*(v1^2)) / (-1.0964912280701755e7((v1^2) / v2 - v2))
27,11.0,338.0,0,-1.0,3.9201550817489296e-5,5.5623741069586225e-11,4.624669942262794e-21,(-9.11e-8(v1^2)) / ((v1 / v2)^2 - 1.0)
28,11.0,1076.0,0,-1.0,2.717013746168102e-5,3.885589578621445e-11,2.2465673738354962e-21,(9.12e-8(v1^2)) / (1.0 - ((v1 / v2)^2))
29,13.0,257.0,0,-1.0,5.066330992615429e-5,7.2608257906763e-11,7.837570286302783e-21,(9.11e-8(v1^2)) / (1.0 - ((v1 / v2)^2))
30,11.0,1453.0,0,-1.0,6.758521986650176e-6,9.693293047916399e-12,1.3964449440270704e-22,(-9.12e-8(v1^2)) / ((v1 / v2)^2 - 1.0)
