run,compl,age,dim_penalty,minus_spearman,mare,mae,ms_processed_e,eqs_orig_rounded
0,27.0,4016.0,0,-0.9995665209695481,0.00250119870701565,0.07963962398358138,0.009631482806641339,(-95.0-((((v1/3.45e10)/v2)/0.598)-log((v2*(v1*(v1*(pow2((((v1/1.92e10)/v2)--18.6))-289.0)))))))
1,4.0,6791.0,0,-0.34161759924863633,0.35586537731901724,12.834916204054426,372.9268671749459,log((8.07e-5/v1))
2,4.0,6492.0,0,-0.34161759924863633,0.37105593728075636,12.935760230739438,372.958314300858,log((1.46e-5/v1))
3,4.0,2219.0,0,-0.34161759924863633,0.3551877187110514,12.834916204054426,373.09545627924183,log((8.86e-5/v1))
4,4.0,5667.0,0,-0.34161759924863633,0.36178631515802623,12.855976585598317,372.2223566242888,log((3.85e-5/v1))
5,4.0,6982.0,0,-0.34161759924863633,0.3677319312236741,12.901952455049502,372.49880016199677,log((2.02e-5/v1))
6,28.0,5245.0,0,-0.9994942744644728,0.0026768125188964017,0.08308563357048897,0.010252138120616587,(((-0.0167*v1)/(3.48e8*(0.776+v2)))-(101.0-log((v1*(v1*(v2*(28300.0-((-366.0*v1)/(3.27e8*v2)))))))))
7,1.0,5042.0,0,100.0,0.30222210695789997,11.357855045739967,385.44167988473765,-38.6
8,4.0,5721.0,0,-0.34161759924863633,0.3627245086331634,12.860721497336607,372.2108810362669,log((3.45e-5/v1))
9,11.0,2348.0,0,-0.9845247986128671,0.036202572061238225,1.1616380199971614,1.9349376636207336,(log(pow2((-5.88e-19*v1)))+(v1*(-4.56e-11/v2)))
10,4.0,5158.0,0,-0.34161759924863633,0.3672239484568244,12.8974610920803,372.44494886498154,log((2.13e-5/v1))
11,11.0,9786.0,0,-0.9845247986128671,0.03571881028035084,1.1537838261854088,1.9304438094927552,(log(pow2((-6.03e-19*v1)))-(v1*(4.56e-11/v2)))
12,22.0,636.0,0,-0.9994942744644728,0.0027586399407107387,0.08843271374006718,0.01155790557903229,(-89.3+(log((v1*(v1*((0.179*v2)+(v1/1.38e11)))))-(-49.0/((-1.02e12*v2)/v1))))
13,4.0,1774.0,0,-0.34161759924863633,0.3619229352648407,12.856667541531912,372.21913863446343,log((3.79e-5/v1))
14,4.0,537.0,0,-0.34161759924863633,0.35982612479901666,12.846062926539462,372.32658585879346,log((4.86e-5/v1))
15,4.0,2040.0,0,-0.34161759924863633,0.3621612505880487,12.857872820831405,372.21478744941334,log((3.68e-5/v1))
16,4.0,4349.0,0,-0.34161759924863633,0.36267899661629477,12.860491320396777,372.21086382863194,log((3.46e-5/v1))
17,4.0,482.0,0,-0.34161759924863633,0.3684017378657525,12.90815628533676,372.57697932481574,log((1.89e-5/v1))
18,4.0,5310.0,0,-0.34161759924863633,0.3625419094298219,12.85979800220868,372.21116558975234,log((3.52e-5/v1))
19,1.0,2118.0,0,100.0,0.2998347364674828,11.30769549437106,385.3033603039949,-38.4
20,4.0,8520.0,0,-0.34161759924863633,0.36917580261645355,12.9162066379198,372.67428195933786,log((1.75e-5/v1))
21,11.0,9849.0,0,-0.9845247986128671,0.03540934563769844,1.144083120980544,1.9290345591658968,(log(pow2((-6.18e-19*v1)))+(v1*(-4.57e-11/v2)))
22,4.0,8173.0,0,-0.34161759924863633,0.36093032782551177,12.851647431271934,372.25452075596843,log((4.26e-5/v1))
23,4.0,7470.0,0,-0.34161759924863633,0.3598500384286599,12.846183869676464,372.3246602351727,log((4.85e-5/v1))
24,4.0,5655.0,0,-0.34161759924863633,0.36087308760456555,12.851357938962009,372.25740997739774,log((4.29e-5/v1))
25,4.0,6757.0,0,-0.34161759924863633,0.3616305961377624,12.855189036945818,372.22666751223863,log((3.92e-5/v1))
26,11.0,4073.0,0,-0.9845247986128671,0.035527260542478976,1.146983562634646,1.9287126965231043,(log(pow2((6.13e-19*v1)))-((4.57e-11*v1)/v2))
27,4.0,1773.0,0,-0.34161759924863633,0.3677341546056141,12.90197211322683,372.4990481060773,log((2.02e-5/v1))
28,1.0,127.0,0,-0.0026878709990495633,0.3029211004587371,11.372541161930352,385.4894574381581,-38.6
29,4.0,6555.0,0,-0.34161759924863633,0.3668919227468292,12.894525464976368,372.4127609499733,log((2.21e-5/v1))
30,4.0,2361.0,0,-0.34161759924863633,0.3670875753577938,12.896255340375808,372.4314403344895,log((2.16e-5/v1))
