run,compl,age,dim_penalty,minus_spearman,mare,mae,ms_processed_e,eqs_orig_rounded
0,4.0,3324.0,0,-0.34327926886536864,0.36129556814105396,12.85883464409988,372.63336177856115,log((4.3e-5/v1))
1,4.0,2549.0,0,-0.34327926886536864,0.368276539335855,12.912022835154746,372.8958601974412,log((2.01e-5/v1))
2,4.0,4123.0,0,-0.34327926886536864,0.36233500704313953,12.864085388971263,372.5978140757365,log((3.8e-5/v1))
3,4.0,6919.0,0,-0.34327926886536864,0.3599974835706189,12.853159311356707,372.72303663442375,log((5.03e-5/v1))
4,27.0,35.0,0,-0.9986128671025539,0.010633330396794743,0.33169243782279634,0.1894083353914735,(-4.587412587412588e-11v1) / v2 - 95.9 - 0.704log((sqrt(abs((exp((-1.09e12v2) / v1) - 0.172) / v2)) / v1)^3)
5,4.0,10884.0,0,-0.34327926886536864,0.3621966367365184,12.863386408803803,372.6007891579004,log((3.86e-5/v1))
6,4.0,6862.0,0,-0.34327926886536864,0.3630747921017712,12.86782242690081,372.5910630142145,log((3.48e-5/v1))
7,4.0,7059.0,0,-0.34327926886536864,0.36296005133992826,12.867242811816581,372.5910994376105,log((3.53e-5/v1))
8,4.0,7487.0,0,-0.34327926886536864,0.3620520276437552,12.862655913292567,372.60447505297185,log((3.93e-5/v1))
9,4.0,2781.0,0,-0.34327926886536864,0.36399886383512264,12.873077422417543,372.603760586372,log((3.12e-5/v1))
10,4.0,8893.0,0,-0.34327926886536864,0.36120443964117,12.858374306794392,372.63793015475443,log((4.34e-5/v1))
11,4.0,4277.0,0,-0.34327926886536864,0.35826996863774935,12.8484574617638,372.9324511130778,log((6.27e-5/v1))
12,4.0,2978.0,0,-0.34327926886536864,0.3615324826195165,12.860031421977107,372.622580205626,log((4.18e-5/v1))
13,11.0,833.0,0,-0.8843188960734024,0.1266310200924286,4.141658194034677,22.556719204313143,log(v1 / (2.475247524752475e24exp((4.09e-11v1) / v2)))
14,4.0,5363.0,0,-0.34327926886536864,0.3662745758101417,12.892155394755823,372.7156206862877,log((2.46e-5/v1))
15,4.0,7949.0,0,-0.34327926886536864,0.36073601544337025,12.856008053280794,372.66510648263676,log((4.59e-5/v1))
16,4.0,6281.0,0,-0.34327926886536864,0.3686606909817613,12.916013154762155,372.9386854303777,log((1.94e-5/v1))
17,4.0,7654.0,0,-0.34327926886536864,0.355815988529137,12.84532185195556,373.42396558684646,log((8.71e-5/v1))
18,4.0,1903.0,0,-0.34327926886536864,0.3633534294709961,12.869229968733713,372.5925192101873,log((3.36e-5/v1))
19,12.0,1389.0,0,-0.984943828342304,0.03624707206894334,1.164936935596659,1.934644690092287,log((3.4810000000000006e-37(v1^2)) / exp((4.5662100456621e-11v1) / v2))
20,4.0,5872.0,0,-0.34327926886536864,0.3705524290412873,12.935663309984568,373.19062309197983,log((1.61e-5/v1))
21,4.0,7259.0,0,-0.34327926886536864,0.3632621057731163,12.868768645381937,372.59180087626066,log((3.4e-5/v1))
22,4.0,8141.0,0,-0.34327926886536864,0.3654424333101793,12.884805133536855,372.6621108343979,log((2.68e-5/v1))
23,4.0,8181.0,0,-0.34327926886536864,0.3631558720264068,12.86823200364226,372.5912610202089,log((3.44e-5/v1))
24,4.0,6106.0,0,-0.34327926886536864,0.3589470104176636,12.850300194672613,372.8387397907104,log((5.75e-5/v1))
25,4.0,5394.0,0,-0.34327926886536864,0.3695346868029129,12.925091659824147,373.04660200821286,log((1.78e-5/v1))
26,4.0,6746.0,0,-0.34327926886536864,0.3700631616212637,12.93058111549135,373.1189215670638,log((1.69e-5/v1))
27,4.0,7291.0,0,-0.34327926886536864,0.3647930641018378,12.879069297055628,372.6307169157853,log((2.87e-5/v1))
28,4.0,4280.0,0,-0.34327926886536864,0.36836179883423165,12.91290845585093,372.9051219745893,log((2.0e-5/v1))
29,4.0,5951.0,0,-0.34327926886536864,0.3613823829245783,12.859273190587253,372.62922735215227,log((4.25e-5/v1))
30,4.0,4974.0,0,-0.34327926886536864,0.3653672965796453,12.884141455625208,372.6580135731789,log((2.7e-5/v1))
