run,compl,age,dim_penalty,minus_spearman,mare,mae,ms_processed_e,eqs_orig_rounded
0,13.0,805.0,0,-0.9965366381772761,0.007746230507679455,2.5206593350876352e-8,2.4541473920145263e-15,(9.112499999999998e-8(v1^3)) / (v1 + (-(v1^3)) / (v2^2))
1,11.0,33.0,0,-0.9965366381772761,0.008076886338848495,2.5958420630135177e-8,2.5917066422414586e-15,(9.1e-8(v2^2)) / ((v2 / v1)^2 - 1.0)
2,11.0,52.0,0,-0.9965366381772761,0.007501413176611951,2.4965309004893873e-8,2.546905597951892e-15,(9.12e-8(v1^2)) / (1.0 - ((v1 / v2)^2))
3,13.0,1835.0,0,-0.9965366381772761,0.007706570422413869,2.5133730305460984e-8,2.4530161265090164e-15,(-9.11e-8(v1^3)) / ((v1^3) / (v2^2) - v1)
4,13.0,236.0,0,-0.9965366381772761,0.007828215205343068,2.6120818360811946e-8,2.665756671518328e-15,(3.4596e-8(v1^2)) / (0.379 - (((-0.615v1) / v2)^2))
5,11.0,676.0,0,-0.9965366381772761,0.007682501534550869,2.499517455281296e-8,2.458818659188797e-15,(v1^2) / (1.097694840834248e7(1.0 - ((v1 / v2)^2)))
6,19.0,702.0,0,-0.9965366381772761,0.008094064880926084,2.541538420560726e-8,2.4580480184756542e-15,(-0.352v2*(v1^2)) / (-3.875968992248062e6(v2 + (-(v1^2)) / v2))
8,13.0,859.0,0,-0.9965366381772761,0.00781675423271161,2.533615871477981e-8,2.4601809773355082e-15,(-9.11e-8(v1^3)) / ((v1^3) / (v2^2) - v1)
9,13.0,2143.0,0,-0.9965366381772761,0.0076944914964751044,2.5111539043809704e-8,2.4529950550816167e-15,(9.120400000000001e-8v2*(v1^2)) / (v2 + (-(v1^2)) / v2)
10,11.0,408.0,0,-0.9965366381772761,0.007529264517767098,2.514720783041508e-8,2.6907303056680388e-15,(-9.13e-8(v2^2)) / (1.0 - ((v2 / v1)^2))
11,11.0,277.0,0,-0.9965366381772761,0.00772085913634185,2.5203241808051338e-8,2.4550955410466926e-15,(-9.11e-8(v1^2)) / ((v1 / v2)^2 - 1.0)
12,14.0,1956.0,0,-0.9965366381772761,0.007506088785515672,2.487677376239523e-8,2.4910839163145364e-15,(-9.12e-8v2*(v1^2)) / ((v1^2) / v2 - v2)
13,15.0,2207.0,0,-0.9965366381772761,0.007676778397770455,2.5061051320259235e-8,2.453758590598116e-15,(9.120400000000001e-8v2*(v1^2)) / (v2 + (-(v1^2)) / v2)
14,13.0,1488.0,0,-0.9965366381772761,0.007591070439024125,2.492153508503119e-8,2.4589973095552517e-15,(-9.11e-8v2*(v1^2)) / ((v1^2) / v2 - v2)
15,13.0,784.0,0,-0.9965366381772761,0.007501711495612491,2.5043036325878023e-8,2.5823637214634132e-15,(v2*(v1^2)) / (-1.095290251916758e7((v1^2) / v2 - v2))
16,14.0,675.0,0,-0.9965366381772761,0.007713037482171154,2.5132513368134784e-8,2.4529812555033702e-15,(9.120400000000001e-8(v1^2)*(v2^2)) / (v2^2 - (v1^2))
17,11.0,378.0,0,-0.9965366381772761,0.007685437745731148,2.5011905822572133e-8,2.4574001167386783e-15,(9.120400000000001e-8(v1^2)) / (1.0 - ((v1 / v2)^2))
18,11.0,733.0,0,-0.9965366381772761,0.007509266121194871,2.5112606468185545e-8,2.547568232640823e-15,(-9.14e-8(v1^2)) / ((v1 / v2)^2 - 1.0)
19,11.0,111.0,0,-0.9965366381772761,0.007579057389930353,2.4906859032778243e-8,2.4669529364914506e-15,(v1^2) / (1.097694840834248e7(1.0 - ((v1 / v2)^2)))
20,13.0,21.0,0,-0.9965366381772761,0.007632244517798861,2.499717962163793e-8,2.4552811255237328e-15,(v2*(v1^2)) / (-1.097694840834248e7((v1^2) / v2 - v2))
21,11.0,233.0,0,-0.9965366381772761,0.007997240780063393,2.561812044325435e-8,2.4862514016609867e-15,(9.120400000000001e-8(v1^2)) / (1.0 - ((v1 / v2)^2))
22,15.0,113.0,0,-0.9965366381772761,0.0075394574830906416,2.514402035579593e-8,2.4703659431799428e-15,(9.120400000000001e-8v2*(v1^2)) / (v2 + (-0.999(v1^2)) / v2)
23,11.0,1211.0,0,-0.9965366381772761,0.0076261208352429175,2.4937954455839413e-8,2.4616332094416126e-15,(9.11e-8(v1^2)) / (1.0 - ((v1 / v2)^2))
24,11.0,42.0,0,-0.9965366381772761,0.008139355989632984,2.567826533836188e-8,2.4771547506225146e-15,(-9.09e-8(v2^2)) / (1.0 - ((v2 / v1)^2))
25,13.0,1967.0,0,-0.9965366381772761,0.007515560768380027,2.493899055590292e-8,2.5817801411521423e-15,(9.112499999999998e-8(v1^2)) / (1.0 - ((v1 / v2)^2))
26,13.0,669.0,0,-0.9965366381772761,0.0075167297215669344,2.512377352170195e-8,2.6273922561461706e-15,(-9.13e-8v2*(v1^2)) / ((v1^2) / v2 - v2)
27,11.0,60.0,0,-0.9965366381772761,0.007804920347058993,2.5313417530122198e-8,2.4587063249394675e-15,(9.120400000000001e-8(v1^2)) / (1.0 - ((v1 / v2)^2))
28,11.0,55.0,0,-0.9965366381772761,0.0075751191624937875,2.4905724754444116e-8,2.460777656451819e-15,(9.120400000000001e-8(v1^2)) / (1.0 - ((v1 / v2)^2))
