run,compl,age,minus_spearman,mare,mae,ms_processed_e,eqs_orig_rounded
0,9.0,3268.0,-1.0,0.0468628854287504,0.01991102207358493,0.000664418213481126,log(0.392 + exp(0.6756756756756757v1 - 1.15))
1,9.0,3864.0,-1.0,0.044390024587885116,0.019013246547295887,0.0005481471085114372,log(1.27 + exp(0.684931506849315v1)) - 1.19
2,9.0,2133.0,-1.0,0.06615580318399743,0.02139497793221609,0.0006915066206010141,log(1.33 + exp(0.6944444444444444v1)) - 1.23
3,9.0,4182.0,-1.0,0.05347877611406267,0.020016725034014898,0.0005778161655325079,log(0.39 + 0.298exp(0.689v1))
4,9.0,2566.0,-1.0,0.03405667736330569,0.01870761638305242,0.0005365163092649134,log(1.29 + exp(0.683v1)) - 1.19
6,9.0,2524.0,-1.0,0.04775974310974418,0.01917920719040392,0.0005486424795215855,log(1.29 + exp(0.684931506849315v1)) - 1.2
7,9.0,2403.0,-1.0,0.057013330633884494,0.020486297546467566,0.0005972402814715412,log(1.32 + exp(0.6896551724137931v1)) - 1.22
8,9.0,2316.0,-1.0,0.039192192920203275,0.018175459966216636,0.0004942413679194631,log(0.395 + exp(0.688v1 - 1.2))
9,9.0,695.0,-1.0,0.04221749359947514,0.019248047693765438,0.0006034805352238481,log(1.27 + exp(0.6802721088435374v1)) - 1.17
10,9.0,3836.0,-1.0,0.03281275708489271,0.022543444979600293,0.0008108973458898646,log(0.413 + 0.296exp(0.6896551724137931v1))
12,9.0,3117.0,-1.0,0.0479230140785414,0.019936387296821373,0.0005640758942972216,log(1.28 + exp(0.684931506849315v1)) - 1.2
16,9.0,3319.0,-1.0,0.059192069027613425,0.020913488903846922,0.0006116902389491207,log(1.33 + exp(0.6896551724137931v1)) - 1.22
18,9.0,212.0,-1.0,0.03523620401001356,0.019117281811818265,0.0005393553536590801,log(1.3 + exp(0.683v1)) - 1.19
21,9.0,2401.0,-1.0,0.0379128482780245,0.017286988354342336,0.0005169527881697776,log(0.395 + exp(0.6896551724137931(v1 - 1.74)))
23,8.0,4155.0,-1.0,0.12385953219860427,0.088207648321314,0.015185327314097542,log(sqrt(abs(8.14 + exp(v1))) - 2.32)
24,9.0,2517.0,-1.0,0.03652772862955704,0.019104104822726814,0.0005270595022974756,log(1.3 + exp(0.684931506849315v1)) - 1.19
25,9.0,403.0,-1.0,0.04032414767137471,0.0174142338751217,0.0005168078425587292,log(1.31 + exp(0.69v1)) - 1.2
26,9.0,2429.0,-1.0,0.03732637077650178,0.018534907490731042,0.0005542386777873365,log(1.27 + exp(0.682v1)) - 1.17
27,9.0,1698.0,-1.0,0.03691625792358001,0.018268123329799227,0.0005116521684949738,log(1.33 + exp(0.689v1)) - 1.21
28,9.0,294.0,-1.0,0.04357903279359918,0.01950925019878913,0.0006469782933620007,log(1.24 + exp(0.6756756756756757v1)) - 1.15
29,9.0,120.0,-1.0,0.03780277317537497,0.018176457618273564,0.0005160173929974279,log(1.33 + exp(0.69v1)) - 1.21
