run,compl,age,minus_spearman,mare,mae,ms_processed_e,eqs_orig_rounded
0,8.0,957.0,-0.9995550611790879,0.10345159662674215,4.3407726089134335e24,1.8212918607891267e50,(v2*v3) / (1.63e10(v1^2))
1,8.0,6459.0,-0.9995550611790879,0.10339830987108996,4.353267284980809e24,1.8210346842428526e50,(v2*v3) / (1.63e10(v1^2))
2,8.0,5545.0,-0.9995550611790879,0.10335718319182194,4.36291066688485e24,1.820974350603635e50,(6.15e-11v2*v3) / (v1^2)
3,8.0,6599.0,-0.9995550611790879,0.08368611904393379,1.423009199538166e25,5.503014197706918e51,(6.7e-11v2*v3) / (v1^2)
4,8.0,7309.0,-0.9995550611790879,0.08428921198188172,1.538338793568625e25,6.473003928292153e51,(6.75e-11v2*v3) / (v1^2)
5,8.0,851.0,-0.9995550611790879,0.10266577615338902,4.5250317581426955e24,1.8379807025568153e50,(v2*v3) / (1.6129e10(v1^2))
6,8.0,6048.0,-0.9995550611790879,0.10335713089999832,4.3629229282692907e24,1.8209743505063432e50,(6.15e-11v2*v3) / (v1^2)
7,8.0,6882.0,-0.9995550611790879,0.10335713091614775,4.3629229244825716e24,1.8209743505063425e50,(6.15e-11v2*v3) / (v1^2)
8,8.0,6729.0,-0.9995550611790879,0.0837049093835138,1.426602480273343e25,5.5320107140642984e51,(v2*v3) / (1.4903129657228016e10(v1^2))
9,8.0,3593.0,-0.9995550611790879,0.08368324990633567,1.4224605337296571e25,5.498593591066195e51,(6.7e-11v2*v3) / (v1^2)
10,8.0,3482.0,-0.9995550611790879,0.10335711050860517,4.36292770964224e24,1.820974350521147e50,(v2*v3) / (1.63e10(v1^2))
11,8.0,6569.0,-0.9995550611790879,0.10335713091652526,4.3629229243940765e24,1.8209743505063465e50,(6.15e-11v2*v3) / (v1^2)
12,8.0,2514.0,-0.9995550611790879,0.08499179570209857,1.0126597620120324e25,2.319775391697855e51,(6.5e-11v2*v3) / (v1^2)
13,8.0,7898.0,-0.9995550611790879,0.10335713090147759,4.36292292792245e24,1.8209743505063508e50,(6.15e-11v2*v3) / (v1^2)
14,8.0,6368.0,-0.9995550611790879,0.10335718320853675,4.362910662965552e24,1.8209743506036954e50,(6.15e-11v2*v3) / (v1^2)
15,8.0,7404.0,-0.9995550611790879,0.10335713091699923,4.3629229242829286e24,1.8209743505063483e50,(6.15e-11v2*v3) / (v1^2)
16,8.0,3548.0,-0.9995550611790879,0.08429138724659767,1.5387547699145825e25,6.476649445289128e51,(6.756756756756756e-11v2*v3) / (v1^2)
17,8.0,1116.0,-0.9995550611790879,0.10283039815139491,4.4864311994584107e24,1.8308460041455354e50,(v2*v3) / (1.6129e10(v1^2))
18,8.0,5099.0,-0.9995550611790879,0.10335704568619049,4.3629429091991127e24,1.8209743507647123e50,(v2*v3) / (1.63e10(v1^2))
19,8.0,7735.0,-0.9995550611790879,0.103357167858023,4.362914262353332e24,1.8209743505549453e50,(6.15e-11v2*v3) / (v1^2)
20,8.0,7469.0,-0.9995550611790879,0.08369547480831165,1.4247983044002022e25,5.5174417978947365e51,(6.7e-11v2*v3) / (v1^2)
21,8.0,5312.0,-0.9995550611790879,0.10335713091681879,4.362922924325249e24,1.8209743505063513e50,(6.15e-11v2*v3) / (v1^2)
22,8.0,242.0,-0.9995550611790879,0.10335707602802131,4.3629357946480075e24,1.8209743506134827e50,(6.15e-11v2*v3) / (v1^2)
23,8.0,740.0,-0.9995550611790879,0.10339869952848985,4.3531759181312325e24,1.8210358314651705e50,(v2*v3) / (1.63e10(v1^2))
24,8.0,4169.0,-0.9995550611790879,0.10335713088737694,4.362922931228742e24,1.8209743505063434e50,(6.15e-11v2*v3) / (v1^2)
25,8.0,3227.0,-0.9995550611790879,0.10391557077385949,4.2319799717766545e24,1.8320702395342592e50,(v2*v3) / (1.6384e10(v1^2))
26,8.0,3028.0,-0.9995550611790879,0.10339834036277341,4.3532601352922585e24,1.8210347736262644e50,(v2*v3) / (1.63e10(v1^2))
27,8.0,4021.0,-0.9995550611790879,0.10405977878522692,4.198166083760669e24,1.8385408307401563e50,(6.14e-11v2*v3) / (v1^2)
28,8.0,8367.0,-0.9995550611790879,0.10335713090069326,4.362922928106358e24,1.82097435050635e50,(6.15e-11v2*v3) / (v1^2)
29,8.0,5767.0,-0.9995550611790879,0.10357824708067273,4.311075616175157e24,1.8227139541535794e50,(v2*v3) / (1.63e10(v1^2))
30,8.0,3890.0,-0.9995550611790879,0.10375729001024322,4.269093638106611e24,1.8266717238681999e50,(6.134969325153374e-11v2*v3) / (v1^2)
