run,compl,age,dim_penalty,minus_spearman,mare,mae,ms_processed_e,eqs_orig_rounded
0,1.0,20.0,0,-0.3045015018249694,7.372653309000602e48,7.145528395658268e-10,6.715435898519951e-18,3.83e-10
1,1.0,3372.0,0,-0.16912879683986695,6.91463479584001e48,6.938059378630361e-10,6.717011613219168e-18,3.59e-10
2,1.0,5668.0,0,-0.1673885631081227,8.643042021378694e48,7.720977400070061e-10,6.716985799125139e-18,4.49e-10
3,1.0,4032.0,0,-0.10586611353771336,3.4180350251178616e48,5.386733741925483e-10,6.766324610241382e-18,1.77e-10
4,1.0,3541.0,0,-0.097087435364483,9.666844990404528e48,8.191489031570938e-10,6.724567933399523e-18,5.02e-10
5,1.0,7950.0,0,-0.10588571457213752,9.702235709002179e48,8.207910993135236e-10,6.7249311044033355e-18,5.04e-10
6,1.0,7007.0,0,-0.3045015018249694,8.81856972508805e48,7.800486326245227e-10,6.717884263515466e-18,4.58e-10
7,1.0,7679.0,0,-0.18484277613711567,3.6109722201517846e48,5.469865492781855e-10,6.7618849712602725e-18,1.88e-10
8,1.0,10351.0,0,-0.2545413836099937,1.7022143075191828e48,4.662396042323486e-10,6.814637635537127e-18,8.84e-11
9,1.0,5961.0,0,-0.0026878709990495633,9.427345788272139e48,8.080356880319271e-10,6.722287763924269e-18,4.9e-10
10,1.0,5524.0,0,-0.1673728486620987,7.662954757489696e48,7.277026478004762e-10,6.715022918613927e-18,3.98e-10
11,1.0,4626.0,0,-0.097087435364483,8.684286753333456e48,7.739660059723238e-10,6.7171819829857974e-18,4.51e-10
12,1.0,468.0,0,-0.013966587403634283,1.7006473306033573e48,4.661755495793727e-10,6.814689013545331e-18,8.83e-11
13,1.0,2677.0,0,-0.00933751266295589,7.513707712916199e48,7.209421923292956e-10,6.7151784735409096e-18,3.9e-10
14,1.0,5374.0,0,-0.10588571457213752,9.628175872553017e48,8.173545830860534e-10,6.724178841999514e-18,5.0e-10
15,1.0,5986.0,0,-0.1015202717127888,9.499885883488607e48,8.114016853971084e-10,6.722945731622122e-18,4.93e-10
16,1.0,4844.0,0,-0.1015202717127888,9.651931540492583e48,8.184568909263464e-10,6.7244169179683856e-18,5.01e-10
17,1.0,4536.0,0,-0.10588571457213752,9.576738879570156e48,8.149678095046772e-10,6.723673776120185e-18,4.97e-10
18,1.0,2375.0,0,-0.23973616909111134,1.6871529968832157e48,4.656239301809922e-10,6.815132013495784e-18,8.76e-11
19,1.0,8809.0,0,-0.097087435364483,2.651789873664969e48,5.056578112710054e-10,6.785938220731809e-18,1.38e-10
20,1.0,5901.0,0,-0.3045015018249694,9.650058032404207e48,8.183699566140837e-10,6.7243980313946985e-18,5.01e-10
21,1.0,4859.0,0,100.0,9.350830263105601e48,8.044852232119198e-10,6.72162448898921e-18,4.86e-10
22,1.0,3400.0,0,-0.097087435364483,3.5154163771232875e48,5.42869290014559e-10,6.764058697493386e-18,1.83e-10
23,1.0,4008.0,0,-0.3044659105091065,7.780630242453239e48,7.330330037778354e-10,6.714984961077956e-18,4.04e-10
24,1.0,5165.0,0,-0.10588571457213752,6.755241131307783e48,6.865858701254288e-10,6.7178253203247204e-18,3.51e-10
25,1.0,8085.0,0,-0.15972930953534278,7.720332314787653e48,7.303016836625692e-10,6.714995082322101e-18,4.01e-10
26,1.0,1149.0,0,-0.097087435364483,9.554717012533679e48,8.139459532994994e-10,6.723461902629721e-18,4.96e-10
27,1.0,8799.0,0,-0.3044659105091065,9.466608834511168e48,8.098575675014147e-10,6.722640372593731e-18,4.92e-10
28,1.0,3722.0,0,-0.08796555924508616,3.435088699031849e48,5.394081738099855e-10,6.765924104132938e-18,1.78e-10
29,1.0,3030.0,0,-0.10586611353771336,7.728572146726195e48,7.306749239975435e-10,6.714992542655552e-18,4.01e-10
30,1.0,3337.0,0,-0.013200208790088904,7.67744405823101e48,7.283589708301888e-10,6.715014213700386e-18,3.99e-10
