run,compl,age,minus_spearman,mare,mae,ms_processed_e,eqs_orig_rounded
0,10.0,1610.0,-0.9945054945054945,0.006091014797257438,0.14588136669472757,0.03743413372205848,-3.98e-9v1 - 1.22log(5.49v1)
1,10.0,933.0,-0.9945054945054945,0.006092717954245393,0.14643468463425435,0.03765086549171372,-2.42 - 4.07e-9v1 - 1.2log(v1)
2,10.0,1713.0,-0.9945054945054945,0.008267247790272651,0.19654708322149775,0.05433179563894915,-1.287001287001287(2.98e-9v1 + log(2v1))
3,10.0,2100.0,-0.9945054945054945,0.008252595817215429,0.19542481739303202,0.05436120919007717,-3.84e-9v1 - 1.29log(2v1)
4,10.0,2965.0,-0.9945054945054945,0.010292432372115572,0.2401620594075015,0.07212945024747232,-0.0758(17.7 + 2.252252252252252e-9v1)*log(v1)
5,10.0,2138.0,-0.9945054945054945,0.006329160525357247,0.15490120455629924,0.040513329711622144,-3.92e-9v1 - 1.22log(5.41v1)
6,10.0,709.0,-0.9945054945054945,0.006078733887797182,0.1463835848980166,0.03674152633321884,-2.23 - 4.06e-9v1 - 1.21log(v1)
7,10.0,2929.0,-0.9945054945054945,0.008307716218912607,0.19658255490036614,0.054999816179037035,-3.83e-9v1 - 1.29log(2v1)
8,10.0,2119.0,-0.9945054945054945,0.006729724341703042,0.1698931095306459,0.04940344269409727,-3.85e-9v1 - 1.22log(5.48v1)
11,12.0,113.0,-0.9945054945054945,0.0060588125776003384,0.14518590826240252,0.03666102178126619,-1.21(1.5267175572519084e-6(1.19e6 + 0.00218v1) + log(v1))
12,10.0,26.0,-0.9945054945054945,0.006104870403771222,0.14580974669553975,0.037054958491798975,-4.01e-9v1 - 1.21(1.79 + log(v1))
13,10.0,446.0,-0.9945054945054945,0.006068020823215735,0.1456146881492111,0.03662140939163679,-2.2 - 4.032258064516129e-9v1 - 1.21log(v1)
14,10.0,126.0,-0.9945054945054945,0.0060605581342636616,0.14550838448574252,0.03664152158870318,-2.2 - 4.048582995951417e-9v1 - 1.21log(v1)
15,10.0,1087.0,-0.9945054945054945,0.006440143576276409,0.15798342212440314,0.041839748730824695,-3.91e-9v1 - 1.21(1.78 + log(v1))
17,10.0,1138.0,-0.9945054945054945,0.006119119885801527,0.14680136616895914,0.037658878257845224,1.21log(0.165 / v1) - 3.98e-9v1
18,10.0,1850.0,-0.9945054945054945,0.007317407615630086,0.17760489818841058,0.05319167093819467,-1.14(3.7735849056603775e-9v1 - log(0.0512 / v1))
21,10.0,87.0,-0.9945054945054945,0.006818342914469338,0.17145386032931142,0.0488230008951518,-3.92e-9v1 - 1.2log(7.1v1)
22,10.0,1156.0,-0.9945054945054945,0.008420504400010832,0.2074677848945166,0.05830370565546951,-3.73e-9v1 - 1.29log(2v1)
23,11.0,2404.0,-0.9945054945054945,0.00600954267902589,0.1441349787675146,0.03711376218787464,-1.22(1.62 + 3.3982678194950715e-9v1 + log(v1))
25,10.0,1173.0,-0.9945054945054945,0.006059794518634017,0.14548049247673445,0.03678869000784497,-4.048582995951417e-9v1 - 1.21log(6.451612903225807v1)
26,10.0,2023.0,-0.9945054945054945,0.0061709436849447805,0.150247769054952,0.039106840052778494,1.19log(0.122 / v1) - 4.15e-9v1
27,10.0,532.0,-0.9945054945054945,0.006256259605780144,0.1513395227390451,0.038958725939208926,-3.95e-9v1 - 1.21log(6.0606060606060606v1)
28,10.0,1405.0,-0.9945054945054945,0.006568823331591798,0.16287212966567724,0.04844670530412533,1.16(log(0.0808 / v1) - 3.68e-9v1)
29,12.0,1859.0,-0.9945054945054945,0.006054186469378945,0.1452654474878093,0.03670517695997545,-0.5(8.064516129032259e-9v1 + 2.4213075060532687(1.83 + log(v1)))
30,13.0,2476.0,-0.9945054945054945,0.006081356601048528,0.14584380397148447,0.036667210051698394,-1.21log(v1*exp(0.393(4.67 + 8.474576271186441e-9v1)))
