run,compl,age,minus_spearman,mare,mae,ms_processed_e,eqs_orig_rounded
0,10.0,91.0,-0.9945054945054945,0.00834718969130306,0.20019625932400414,0.05567682875088075,-1.29(2.95e-9v1 + log(2v1))
2,10.0,1159.0,-0.9945054945054945,0.010262661456196778,0.2392631054557835,0.07181601243971385,-2.02(0.664 + 8.474576271186441e-11v1)*log(v1)
4,10.0,3130.0,-0.9945054945054945,0.0083232426590473,0.19804145933525774,0.05524896497151618,-3.82e-9v1 - 1.29log(2v1)
5,10.0,982.0,-0.9945054945054945,0.008782597365115502,0.22554532483421208,0.08679630884875339,1.29(-2.76e-9v1 - log(2v1))
6,12.0,1857.0,-0.9945054945054945,0.006098992136323074,0.14641511135956067,0.03672993721837775,-0.473(4.8 + 8.547008547008547e-9v1 + 2.55log(v1))
8,11.0,270.0,-0.9945054945054945,0.0060635464229885135,0.14574852246890999,0.03687123822698807,-2.11 - 0.607(6.666666666666667e-9v1 + log(v1^2))
10,10.0,2822.0,-0.9945054945054945,0.0060254118787610505,0.14459667200789494,0.03737773733700376,-2.22 - 4.04e-9v1 - 1.21log(v1)
11,11.0,642.0,-0.9945054945054945,0.006066619596275149,0.14562155605585062,0.036636540520086816,2.42(-0.918 - 1.6722408026755852e-9v1 - log(sqrt(abs(v1))))
12,10.0,809.0,-0.9945054945054945,0.006706481921255149,0.16625836662247617,0.04908501728735618,-2.98 - 4.273504273504273e-9v1 - 1.16log(v1)
13,10.0,2634.0,-0.9945054945054945,0.0072410113242844755,0.1824067845839609,0.06908388593192878,-3.32 - 4.444444444444444e-9v1 - 1.14log(v1)
14,12.0,588.0,-0.9945054945054945,0.006121970393931071,0.14645435642961843,0.03707411682095465,0.5128205128205129(-4.21 - 7.8125e-9v1 - 2.3640661938534278log(v1))
15,10.0,2170.0,-0.9945054945054945,0.008466773630553487,0.20952771761270877,0.05993810544987667,-1.29(2.88e-9v1 + log(2v1))
18,10.0,835.0,-0.9945054945054945,0.006066636144062924,0.1458904338012926,0.03667332660255754,-2.2 - 4.048582995951417e-9v1 - 1.21log(v1)
19,10.0,1090.0,-0.9945054945054945,0.006074193165684081,0.14565480863703104,0.036739682621100514,1.21log(0.168 / v1) - 4.032258064516129e-9v1
20,12.0,955.0,-0.9945054945054945,0.006057414390470112,0.1454419389102031,0.036671007259637435,-1.73(1.27 + 2.331002331002331e-9v1 + 0.697log(v1))
21,12.0,2533.0,-0.9945054945054945,0.006130711330501802,0.14687240714531788,0.03708374644692797,3.5211267605633805e-5(-0.00011441647597254005v1 - 34500.0(1.77 + log(v1)))
22,10.0,2808.0,-0.9945054945054945,0.00826283764824612,0.19627419579233116,0.05435264199818269,1.29(-2.98e-9v1 - log(2v1))
23,12.0,367.0,-0.9945054945054945,0.00608538137268339,0.1460469213144305,0.0367753031774422,-1.21(3.3228346456692914e-9v1 + log(6.09v1))
24,12.0,1055.0,-0.9945054945054945,0.006065934326693055,0.1456069520865859,0.036626699483464205,-1.21(3.333333333333333e-9v1 + log(6.06v1))
26,10.0,2595.0,-0.9945054945054945,0.006368242314360402,0.1577652217662716,0.049351699912043794,-2.79 - 4.291845493562232e-9v1 - 1.17log(v1)
27,10.0,526.0,-0.9945054945054945,0.006076951600697805,0.14743280733642627,0.0380191220106609,-2.16 - 1.21(3.38e-9v1 + log(v1))
28,10.0,275.0,-0.9945054945054945,0.006018661249426125,0.1442955416450131,0.037565522241363655,1.21log(0.159 / v1) - 4.032258064516129e-9v1
29,10.0,141.0,-0.9945054945054945,0.008164787499432781,0.19906120960784357,0.05513020798063924,-3.79e-9v1 - 1.29log(2.100840336134454v1)
30,10.0,849.0,-0.9945054945054945,0.0061053566764311465,0.14709002121568585,0.03691918858426734,-1.2(3.3898305084745764e-9v1 + log(7.01v1))
