run,compl,age,minus_spearman,mare,mae,ms_processed_e,eqs_orig_rounded
0,8.0,6912.0,-1.0,1.489479968804485e-15,5.004295336327037e10,2.5413925964836785e22,(6.67e-11v2*v3) / (v1^2)
1,8.0,1935.0,-1.0,1.5255147356576248e-15,5.238718386460791e10,2.839934892970582e22,(6.67e-11v2*v3) / (v1^2)
2,8.0,5430.0,-1.0,1.3381920705097716e-15,3.85175795211154e10,2.052784456246052e22,(v2*v3) / (1.4884e10(v1^2))
3,8.0,3087.0,-1.0,1.2908803046115384e-15,5.2225281922714874e10,2.5873595669363498e22,(v2*v3) / (1.5e10(v1^2))
4,8.0,7213.0,-1.0,1.5738910017187751e-15,9.148937075313861e10,7.20157049337378e22,v2*v3*((8.17e-6 / v1)^2)
5,8.0,6123.0,-1.0,1.505072166246321e-15,6.616673172806989e10,3.313397479423576e22,(6.67e-11v2*v3) / (v1^2)
6,9.0,6573.0,-1.0,1.3250036250658058e-15,4.08260023429904e10,1.911064462235936e22,(6.666666666666667e-11v2*v3) / (v1^2)
7,8.0,6979.0,-1.0,1.5499516687827781e-15,5.2548176193142265e10,2.8412521051885626e22,(v2*v3) / (1.4981520294716469e10(v1^2))
8,8.0,7584.0,-1.0,1.0110056712442837e-15,1.3908973333444995e11,3.705908612342686e23,(6.67e-11v2*v3) / (v1^2)
9,9.0,5093.0,-1.0,1.374626344902542e-15,4.311684438672817e10,2.115700344927771e22,(6.67e-11v2*v3) / (v1^2)
10,8.0,6841.0,-1.0,1.2097587876654947e-15,8.653119223684737e10,1.0473128405734872e23,(6.67e-11v2*v3) / (v1^2)
11,8.0,6627.0,-1.0,1.507834050170733e-15,5.245873211099147e10,2.8405651566641482e22,(6.67e-11v2*v3) / (v1^2)
12,8.0,4835.0,-1.0,1.5738910017187751e-15,9.148937075313861e10,7.20157049337378e22,v2*v3*((-8.17e-6 / v1)^2)
13,9.0,8405.0,-1.0,1.374626344902542e-15,4.311684438672817e10,2.115700344927771e22,(6.67e-11v2*v3) / (v1^2)
14,8.0,4381.0,-1.0,1.5161985534047652e-15,7.067655173447456e10,3.847938007457745e22,(6.67e-11v2*v3) / (v1^2)
15,8.0,7645.0,-1.0,1.5028959800358535e-15,5.238686970352949e10,2.8405497810935454e22,(6.67e-11v2*v3) / (v1^2)
16,8.0,7053.0,-1.0,1.4865850065393466e-15,5.015004738033286e10,2.5421035612263934e22,(v2*v3) / (1.4992503748125937e10(v1^2))
17,8.0,6238.0,-1.0,1.5316038664902697e-15,6.8565034507799576e10,3.61254602574235e22,(6.67e-11v2*v3) / (v1^2)
18,8.0,2719.0,-1.0,1.5012219957741632e-15,5.018597910406649e10,2.54215352285886e22,(6.67e-11v2*v3) / (v1^2)
19,9.0,5445.0,-1.0,1.374626344902542e-15,4.311684438672817e10,2.115700344927771e22,(6.67e-11v2*v3) / (v1^2)
20,8.0,7876.0,-1.0,1.5255147356576248e-15,5.238718386460791e10,2.839934892970582e22,(6.67e-11v2*v3) / (v1^2)
21,8.0,6910.0,-1.0,1.5255147356576248e-15,5.238718386460791e10,2.839934892970582e22,(6.67e-11v2*v3) / (v1^2)
22,8.0,6463.0,-1.0,1.5255147356576248e-15,5.238718386460791e10,2.839934892970582e22,(6.67e-11v2*v3) / (v1^2)
23,8.0,4920.0,-1.0,1.5219193114210471e-15,5.242273155846677e10,2.8405151940788162e22,(v2*v3) / (1.4992503748125937e10(v1^2))
24,9.0,7806.0,-1.0,1.3441738545295449e-15,4.311649539897868e10,2.1157003410428412e22,(6.67e-11v2*v3) / (v1^2)
25,8.0,5151.0,-1.0,1.507834050170733e-15,5.245873211099147e10,2.8405651566641482e22,(6.67e-11v2*v3) / (v1^2)
26,8.0,6390.0,-1.0,1.391387193623462e-15,4.7608769200590935e10,2.3040444851440155e22,(6.666666666666667e-11v2*v3) / (v1^2)
27,8.0,6114.0,-1.0,1.3738010495180734e-15,6.147762013552397e10,3.1231807993095393e22,(6.67e-11v2*v3) / (v1^2)
28,8.0,5714.0,-1.0,1.5219193114210471e-15,5.242273155846677e10,2.8405151940788162e22,(v2*v3) / (1.4992503748125937e10(v1^2))
29,8.0,5621.0,-1.0,1.5080242740984564e-15,6.8475381122203735e10,3.548896109896583e22,(6.67e-11v2*v3) / (v1^2)
30,8.0,8576.0,-1.0,1.3454842725366268e-15,3.6226895884315414e10,1.8481485752594053e22,(v2*v3) / (1.4884e10(v1^2))
