run,compl,age,dim_penalty,minus_spearman,mare,mae,ms_processed_e,eqs_orig_rounded
0,11.0,1247.0,0,-0.971523915461624,0.3360459248586502,580.236805268987,643905.5070339869,(8.58v2*(3.86 + v1)) / (4.35 + v3)
1,11.0,3558.0,0,-0.971523915461624,0.3205836539445282,541.6296825699227,617214.7326102628,(7.936507936507937v2*(4.75 + v1)) / (3.86 + v3)
10,11.0,3365.0,0,-0.971523915461624,0.32241005079053175,542.9574561647458,615769.5370316503,(7.874015748031496v2*(4.91 + v1)) / (3.78 + v3)
12,8.0,2981.0,0,-0.9781979977753059,0.31373200796182626,922.6581202283768,1.9523199075007448e6,(0.013605442176870748v1*(v2^2)) / v3
13,8.0,3315.0,0,-0.9781979977753059,0.31254905088210666,925.2398542504387,1.9502446526279594e6,(0.0136v1*(v2^2)) / v3
14,11.0,992.0,0,-0.9652947719688543,0.20172049258433086,610.1398806364364,742695.3164962227,(v1*v2*(8.2 + -15.9 / v3)) / v3
15,13.0,1543.0,0,-0.9746384872080089,0.27038934515318214,522.8451811512116,597092.8245545174,(10100.0 + 7.18v1*v2) / (v3 + 12.0 / v3)
18,11.0,1489.0,0,-0.9710789766407119,0.21626840181230467,696.183539422897,1.0282544651036725e6,(-0.024v1*(v2^2)) / (-2.79 - v3)
20,11.0,3408.0,0,-0.9661846496106785,0.1874582906815389,590.3190067534564,704808.577108559,(7.93v1*(v2 + -589.0 / v3)) / v3
21,8.0,3121.0,0,-0.9781979977753059,0.31340238142288374,923.3775106988785,1.9516291527479556e6,(0.0136v1*(v2^2)) / v3
22,11.0,307.0,0,-0.9728587319243605,0.29295308743156856,517.4853936794099,640897.5151976091,(7.38v2*(5.21 + v1)) / (3.31 + v3)
23,5.0,3348.0,0,-0.6876529477196885,0.9552258698665324,2683.617780534238,2.3677018944357265e7,1.8e7 / (v2*v3)
24,11.0,145.0,0,-0.9710789766407119,0.3542599506088849,559.8518545513649,620603.1431816351,(8.07(1810.0 + v1*v2)) / (3.98 + v3)
29,11.0,3697.0,0,-0.9666295884315906,0.20513364520330252,590.2140839467614,694781.0708339784,(v1*(10.7v2 - 769.0)) / (3.65 + v3)
