run,compl,age,dim_penalty,minus_spearman,mare,mae,ms_processed_e,eqs_orig_rounded
0,8.0,5736.0,0,-0.9403781979977753,0.83009480460029,2.0990874704330695e25,4.5963473552259894e51,(4.01e-11v2*v3) / (v1^2)
1,8.0,243.0,0,-0.9403781979977753,0.8302617945500561,2.1104214372057823e25,4.5850949644006936e51,(4.016064257028112e-11v2*v3) / (v1^2)
2,8.0,6316.0,0,-0.9403781979977753,0.8313084687383703,2.1814614637990683e25,4.552435876265838e51,(4.06e-11v2*v3) / (v1^2)
3,8.0,5423.0,0,-0.9403781979977753,0.8313084569525704,2.1814606638715086e25,4.552435876269985e51,(4.06e-11v2*v3) / (v1^2)
4,11.0,5028.0,0,-0.9403781979977753,0.8324894974406624,2.261620420000529e25,4.5940175461563515e51,(4.1114982578397217e-11v2*v3) / (v1^2)
5,8.0,111.0,0,-0.9403781979977753,0.831213807584556,2.175036607851153e25,4.5527030074795424e51,(4.05e-11v2*v3) / (v1^2)
6,8.0,1507.0,0,-0.9403781979977753,0.8313084969332276,2.1814633774446367e25,4.5524358762895324e51,(4.06e-11v2*v3) / (v1^2)
7,8.0,1324.0,0,-0.9403781979977753,0.8313084393512598,2.1814594692327273e25,4.552435876291591e51,(4.06e-11v2*v3) / (v1^2)
8,10.0,2977.0,0,-0.9403781979977753,0.8313029337819179,2.181085794409318e25,4.552436789558332e51,(4.0510799999999994e-11v2*v3) / (v1^2)
9,9.0,4289.0,0,-0.9403781979977753,0.8313073026910892,2.181382321664137e25,4.5524359167994656e51,(v2*v3) / (2.47e10(v1^2))
11,8.0,1069.0,0,-0.9403781979977753,0.8313080357202741,2.181432073930289e25,4.552435881855674e51,(4.06e-11v2*v3) / (v1^2)
12,8.0,391.0,0,-0.9403781979977753,0.8308774272572451,2.15220575211359e25,4.557974720631576e51,(4.04e-11v2*v3) / (v1^2)
13,8.0,966.0,0,-0.9403781979977753,0.8313090809465213,2.1815030156819858e25,4.552435887438979e51,(4.048582995951417e-11v2*v3) / (v1^2)
14,8.0,3733.0,0,-0.9403781979977753,0.8312055051615721,2.17447310456032e25,4.552751920804185e51,(v2*v3) / (2.4691358024691357e10(v1^2))
15,8.0,4468.0,0,-0.9403781979977753,0.8313085186727582,2.1814648529532927e25,4.5524358763401654e51,(4.048582995951417e-11v2*v3) / (v1^2)
16,8.0,2457.0,0,-0.9403781979977753,0.830514662304979,2.127584115176465e25,4.5712208354397463e51,(4.016064257028112e-11v2*v3) / (v1^2)
17,8.0,5584.0,0,-0.9403781979977753,0.831308410838688,2.181457534023197e25,4.552435876365787e51,(4.06e-11v2*v3) / (v1^2)
18,8.0,4858.0,0,-0.9403781979977753,0.831308400591795,2.1814568385445533e25,4.5524358764042946e51,(4.06e-11v2*v3) / (v1^2)
19,8.0,2735.0,0,-0.9403781979977753,0.8313084169476598,2.181457948652232e25,4.552435876345809e51,(4.06e-11v2*v3) / (v1^2)
21,8.0,3528.0,0,-0.9403781979977753,0.8313084997756933,2.181463570368896e25,4.552435876294553e51,(4.06e-11v2*v3) / (v1^2)
22,8.0,2749.0,0,-0.9403781979977753,0.8313084667588501,2.1814613294447793e25,4.552435876265954e51,(4.06e-11v2*v3) / (v1^2)
23,8.0,5434.0,0,-0.9403781979977753,0.831048954191036,2.163847653742594e25,4.5544436022912134e51,(4.05e-11v2*v3) / (v1^2)
24,8.0,4343.0,0,-0.9403781979977753,0.8308685859859849,2.151605676032169e25,4.558204270007836e51,(4.04e-11v2*v3) / (v1^2)
25,8.0,292.0,0,-0.9403781979977753,0.8313084446796623,2.1814598308828704e25,4.552435876283099e51,(v2*v3) / (2.47e10(v1^2))
26,8.0,5150.0,0,-0.9403781979977753,0.8310708577329977,2.1653342942089623e25,4.5541189926125896e51,(4.05e-11v2*v3) / (v1^2)
27,8.0,1731.0,0,-0.9403781979977753,0.8300867551605753,2.0985411376603946e25,4.596931758990418e51,(4.01e-11v2*v3) / (v1^2)
28,8.0,5729.0,0,-0.9403781979977753,0.8313084986791536,2.1814634959443726e25,4.55243587629256e51,(4.06e-11v2*v3) / (v1^2)
29,8.0,946.0,0,-0.9403781979977753,0.8313093909059454,2.1815240532942383e25,4.552435901617009e51,(4.048582995951417e-11v2*v3) / (v1^2)
30,11.0,4350.0,0,-0.9403781979977753,0.831261671276652,2.1782852194987146e25,4.552501163109375e51,(4.05702e-11v2*v3) / (v1^2)
