run,compl,age,dim_penalty,minus_spearman,mare,mae,ms_processed_e,eqs_orig_rounded
0,1.0,1149.0,0,100.0,7.585284202514409,3.0521407047803374e-6,1.8285973262879628e-11,2.98e-6
1,1.0,3184.0,0,-0.1038055240845923,8.681756813909889,3.196337016967139e-6,1.818450847299176e-11,3.39e-6
2,1.0,2019.0,0,-0.5474020482772477,8.375121493355499,3.1505710596571816e-6,1.8178727684604454e-11,3.27e-6
3,1.0,335.0,0,-0.571772914399778,7.858002852350392,3.0834741092825945e-6,1.8228839439427383e-11,3.08e-6
4,1.0,1548.0,0,100.0,9.215707717993816,3.276030296390192e-6,1.82570638009483e-11,3.59e-6
5,1.0,84.0,0,100.0,8.311902716761056,3.1411355261851138e-6,1.8180791210712884e-11,3.25e-6
6,1.0,1858.0,0,100.0,8.733940654857257,3.2041255634162214e-6,1.8188099208040033e-11,3.41e-6
7,1.0,3369.0,0,-0.5188950769089413,8.600090827093963,3.1841481991247076e-6,1.8180410969126353e-11,3.36e-6
8,1.0,1673.0,0,-0.571772914399778,7.8313412247693375,3.0802608050423982e-6,1.8233481563116186e-11,3.07e-6
9,1.0,2134.0,0,-0.1038055240845923,8.037358814234828,3.105090391749811e-6,1.8202852756466565e-11,3.15e-6
10,1.0,257.0,0,100.0,6.5387561798716884,2.946036945863615e-6,1.870459594038499e-11,2.58e-6
11,1.0,2304.0,0,-0.5080858790639646,8.334686595888705,3.144536067380518e-6,1.817991925738663e-11,3.26e-6
12,1.0,1149.0,0,-0.1038055240845923,8.561947705396898,3.178455259132992e-6,1.8179133427229777e-11,3.34e-6
13,1.0,2951.0,0,-0.3939081108685047,9.427049767629839,3.308291040930411e-6,1.8307656357845254e-11,3.67e-6
14,1.0,1600.0,0,-0.48253155898228345,8.956995594924447,3.237416975659382e-6,1.8211995030158054e-11,3.49e-6
15,1.0,2207.0,0,100.0,9.35927229596797,3.2974576072913245e-6,1.8290114054364436e-11,3.64e-6
16,1.0,2045.0,0,100.0,9.38233668866007,3.3009800809283388e-6,1.8295952949526438e-11,3.65e-6
17,1.0,305.0,0,-0.5469013657472219,8.144553097500674,3.1180096272276824e-6,1.8191678650914877e-11,3.19e-6
18,1.0,1519.0,0,-0.6214979056407425,7.664822998359045,3.060570678221277e-6,1.8267066966082782e-11,3.01e-6
19,1.0,2507.0,0,-0.1038055240845923,8.784480183286322,3.211668692812952e-6,1.819229960414059e-11,3.43e-6
20,1.0,960.0,0,-0.4464210590009593,7.432998668023514,3.0360006187058014e-6,1.8327229590821426e-11,2.92e-6
21,1.0,2620.0,0,-0.24253562503633297,7.198275359241745,3.011123308985591e-6,1.84038348276071e-11,2.83e-6
22,1.0,3227.0,0,-0.571772914399778,7.7260938444201,3.067576213581594e-6,1.8253775771251842e-11,3.03e-6
23,1.0,1388.0,0,100.0,8.873538713296655,3.224960863053391e-6,1.82014322717478e-11,3.46e-6
24,1.0,2309.0,0,-0.1038055240845923,7.702943823632742,3.0647861341038693e-6,1.825866128440526e-11,3.02e-6
25,1.0,3653.0,0,100.0,8.89498638340487,3.228161972282413e-6,1.820396164169924e-11,3.47e-6
26,1.0,1497.0,0,-0.009799919151000506,9.966379389976677,3.3964759163127617e-6,1.8492321380588496e-11,3.87e-6
27,1.0,2722.0,0,-0.48253155898228345,8.876744469392584,3.2254393287968907e-6,1.820180219164923e-11,3.46e-6
28,1.0,470.0,0,100.0,8.085192846486514,3.1108554298440808e-6,1.8197463683948265e-11,3.17e-6
29,1.0,3349.0,0,-0.009799919151000506,9.833490154654855,3.3747474219543076e-6,1.8439361798505898e-11,3.82e-6
30,1.0,2975.0,0,-0.4888098121221559,9.121916000186564,3.262031688058205e-6,1.8238571304811282e-11,3.55e-6
