time,generation,mean age hall_of_fame,mean compl,mean recursive_compl,mean n_params,min mae,min mse,min max_ae,min minus_r2,min mare,min q75_are,min max_are,min ms_processed_e,min minus_spearman,max penalty
11.673039197921753,1.0,0.0,6.0,256.0,1.0,1.806143639038326e26,6.994213039029796e53,4.550345540792654e27,0.03640167025347707,1.8656993066004068e6,27602.168521139996,3.2779469902701277e7,6.994213039029796e53,-0.725027808676307,0.0
16.853628158569336,4.0,0.75,9.0,1058.75,1.75,2.197595647410646e26,5.643015492511863e53,3.683358775299022e27,-0.16381862418694526,1.1266882473383272e10,5.238072670744108e7,2.2921650648095456e11,5.643015492511863e53,-0.732146829810901,0.0
21.863304138183594,27.0,8.4,6.0,11.2,1.0,2.1814073536094548e24,4.552435895213741e49,3.154235071447948e25,-0.9999325420581388,0.051256013224764425,0.07594760065211728,0.11065291272477654,4.552435895213741e49,-1.0,0.0
26.90536403656006,52.0,15.666666666666666,6.5,14.5,1.0,2.1814075938821877e24,4.5524358950458406e49,3.1542349218399847e25,-0.9999325420581412,0.0512560121227874,0.07594759853983275,0.11065291069182448,4.5524358950458406e49,-1.0,0.0
32.096044063568115,78.0,15.375,7.875,39.0,1.125,2.181407320495247e24,4.5524358608119614e49,3.1542343658415286e25,-0.9999325420586485,0.05125600802743377,0.07594759068980281,0.11065290313662396,4.5524358608119614e49,-1.0,0.0
37.13106107711792,104.0,32.5,9.2,43.1,1.3,3.426073497028722e23,1.4774084633057193e48,5.788038559817719e24,-0.9999978107778666,0.038266676417175766,0.049151476924456025,0.11065290313662396,1.4774084633057193e48,-1.0,0.0
42.29851818084717,131.0,59.5,9.2,43.1,1.3,3.426073497028722e23,1.4774084633057193e48,5.788038559817719e24,-0.9999978107778666,0.038266676417175766,0.049151476924456025,0.11065290313662396,1.4774084633057193e48,-1.0,0.0
47.33582019805908,157.0,60.92307692307692,10.23076923076923,196.23076923076923,1.3846153846153846,3.4169306821153054e23,1.4753576869978055e48,5.787094704722396e24,-0.9999978138167046,0.03823538372729429,0.049151476924456025,0.11065290313662396,1.4753576869978055e48,-1.0,0.0
52.45286011695862,182.0,69.875,11.0625,221.0625,1.4375,3.067523815213634e23,9.878297449837157e47,4.917181702569022e24,-0.999998536235039,0.03813510622271125,0.04792506201999882,0.11065290313662396,9.878297449837157e47,-1.0,0.0
57.55722999572754,207.0,80.1875,11.0625,223.125,1.4375,3.067523815213634e23,9.878297449837157e47,4.917181702569022e24,-0.999998536235039,0.03813510622271125,0.04792506201999882,0.11065290313662396,9.878297449837157e47,-1.0,0.0
62.63731408119202,232.0,75.94117647058823,11.235294117647058,562.1176470588235,1.5294117647058822,3.434844509207659e23,8.547780695869834e47,4.0060208126915007e24,-0.999998733390856,0.038400934162244195,0.04815173711108982,0.11065290313662396,8.547780695869834e47,-1.0,0.0
67.80289506912231,257.0,85.17647058823529,11.235294117647058,932.2352941176471,1.588235294117647,8.724091426038332e22,4.932825664631143e46,8.977553348990453e23,-0.999999926905447,0.038400934162244195,0.04815173711108982,0.11065290313662396,4.932825664631143e46,-1.0,0.0
72.88597917556763,281.0,107.0,10.8125,982.25,1.5625,8.723642105739707e22,4.932807235504045e46,8.97931565568875e23,-0.99999992690572,0.03840059582778385,0.04814609458020243,0.11065290313662396,4.932807235504045e46,-1.0,0.0
77.97354412078857,305.0,98.23529411764706,11.705882352941176,2.0744358823529412e6,1.7058823529411764,8.574255849885824e22,4.752983810959142e46,8.795786150654674e23,-0.9999999295703415,0.03763778339529906,0.04713004620781849,0.11065290313662396,4.752983810959142e46,-1.0,0.0
83.01428604125977,328.0,101.70588235294117,12.352941176470589,2.0744451764705882e6,1.8235294117647058,8.574255840345425e22,4.752983810587733e46,8.795786187893758e23,-0.9999999295703415,0.03763778339529906,0.04713004620781849,0.11065243377549426,4.752983810587733e46,-1.0,0.0
88.21975302696228,352.0,112.66666666666667,12.666666666666666,3.1690867777777776e7,1.8333333333333333,7.264471790683994e22,2.6296057142490494e46,5.0355674909492276e23,-0.9999999610345333,0.037373565228019566,0.0464805942160799,0.11065243377549426,2.6296057142490494e46,-1.0,0.0
93.36936402320862,375.0,122.57894736842105,12.526315789473685,3.002292589473684e7,1.7894736842105263,6.021886508099158e22,2.2323669974538836e46,5.057160705858276e23,-0.999999966920812,0.037366364982333686,0.0465510815631603,0.11065243377549426,2.2323669974538836e46,-1.0,0.0
98.59211611747742,398.0,135.94736842105263,12.526315789473685,3.002258594736842e7,1.736842105263158,6.025329161260782e22,2.2310909647667503e46,5.0574368258226245e23,-0.9999999669397202,0.03736661568676381,0.046551982951231106,0.11065243377549426,2.2310909647667503e46,-1.0,0.0
103.60825109481812,420.0,154.10526315789474,12.526315789473685,3.002258594736842e7,1.736842105263158,6.0310134977755185e22,2.22906329182356e46,5.057924070968215e23,-0.9999999669697662,0.03736704451678594,0.04655357326426188,0.11065243377549426,2.22906329182356e46,-1.0,0.0
108.78806614875793,443.0,169.88888888888889,12.666666666666666,3.1690505333333332e7,1.7777777777777777,6.0361874124014795e22,2.2273772876104845e46,5.058370754881822e23,-0.9999999669947494,0.03736743634688179,0.04655503116208739,0.11065247232915425,2.2273772876104845e46,-1.0,0.0
113.9880781173706,466.0,180.1578947368421,12.473684210526315,3.0022452736842107e7,1.6842105263157894,6.038818616264406e22,2.2265806208818093e46,5.0585980187860255e23,-0.9999999670065544,0.03736763565775161,0.04648253688969588,0.11065245178934556,2.2265806208818093e46,-1.0,0.0
119.06438112258911,489.0,172.52380952380952,13.571428571428571,2.716319161904762e7,1.8095238095238095,4.0806903848268665e22,1.7845246531111677e46,5.0588494763877235e23,-0.9999999735569346,0.03736785616587493,0.04648253688969588,0.11065245178934556,1.7845246531111677e46,-1.0,0.0
124.18599915504456,512.0,177.04545454545453,13.909090909090908,2.59285065e7,1.8636363636363635,4.0806903848268665e22,1.7845246531111677e46,5.0590869946085304e23,-0.9999999735569346,0.03736806443116118,0.04648253688969588,0.11065245178934556,1.7845246531111677e46,-1.0,0.0
129.30011200904846,535.0,191.71428571428572,13.476190476190476,1.598067619047619e6,1.8571428571428572,4.0806903848268665e22,1.7845246531111677e46,5.063141490483796e23,-0.9999999735569346,0.03737161690088954,0.04648392484625654,0.11065245178934556,1.7845246531111677e46,-1.0,0.0
134.4008162021637,558.0,199.54545454545453,14.136363636363637,1.5254372272727273e6,1.9545454545454546,4.094378839560493e22,1.7844771397343116e46,5.063141490483796e23,-0.9999999735576386,0.03737161690088954,0.04648392484625654,0.11065245178934556,1.7844771397343116e46,-1.0,0.0
139.47649502754211,581.0,215.04545454545453,14.136363636363637,1.5254372272727273e6,1.9545454545454546,4.094378839560493e22,1.7844771397343116e46,5.063141490483796e23,-0.9999999735576386,0.03737161690088954,0.04648392484625654,0.11065245178934556,1.7844771397343116e46,-1.0,0.0
144.57489800453186,604.0,220.0909090909091,14.363636363636363,1.5254364090909092e6,2.0,4.138594724759604e22,1.7800303046063137e46,5.063141490483796e23,-0.9999999736235318,0.03737161690088954,0.04648392484625654,0.11065245210278787,1.7800303046063137e46,-1.0,0.0
149.67048811912537,627.0,238.0909090909091,14.363636363636363,1.5254385454545454e6,2.0,4.138594724759604e22,1.7800303046063137e46,5.063141490483796e23,-0.9999999736235318,0.03737161690088954,0.04648401077576743,0.11065245210278787,1.7800303046063137e46,-1.0,0.0
154.74252915382385,650.0,246.04545454545453,14.363636363636363,1.5254353636363635e6,2.0,4.138594724759604e22,1.7800303046063137e46,5.063141490483796e23,-0.9999999736235318,0.03737161690088954,0.04648401077576743,0.11065245210278787,1.7800303046063137e46,-1.0,0.0
159.9198920726776,673.0,260.54545454545456,14.363636363636363,1.5256220909090908e6,2.0,4.138594724759604e22,1.7800303046063137e46,5.063141490483796e23,-0.9999999736235318,0.03737161690088954,0.04648401077576743,0.11065245210278787,1.7800303046063137e46,-1.0,0.0
164.92632603645325,695.0,278.09090909090907,14.318181818181818,1.9605324090909092e6,2.0,4.533762985178262e22,1.6717097439183e46,5.063141490483796e23,-0.9999999752286246,0.03737161690088954,0.04648401077576743,0.11065245210278787,1.6717097439183e46,-1.0,0.0
170.0677192211151,718.0,266.04347826086956,14.130434782608695,1.8752908260869565e6,1.9565217391304348,4.352500363016006e22,1.6717097439183e46,5.063141490483796e23,-0.9999999752286246,0.03737161690088954,0.04648401077576743,0.11065245210278787,1.6717097439183e46,-1.0,0.0
175.2021951675415,741.0,259.125,14.333333333333334,1.797410125e6,2.0,4.3406037413196185e22,1.6717097439183e46,5.063141490483796e23,-0.9999999752286246,0.03737161690088954,0.04648401077576743,0.11065245210278787,1.6717097439183e46,-1.0,0.0
180.3509440422058,764.0,272.375,14.083333333333334,1.7972825833333333e6,1.9583333333333333,4.3720504011291445e22,1.6717097439183e46,5.063141490483796e23,-0.9999999752286246,0.03737161690088954,0.04648401077576743,0.11065245210278787,1.6717097439183e46,-1.0,0.0
185.53271007537842,787.0,291.375,14.083333333333334,1.7972825833333333e6,1.9583333333333333,4.3720504011291445e22,1.6716744488597984e46,5.063141490483796e23,-0.9999999752291475,0.03737161690088954,0.04648401077576743,0.11065245210278787,1.6716744488597984e46,-1.0,0.0
190.62673020362854,810.0,294.3478260869565,14.043478260869565,1.875247e6,1.9565217391304348,4.3720504011291445e22,1.6716744488597984e46,5.063141490483796e23,-0.9999999752291475,0.03737161690088954,0.04648401077576743,0.11065245210278787,1.6716744488597984e46,-1.0,0.0
195.7891721725464,833.0,304.375,14.625,1.7971219583333333e6,2.0416666666666665,3.5028085361922403e22,1.6716744488597984e46,5.063141490483796e23,-0.9999999752291475,0.03657546203149098,0.04648345894031959,0.11065245210278787,1.6716744488597984e46,-1.0,0.0
200.87850904464722,856.0,309.52,15.0,1.72528184e6,2.08,3.5028085361922403e22,1.6716744488597984e46,5.063141490483796e23,-0.9999999752291475,0.03657546203149098,0.04648345894031959,0.11065245210278787,1.6716744488597984e46,-1.0,0.0
205.97321319580078,879.0,344.2608695652174,13.826086956521738,1.4763633043478262e6,1.9130434782608696,3.9035166977887176e22,1.557173979861103e46,5.063141490483796e23,-0.9999999769258142,0.03737161690088954,0.04648401077576743,0.11065245210278787,1.557173979861103e46,-1.0,0.0
211.09449005126953,902.0,345.5,14.0,8.171332431192344e306,1.8636363636363635,3.9035166977887176e22,1.4906835713244136e46,4.826623836509687e23,-0.9999999779110683,0.03737161690088954,0.04648401077576743,0.11065245210278787,1.4906835713244136e46,-1.0,0.0
216.14497900009155,925.0,378.5238095238095,13.619047619047619,8.560443499344361e306,1.8095238095238095,3.9035166977887176e22,1.488675884368285e46,4.8308391204898275e23,-0.9999999779408182,0.03737161690088954,0.04648401077576743,0.11065245210278787,1.488675884368285e46,-1.0,0.0
221.22136116027832,948.0,381.8636363636364,14.318181818181818,8.171332431192344e306,1.8636363636363635,3.9035166977887176e22,1.4847506149525633e46,4.8309386286017814e23,-0.9999999779989828,0.03737161690088954,0.04648401077576743,0.11065245210278787,1.4847506149525633e46,-1.0,0.0
226.22947120666504,971.0,392.40909090909093,14.318181818181818,8.171332431192344e306,1.8636363636363635,3.9035166977887176e22,1.4596549120086574e46,4.830872725715743e23,-0.9999999783708505,0.03737161690088954,0.04648401077576743,0.11065245210278787,1.4596549120086574e46,-1.0,0.0
231.39481210708618,995.0,409.54545454545456,14.318181818181818,8.171332431192344e306,1.9090909090909092,3.9035166977887176e22,1.458690999389439e46,4.830737754422266e23,-0.9999999783851339,0.03737161690088954,0.04648401077576743,0.11065245210278787,1.458690999389439e46,-1.0,0.0
236.49826908111572,1019.0,408.6818181818182,14.318181818181818,8.171332431192344e306,1.9090909090909092,3.9035166977887176e22,1.457661923050632e46,4.8306923282447276e23,-0.9999999784003827,0.03737163483313726,0.04648401077576743,0.11065245210278787,1.457661923050632e46,-1.0,0.0
241.68338108062744,1043.0,446.7142857142857,13.571428571428571,1.623836238095238e6,1.8571428571428572,3.9035166977887176e22,1.4332200227898048e46,4.8211356890420596e23,-0.9999999787625624,0.03737163483313726,0.04648401077576743,0.11065245210278787,1.4332200227898048e46,-1.0,0.0
246.84880900382996,1067.0,470.7142857142857,13.571428571428571,1.623836238095238e6,1.8571428571428572,3.9035166977887176e22,1.4332200227898048e46,4.8211356890420596e23,-0.9999999787625624,0.03737163483313726,0.04648401077576743,0.11065245210278787,1.4332200227898048e46,-1.0,0.0
252.04949808120728,1091.0,494.7142857142857,13.571428571428571,1.623836238095238e6,1.8571428571428572,3.9035166977887176e22,1.4332200227898048e46,4.8211356890420596e23,-0.9999999787625624,0.03737163483313726,0.04648401077576743,0.11065245210278787,1.4332200227898048e46,-1.0,0.0
257.1482071876526,1114.0,508.0952380952381,13.571428571428571,1.6257800952380951e6,1.8571428571428572,3.9035166977887176e22,1.4332200227898048e46,4.8211356890420596e23,-0.9999999787625624,0.03737163483313726,0.04648401077576743,0.11065245210278787,1.4332200227898048e46,-1.0,0.0
262.21436309814453,1137.0,526.4285714285714,13.571428571428571,1.6289008095238095e6,1.8571428571428572,3.9035166977887176e22,1.4332200227898048e46,4.8211356890420596e23,-0.9999999787625624,0.03737163483313726,0.04648401077576743,0.11065245210278787,1.4332200227898048e46,-1.0,0.0
267.30857515335083,1160.0,549.4285714285714,13.571428571428571,1.6289008095238095e6,1.8571428571428572,3.9035166977887176e22,1.4332200227898048e46,4.8211356890420596e23,-0.9999999787625624,0.03737163483313726,0.04648401077576743,0.11065245210278787,1.4332200227898048e46,-1.0,0.0
272.43010902404785,1183.0,530.6666666666666,13.571428571428571,1.6600820476190476e6,1.8571428571428572,3.906538146051541e22,1.4332200227898048e46,4.8211356890420596e23,-0.9999999787625624,0.03737163483313726,0.04654410817319074,0.11065245210278787,1.4332200227898048e46,-1.0,0.0
277.5660071372986,1206.0,529.4761904761905,13.571428571428571,1.660082238095238e6,1.8571428571428572,3.906538146051541e22,1.4332200227898048e46,4.8211356890420596e23,-0.9999999787625624,0.03737163483313726,0.04654410817319074,0.11065245210278787,1.4332200227898048e46,-1.0,0.0
282.6981201171875,1229.0,551.4761904761905,13.571428571428571,1.660082238095238e6,1.8571428571428572,3.906538146051541e22,1.4332200227898048e46,4.8211356890420596e23,-0.9999999787625624,0.03737163483313726,0.04654410817319074,0.11065245210278787,1.4332200227898048e46,-1.0,0.0
287.90305614471436,1252.0,573.952380952381,13.571428571428571,1.660082238095238e6,1.8571428571428572,3.906538146051541e22,1.4332200227898048e46,4.8211356890420596e23,-0.9999999787625624,0.03737163483313726,0.04654410817319074,0.11065245210278787,1.4332200227898048e46,-1.0,0.0
293.11245703697205,1275.0,596.952380952381,13.571428571428571,1.660082238095238e6,1.8571428571428572,3.906538146051541e22,1.4332200227898048e46,4.8211356890420596e23,-0.9999999787625624,0.03737163483313726,0.04654410817319074,0.11065245210278787,1.4332200227898048e46,-1.0,0.0
298.11373019218445,1297.0,618.952380952381,13.571428571428571,1.660082238095238e6,1.8571428571428572,3.906538146051541e22,1.4332200227898048e46,4.8211356890420596e23,-0.9999999787625624,0.03737163483313726,0.04654410817319074,0.11065245210278787,1.4332200227898048e46,-1.0,0.0
303.3225121498108,1320.0,626.1428571428571,13.571428571428571,1.660082238095238e6,1.8571428571428572,3.906538146051541e22,1.4332200227898048e46,4.8211356890420596e23,-0.9999999787625624,0.03737163483313726,0.04654410817319074,0.11065245210278787,1.4332200227898048e46,-1.0,0.0
308.34822702407837,1342.0,648.1428571428571,13.571428571428571,1.660082238095238e6,1.8571428571428572,3.906538146051541e22,1.4332200227898048e46,4.8211356890420596e23,-0.9999999787625624,0.03737163483313726,0.04654410817319074,0.11065245210278787,1.4332200227898048e46,-1.0,0.0
313.51353001594543,1365.0,665.8571428571429,13.523809523809524,1.6288764285714286e6,1.9047619047619047,3.906538146051541e22,1.4332200227898048e46,4.8211356890420596e23,-0.9999999787625624,0.03737163483313726,0.04654410817319074,0.11065245210278787,1.4332200227898048e46,-1.0,0.0
318.6443200111389,1388.0,675.3809523809524,13.523809523809524,1.6284865714285714e6,1.9047619047619047,3.906538146051541e22,1.4332200227898048e46,4.8211356890420596e23,-0.9999999787625624,0.03737163483313726,0.04654410817319074,0.11065245210278787,1.4332200227898048e46,-1.0,0.0
323.79116106033325,1411.0,698.3809523809524,13.523809523809524,1.6284865714285714e6,1.9047619047619047,3.906538146051541e22,1.4332200227898048e46,4.8211356890420596e23,-0.9999999787625624,0.03737163483313726,0.04654410817319074,0.11065245210278787,1.4332200227898048e46,-1.0,0.0
328.79449701309204,1433.0,708.1428571428571,13.523809523809524,8.560443499344361e306,1.8571428571428572,4.372272216029311e22,1.4332200227898048e46,4.8211356890420596e23,-0.9999999787625624,0.03737163483313726,0.04654410817319074,0.11065245210278787,1.4332200227898048e46,-1.0,0.0
333.9792711734772,1456.0,730.0952380952381,13.523809523809524,8.560443499344361e306,1.8571428571428572,4.372272216029311e22,1.4332200227898048e46,4.8211356890420596e23,-0.9999999787625624,0.03737163483313726,0.04654410817319074,0.11065245210278787,1.4332200227898048e46,-1.0,0.0
339.1462960243225,1479.0,746.047619047619,13.523809523809524,8.560443499344361e306,1.8571428571428572,4.372272216029311e22,1.4332200227898048e46,4.8211356890420596e23,-0.9999999787625624,0.03737163483313726,0.04654410817319074,0.11065245210278787,1.4332200227898048e46,-1.0,0.0
344.2609770298004,1502.0,728.0,13.523809523809524,8.560443499344361e306,1.8571428571428572,4.372272216029311e22,1.4332038605361968e46,4.821088707681194e23,-0.999999978762802,0.03737163483313726,0.046541937571610285,0.11065245210278787,1.4332038605361968e46,-1.0,0.0
349.2837781906128,1524.0,749.0,13.523809523809524,8.560443499344361e306,1.8571428571428572,4.372272216029311e22,1.4332038605361968e46,4.821088707681194e23,-0.999999978762802,0.03737163483313726,0.046541937571610285,0.11065245210278787,1.4332038605361968e46,-1.0,0.0
354.3042380809784,1546.0,702.8095238095239,13.523809523809524,8.560443499344361e306,1.8571428571428572,4.372272216029311e22,1.4332038605361968e46,4.821088707681194e23,-0.999999978762802,0.03737160012768397,0.046541937571610285,0.11065245210278787,1.4332038605361968e46,-1.0,0.0
359.5346851348877,1569.0,719.8571428571429,13.523809523809524,8.560443499344361e306,1.8571428571428572,4.372272216029311e22,1.4332038605361968e46,4.821088707681194e23,-0.999999978762802,0.037371601900065894,0.046541937571610285,0.11065245210278787,1.4332038605361968e46,-1.0,0.0
364.7151560783386,1592.0,741.6190476190476,13.523809523809524,8.560443499344361e306,1.8571428571428572,4.372272216029311e22,1.4332038605361968e46,4.821088707681194e23,-0.999999978762802,0.037371601900065894,0.046541937571610285,0.11065245210278787,1.4332038605361968e46,-1.0,0.0
369.9419240951538,1615.0,763.2380952380952,13.523809523809524,8.560443499344361e306,1.8571428571428572,4.372272216029311e22,1.4332038605361968e46,4.821088707681194e23,-0.999999978762802,0.037371601900065894,0.046541937571610285,0.11065245210278787,1.4332038605361968e46,-1.0,0.0
374.9819860458374,1637.0,708.6818181818181,14.045454545454545,8.171332431192344e306,1.9545454545454546,4.372272216029311e22,1.4332038605361968e46,4.821088707681194e23,-0.999999978762802,0.037371601900065894,0.046541937571610285,0.11065245210278787,1.4332038605361968e46,-1.0,0.0
