time,generation,mean age hall_of_fame,mean compl,mean recursive_compl,mean n_params,min mae,min mse,min max_ae,min minus_r2,min mare,min q75_are,min max_are,min ms_processed_e,min minus_spearman,max penalty
11.71565294265747,1.0,0.0,8.454545454545455,3.9047027172727275e8,1.1818181818181819,671.4447097490579,782268.4897763423,2178.089614257784,-0.9929712644025183,0.2214403281250892,0.29777523304762543,0.4828451046042963,782268.4897763423,-0.9706340378197997,8.0
16.80843687057495,8.0,2.2,9.7,855.3,1.7,420.1165869016768,294807.8515903181,1580.4391531587698,-0.997351131398016,0.179813750549357,0.23374993085839552,0.383140309642073,294807.8515903181,-0.9959955506117909,9.0
21.838593006134033,22.0,5.833333333333333,11.5,53.333333333333336,1.9166666666666667,299.0082379530443,173008.16806776385,1279.3840873086747,-0.998445509840361,0.09314027716821473,0.11907241523846956,0.2771506492654027,173008.16806776385,-0.9951056729699667,7.0
27.110223054885864,41.0,10.466666666666667,12.8,72.8,2.2666666666666666,276.41491423823027,165229.72858007604,1244.981056070832,-0.9985153996483163,0.08716539348793632,0.11650027778777511,0.23730068729537188,165229.72858007604,-0.9951056729699667,6.0
32.16733384132385,54.0,13.076923076923077,9.615384615384615,33.69230769230769,1.6153846153846154,261.61885602580514,156376.9635519594,1231.0775510089688,-0.9985949423443375,0.08667043373586088,0.11790644970196895,0.2573070420564376,156376.9635519594,-0.9951056729699667,6.0
37.33766198158264,72.0,20.0,9.461538461538462,31.153846153846153,1.6153846153846154,243.89579500857127,145532.61943437433,1231.0775510094554,-0.9986923795139625,0.08460052428978035,0.116435236980642,0.2694330536371974,145532.61943437433,-0.9951056729699667,6.0
42.38290095329285,85.0,26.307692307692307,10.307692307692308,35.61538461538461,1.7692307692307692,243.8154227380761,145520.0784350336,1231.0775510094554,-0.9986924921956948,0.08458811231865872,0.11645353220341828,0.26937677077523187,145520.0784350336,-0.9951056729699667,6.0
47.47051787376404,102.0,27.6875,13.0625,66.8125,2.3125,242.06872985692112,144108.27443754222,1262.0145394641459,-0.9987051773506557,0.08258671733602418,0.11459137084524676,0.26265048161428806,144108.27443754222,-0.9951056729699667,6.0
52.54829502105713,119.0,28.285714285714285,15.095238095238095,268.7142857142857,2.7142857142857144,240.21827997353503,144031.6987735433,1051.073791570091,-0.998705865388206,0.0829827855283061,0.1084957777504138,0.26510169725425853,144031.6987735433,-0.9951056729699667,6.0
57.59078001976013,135.0,37.40909090909091,16.5,592.8181818181819,2.909090909090909,240.21827997353503,143407.17576001424,1051.073791570091,-0.9987114767699682,0.0829827855283061,0.10832572733503744,0.26510169725425853,143407.17576001424,-0.9951056729699667,9.0
62.712311029434204,151.0,48.78947368421053,15.473684210526315,7.056741015759261e153,2.6315789473684212,240.21827997353503,143119.7673427631,1261.5630955842935,-0.9987140591541492,0.0829827855283061,0.10835199115113167,0.26510169725425853,143119.7673427631,-0.9951056729699667,8.0
67.852294921875,167.0,51.0,17.391304347826086,228247.8260869565,2.869565217391304,235.20755984504916,141658.19876003463,1261.5630955842935,-0.9987271914472939,0.0829827855283061,0.10816262036149647,0.26510169725425853,141658.19876003463,-0.9951056729699667,9.0
73.0603859424591,183.0,64.13636363636364,16.454545454545453,294.5,2.8636363636363638,235.2075584737139,141658.1987199981,1261.5630955842935,-0.9987271914476537,0.08410455724842805,0.10861296545178306,0.2670878569730955,141658.1987199981,-0.9951056729699667,9.0
78.22134804725647,199.0,72.25,15.85,102.9,2.7,235.11250556499115,141658.1987199981,1266.0902548309086,-0.9987271914476537,0.08241922809969306,0.10861296545178306,0.2599040694979542,141658.1987199981,-0.9951056729699667,9.0
83.22741794586182,215.0,78.72727272727273,16.727272727272727,113.5909090909091,2.909090909090909,210.4163873101593,90219.58152216351,886.6936231267173,-0.9991893709224872,0.08241922809969306,0.10903028272760792,0.2599040694979542,90219.58152216351,-0.9951056729699667,9.0
88.3876600265503,231.0,82.47058823529412,13.235294117647058,47.411764705882355,2.588235294117647,210.41415980627136,90219.19090450756,886.7007286117569,-0.9991893744322135,0.0839219458237072,0.11402539317304058,0.26624198800459287,90219.19090450756,-0.9951056729699667,6.0
93.67750000953674,248.0,90.17647058823529,13.176470588235293,53.8235294117647,2.4705882352941178,210.41283659873173,90218.87426989067,886.6992359608012,-0.9991893772771969,0.08358021032291191,0.11402537152158519,0.26624198800459287,90218.87426989067,-0.9951056729699667,6.0
98.69693303108215,264.0,86.84210526315789,13.947368421052632,54.0,2.6842105263157894,210.4117824757896,90218.61653379018,886.6976724796259,-0.9991893795929734,0.08358021032291191,0.11432181417636053,0.26624198800459287,90218.61653379018,-0.9951056729699667,6.0
103.73395204544067,280.0,90.05263157894737,13.947368421052632,56.21052631578947,2.6842105263157894,210.1019440778488,90154.63400671774,886.6573583485842,-0.9991899544803318,0.08358021032291191,0.11432181088696056,0.26624198800459287,90154.63400671774,-0.9951056729699667,6.0
108.7443380355835,296.0,88.10526315789474,13.631578947368421,56.94736842105263,2.5789473684210527,204.2081428141866,88336.43273981343,800.0986777070921,-0.9992062911424051,0.08358021032291191,0.11432180759934493,0.26624198800459287,88336.43273981343,-0.9951056729699667,7.0
113.99111104011536,313.0,80.28571428571429,14.714285714285714,67.66666666666667,2.761904761904762,204.2081428141866,88336.43273981343,800.0986777070921,-0.9992062911424051,0.08358021032291191,0.11432180486102668,0.2661005663797325,88336.43273981343,-0.9951056729699667,7.0
