max_are,compl,dim_penalty,age,minus_spearman,valid,max_ae,q75_are,n_params,eqs_orig,minus_r2,mse,mare,ms_processed_e,recursive_compl,mae,eqs_orig_rounded
1.3725226961603588e14,1.0,0,0.0,-0.5891114328473496,true,4.2968851568780824e27,2.465163001564737e10,1.0,6.10092636082574e25,0.028541983430426354,6.380304394828043e53,6.540157950696343e12,6.380304394828043e53,1.0,2.3630518583086605e26,6.099999999999999e25
0.32762912530832905,20.0,0,0.0,-0.9995550611790879,true,1.0739912260522897e25,0.11797611217976765,3.0,(v2*((((6.718640639090499e-11*v3)/(v1+((v3*sqrt_abs((-2.0457844521501599e-13*v3)))/v3)))-0.15735425508647)/v1)),-0.999991385257049,5.34394154016253e48,0.0927573058098857,5.34394154016253e48,455.0,7.55935623417511e23,(v2*((((6.72e-11*v3)/(v1+((v3*sqrt_abs((-2.05e-13*v3)))/v3)))-0.157)/v1))
0.33587483181594324,21.0,0,0.0,-0.9995550611790879,true,1.994763664787186e26,0.09370866956746396,3.0,(v2*(((6.718640639090499e-11*v3)/(v1+(sqrt_abs((-2.0457844521501599e-13*pow3(v3)))/(v3+v3))))/(v1-0.690764490178514))),-0.9978528470001866,1.3319329635321653e51,0.08230118066518992,1.3319329635321653e51,2367.0,7.322738063815086e24,(v2*(((6.72e-11*v3)/(v1+(sqrt_abs((-2.05e-13*pow3(v3)))/(v3+v3))))/(v1-0.691)))
0.335875000451757,21.0,0,0.0,-0.9995550611790879,true,1.6754240683249648e25,0.09370297343241316,4.0,(v2*(((6.718640639090499e-11*v3)/(v1+(sqrt_abs((-2.0457844521501599e-13*pow3(v3)))/(-4.24257319869134e27+v3))))/(38077.7900770666+v1))),-0.9999744006681329,1.5879908865919608e49,0.08142192550620582,1.5879908865919608e49,1791.0,1.312871847618497e24,(v2*(((6.72e-11*v3)/(v1+(sqrt_abs((-2.05e-13*pow3(v3)))/(-4.2400000000000003e27+v3))))/(38100.0+v1)))
3.3427019207552346,22.0,0,0.0,-0.9995550611790879,true,1.0739873815331304e25,0.14629100634960643,3.0,(v2*((((6.718640639090499e-11*v3)-v1)/(v1+((v3*sqrt_abs((-2.0457844521501599e-13*v3)))/(-2.0457844521501599e-13+v3))))/v1)),-0.9999913852977205,5.343916310638161e48,0.26654914467275304,5.343916310638161e48,1087.0,7.559346377340053e23,(v2*((((6.72e-11*v3)-v1)/(v1+((v3*sqrt_abs((-2.05e-13*v3)))/(-2.05e-13+v3))))/v1))
0.33587513930910157,22.0,1,1.0,-0.9995550611790879,true,4.16651375699357e26,0.09583557282292347,4.0,(v2*(((6.718640639090499e-11*v3)/(v1+(0.941075151223569+(sqrt_abs(-2.0457844521501599e-13)/(v3+(-4.24257319869134e27/log(sqrt_abs(v3))))))))/v1)),-0.9906618776675973,5.792671948903605e51,0.0838715878522631,5.792671948903605e51,511.0,1.4584764546288252e25,(v2*(((6.72e-11*v3)/(v1+(0.941+(sqrt_abs(-2.05e-13)/(v3+(-4.2400000000000003e27/log(sqrt_abs(v3))))))))/v1))
0.335875140435299,22.0,1,4.0,-0.9995550611790879,true,9.779612048229926e24,0.09371181316286516,3.0,(v2*(((6.718640639090499e-11*v3)/(v1+(sqrt_abs((-2.0457844521501599e-13*pow3(v3)))/(v3+(-4.24257319869134e27/log(v2))))))/v1)),-0.9999923739788661,4.730612550524511e48,0.08106871948325654,4.730612550524511e48,2731.0,7.2893741912475e23,(v2*(((6.72e-11*v3)/(v1+(sqrt_abs((-2.05e-13*pow3(v3)))/(v3+(-4.2400000000000003e27/log(v2))))))/v1))
0.3358751403879684,22.0,1,0.0,-0.9995550611790879,true,9.620093148414804e24,0.09371173892864712,3.0,(v2*(((6.718640639090499e-11*v3)/(v1+(sqrt_abs((-2.0457844521501599e-13*pow3(v3)))/(v3+(-4.24257319869134e27/log(v3))))))/v1)),-0.9999925313542919,4.632988619118887e48,0.08105377174282519,4.632988619118887e48,2731.0,7.250924246323688e23,(v2*(((6.72e-11*v3)/(v1+(sqrt_abs((-2.05e-13*pow3(v3)))/(v3+(-4.2400000000000003e27/log(v3))))))/v1))
0.33587513984978146,23.0,1,14.0,-0.9995550611790879,true,6.074324705751483e24,0.09371480724351915,3.0,(v2*(((6.718640639090499e-11*v3)/(v1+(sqrt_abs((-2.0457844521501599e-13*pow3(v3)))/(v3+(-4.24257319869134e27/log(sqrt_abs(v3)))))))/v1)),-0.999996724127858,2.032105812016635e48,0.08052192769369292,2.032105812016635e48,7339.0,5.295207803192098e23,(v2*(((6.72e-11*v3)/(v1+(sqrt_abs((-2.05e-13*pow3(v3)))/(v3+(-4.2400000000000003e27/log(sqrt_abs(v3)))))))/v1))
0.3358751399147874,24.0,0,1.0,-0.9995550611790879,true,7.472444308922875e24,0.09374081922187402,4.0,(v2*(((6.718640639090499e-11*v3)/(v1+(sqrt_abs((-2.0457844521501599e-13*pow3(v3)))/(v3+(-4.24257319869134e27/log((6.718640639090499e-11*v3)))))))/v1)),-0.9999944171920191,3.463156085966232e48,0.08087602722339055,3.463156085966232e48,4267.0,6.605882225169175e23,(v2*(((6.72e-11*v3)/(v1+(sqrt_abs((-2.05e-13*pow3(v3)))/(v3+(-4.2400000000000003e27/log((6.72e-11*v3)))))))/v1))
