time_stamp,max_are,compl,dim_penalty,age,minus_spearman,valid,max_ae,q75_are,n_params,eqs_orig,minus_r2,mse,mare,ms_processed_e,recursive_compl,mae,eqs_orig_rounded
88.6291720867157,0.25571573444444173,2.0,0.0,2461.0,100.0,true,3.4115369738664185,0.12503680524191185,1.0,12.9708529516769,0.0007897114111221626,1.9864765461161116,0.09036130735148024,1.9864765461161116,1.0,1.1705750494656404,13.0
567.6960139274597,0.09688727289206699,5.0,0.0,1744.0,-0.8844444444444445,true,1.381760612029188,0.057589056733234605,1.0,log((8.38556628352007e6/v1)),-0.8027805172187311,0.39146273439376106,0.042464207325372635,0.39146273439376106,8.0,0.5501310572559345,log((8.39e6/v1))
802.5371599197388,0.09688730637376666,7.0,0.0,1407.0,-0.8844444444444445,true,1.3817610895294052,0.057583930293977986,1.0,log((v1+(8.3855684701223e6/v1))),-0.8028863678639914,0.39125263049100995,0.04244801035915428,0.39125263049100995,32.0,0.5499293396638889,log((v1+(8.39e6/v1)))
1800.062000989914,0.08372746582327109,8.0,0.0,0.0,-0.8844444444444445,true,1.1239106505726593,0.05675395819979178,1.0,log((1.06623150475316e7/(v1+sqrt_abs(v1)))),-0.8234449395178246,0.3504457357494525,0.040215718338262305,0.3504457357494525,128.0,0.5215444185640205,log((1.07e7/(v1+sqrt_abs(v1))))
1086.4068140983582,0.12270344919501136,10.0,0.0,1007.0,-0.8844444444444445,true,1.267459149005722,0.049180717145555754,3.0,(11.2472314577948+(51.2497168350411/(11.5514135627839+v1))),-0.8263013728373456,0.3447759754291027,0.03839485988872707,0.3447759754291027,5.0,0.49557632067828983,(11.2+(51.2/(11.6+v1)))
1436.4858589172363,0.09101949089267246,11.0,0.0,514.0,-0.8899145299145299,true,1.4911167906281975,0.05382092848512574,2.0,log((1.06619816410108e7/(v1+sqrt_abs((6.55941789433744-v1))))),-0.8316121407210612,0.3342345842431438,0.038914971993843486,0.3342345842431438,2048.0,0.5020756144312806,log((1.07e7/(v1+sqrt_abs((6.56-v1)))))
1414.5142199993134,0.08771997508734751,13.0,0.0,545.0,-0.8810256410256411,true,1.1732013835510777,0.049320040261210125,3.0,log((1.02171752740222e7/(v1+(20.7776232400053/(18.9519233672-v1))))),-0.8429291365465567,0.3117713769144609,0.03638295953382832,0.3117713769144609,128.0,0.4718047265418605,log((1.02e7/(v1+(20.8/(19.0-v1)))))
1775.9388411045074,0.1071429100312194,14.0,0.0,34.0,-0.9097435897435897,true,1.1153683066177589,0.039387334892096115,3.0,(16.3419416831658-log((v1+(695.404703770688/pow2((22.367352665516-v1)))))),-0.8649114585674588,0.26813846719747103,0.030819270104306275,0.26813846719747103,2049.0,0.40144670680503997,(16.3-log((v1+(695.0/pow2((22.4-v1))))))
1359.7645390033722,0.08371777353364242,16.0,0.0,622.0,-0.9097435897435897,true,1.2418290411298543,0.037461277053103016,4.0,((-370.185293346084/(-28.6704784545623+sqrt_abs((20.4698515458474-v1))))+(-0.0696844055313942*v1)),-0.8745161751235222,0.2490739784710524,0.030841329115720743,0.2490739784710524,13.0,0.3984967680020635,((-370.0/(-28.7+sqrt_abs((20.5-v1))))+(-0.0697*v1))
1506.912405014038,0.09237117007488022,18.0,0.0,414.0,-0.8912820512820513,true,1.3363105363102488,0.03698582152218144,4.0,(15.0823681437866-((0.0539863439363486*v1)/log(((10.0749022582932/v1)-(-0.049903801795227*v1))))),-0.875495792969901,0.24712952615124964,0.030135822755860766,0.24712952615124964,194.0,0.38945822222448917,(15.1-((0.054*v1)/log(((10.1/v1)-(-0.0499*v1)))))
