run,eqs_orig_rounded,ms_processed_e
0,(73.3*v1),3.268790521552731e-24
1,(73.3*v1),3.268790521552731e-24
2,(73.3*v1),3.268790521552731e-24
3,(73.3*v1),3.268790521552731e-24
4,(73.3*v1),3.268790521552731e-24
5,(73.3*v1),3.268790521552731e-24
6,(73.3*v1),3.268790521552731e-24
7,(73.3*v1),3.268790521552731e-24
8,(v1/0.0136),3.268790521552731e-24
9,(73.3*v1),3.268790521552731e-24
10,(73.3*v1),3.268790521552731e-24
