run,compl,age,minus_spearman,mare,mae,ms_processed_e,eqs_orig_rounded
0,3.0,3623.0,-0.8958944281524927,1.3049845263784017,143.4990582961519,32452.830167514265,509.0v1
1,3.0,2445.0,-0.8958944281524927,1.1702205560669419,146.10495787744657,32597.192625378484,440.0v1
2,3.0,2690.0,-0.8958944281524927,1.2497577597113783,142.6487241144022,31202.130226426725,483.0v1
3,3.0,2338.0,-0.8958944281524927,1.2568280761468245,142.70997543402703,31275.879605394897,486.0v1
4,3.0,2270.0,-0.8958944281524927,1.221173644920187,142.83078767689267,31187.686032883692,469.0v1
5,3.0,3124.0,-0.8958944281524927,1.2126514906394472,143.25052089979772,31287.223065708073,462.96296296296293v1
6,3.0,2931.0,-0.8958944281524927,1.2278933657563376,142.61012025485672,31146.69519423449,472.0v1
7,3.0,2852.0,-0.8958944281524927,1.3082268824068433,143.58421239492608,32570.900274069627,510.0v1
8,3.0,2939.0,-0.8958944281524927,1.1922977935043337,144.2529813828075,31734.25385203189,453.0v1
9,3.0,3115.0,-0.8958944281524927,1.3082058942289836,143.58366118174814,32570.119702525255,510.0v1
10,3.0,3321.0,-0.8958944281524927,1.2144953263152725,143.15970828772492,31261.302251133366,465.0v1
