max_are,compl,dim_penalty,age,minus_spearman,valid,max_ae,q75_are,n_params,eqs_orig,minus_r2,mse,mare,ms_processed_e,recursive_compl,mae,eqs_orig_rounded
15.244567946833826,1.0,0,2747.0,-0.5222329678670935,true,34.80499493755752,9.043792859478174,1.0,7.61148310794658,0.0009754680668645488,145.81891167598556,5.403367363248912,145.81891167598556,1.0,7.447009281456016,7.61
0.7779413795866265,1.0,0,4312.0,-0.9151515151515152,true,32.99753344792531,0.6078823435980245,0.0,v1,-0.2068292871805778,115.54657811940288,0.39702198210041423,115.54657811940288,2.0,4.9490579938166555,v1
15.244549188313306,1.0,0,3779.0,-0.5222329678670935,true,34.80500372696716,9.043781261343026,1.0,7.61147431853694,0.0009754225789573301,145.8189050494524,5.403360430821391,145.8189050494524,1.0,7.447004007810234,7.61
0.7779413795866265,1.0,0,4312.0,-0.9151515151515152,true,32.99753344792531,0.6078823435980245,0.0,v1,-0.2068292871805778,115.54657811940288,0.39702198210041423,115.54657811940288,2.0,4.9490579938166555,v1
15.244549188313306,1.0,0,3779.0,-0.5222329678670935,true,34.80500372696716,9.043781261343026,1.0,7.61147431853694,0.0009754225789573301,145.8189050494524,5.403360430821391,145.8189050494524,1.0,7.447004007810234,7.61
0.7779413795866265,1.0,0,4312.0,-0.9151515151515152,true,32.99753344792531,0.6078823435980245,0.0,v1,-0.2068292871805778,115.54657811940288,0.39702198210041423,115.54657811940288,2.0,4.9490579938166555,v1
15.244722193949446,1.0,0,1685.0,-0.5222329678670935,true,34.80492266420936,9.04388822834754,1.0,7.61155538129475,0.0009758421439622911,145.81896617034332,5.403424367048755,145.81896617034332,1.0,7.447052645464915,7.61
0.9276453384887166,2.0,0,33.0,-0.9151515151515152,true,39.347448134020865,0.7695672768244479,0.0,sqrt_abs(v1),0.13367383252291032,165.1499859165296,0.5118098447832922,165.1499859165296,4.0,5.995728253438831,sqrt_abs(v1)
0.9276453384887166,2.0,0,530.0,-0.9151515151515152,true,39.347448134020865,0.7695672768244479,0.0,sqrt_abs(v1),0.13367383252291032,165.1499859165296,0.5118098447832922,165.1499859165296,4.0,5.995728253438831,sqrt_abs(v1)
0.9276453384887166,2.0,0,1924.0,-0.9151515151515152,true,39.347448134020865,0.7695672768244479,0.0,sqrt_abs(v1),0.13367383252291032,165.1499859165296,0.5118098447832922,165.1499859165296,4.0,5.995728253438831,sqrt_abs(v1)
289.44309703006013,2.0,1,1.0,-0.9151515151515152,true,12277.156770598258,2.1855538336330462,0.0,exp(v1),103467.04301466624,1.5072894298579201e7,30.338449879910428,1.5072894298579201e7,4.0,1231.5450482006684,exp(v1)
0.9276453384887166,2.0,0,4438.0,-0.9151515151515152,true,39.347448134020865,0.7695672768244479,0.0,sqrt_abs(v1),0.13367383252291032,165.1499859165296,0.5118098447832922,165.1499859165296,4.0,5.995728253438831,sqrt_abs(v1)
2.3644624832426553,2.0,1,4436.0,-0.9151515151515152,true,40.173755001666194,1.7102366160823586,0.0,log(v1),0.20282827949715854,175.22418505231292,1.31412047321099,175.22418505231292,4.0,6.864143254944423,log(v1)
3.7169799122839113,3.0,0,412.0,-0.9151515151515152,true,5.90624742896877,2.868879446314798,1.0,(v1/0.238736525663971),-0.9226804857527338,11.263660078129998,1.736541731184116,11.263660078129998,3.0,3.032805236368035,(v1/0.239)
3.70883990478192,3.0,0,850.0,-0.9151515151515152,true,5.886273032879867,2.862202990552227,1.0,(4.1814896785774*v1),-0.9229332720269705,11.226834980441007,1.7321644666833318,11.226834980441007,3.0,3.0297265728136944,(4.18*v1)
3.708821945732504,3.0,0,4415.0,-0.9151515151515152,true,5.886228963981116,2.8621882604922186,1.0,(4.18147373078956*v1),-0.922933820319444,11.226755106943287,1.7321548092586354,11.226755106943287,3.0,3.0297197804525204,(4.18*v1)
3.713879879492623,3.0,0,249.0,-0.9151515151515152,true,5.89864039877296,2.8663367911896662,1.0,(v1/0.238893528192028),-0.922777761438443,11.249489266681376,1.7348746978938823,11.249489266681376,3.0,3.0316327610392997,(v1/0.239)
3.7138801063365334,3.0,0,2503.0,-0.9151515151515152,true,5.898640955414965,2.866336977247643,1.0,(v1/0.238893516695863),-0.9227777543655474,11.249490297038236,1.7348748198785113,11.249490297038236,3.0,3.0316328468348077,(v1/0.239)
3.708340872519236,3.0,0,77.0,-0.9151515151515152,true,5.885048480190749,2.861793682965583,1.0,(4.18104653370565*v1),-0.9229484921176462,11.224617766204762,1.7318961135881217,11.224617766204762,3.0,3.0295378319016995,(4.18*v1)
18.949622400445037,3.0,0,0.0,-0.9151515151515152,true,41.96026789909064,11.349061068278013,1.0,(9.87515474399225-v1),0.463941073281543,213.26226353574242,6.660298981267299,213.26226353574242,3.0,9.008037224275823,(9.88-v1)
3.708668331198706,3.0,0,2741.0,-0.9151515151515152,true,5.8858520162274015,2.862062265443794,1.0,(4.18133731978376*v1),-0.9229385084992205,11.226072147875293,1.732072203506069,11.226072147875293,3.0,3.029661681308692,(4.18*v1)
3.7138801063365334,3.0,0,2503.0,-0.9151515151515152,true,5.898640955414965,2.866336977247643,1.0,(v1/0.238893516695863),-0.9227777543655474,11.249490297038236,1.7348748198785113,11.249490297038236,3.0,3.0316328468348077,(v1/0.239)
1.5319232389927948,4.0,1,4390.0,-0.9393939393939394,true,36.88109468917569,1.312417860971416,0.0,(pow2(v1)-v1),-0.04506265653857877,139.11222460948423,0.8874895574755289,139.11222460948423,6.0,5.039771482193832,(pow2(v1)-v1)
