time_stamp,max_are,compl,dim_penalty,age,minus_spearman,valid,max_ae,q75_are,n_params,eqs_orig,minus_r2,mse,mare,custom_compl,ms_processed_e,mae,eqs_orig_rounded
185.69638419151306,124.95978915972925,2.0,0.0,198.0,-0.18898306213904473,true,0.47194243585926254,1.0029205934539078,1.0,0.000479795859262582,2.4260456754632287e-8,0.010826736128001424,0.9951654091484642,2.0,0.010826736128001424,0.06507764121363477,0.00048
10115.044463157654,847.9658876583595,4.0,0.0,68.0,-0.03927982289578809,true,1.451283796793382,1.3864036803081563,1.0,(-0.0074035680692701/v2),-0.017112157323821875,0.010641467057908707,1.5044307064866298,4.0,0.010641467057908707,0.06624372862441,(-0.0074/v2)
1027.6678421497345,1537.5146890483547,5.0,0.0,183.0,-0.03967854235868026,true,0.48147005982230384,1.7085768020675827,1.0,sin((-0.0134169884949583/v2)),-0.039820577313618766,0.010395608992759972,1.9986999210728134,6.0,0.010395608992759972,0.06774833456107233,sin((-0.0134/v2))
1888.9843800067902,4942.827768885649,7.0,0.0,169.0,-0.8131469996594108,true,0.3824378476279484,4.443417807954227,1.0,(-0.0934039554597749*cos((v2+v2))),-0.3749951930719402,0.006766761959177844,4.106607994856515,8.0,0.006766761959177844,0.062249934099516555,(-0.0934*cos((v2+v2)))
1794.285372018814,3275.4337426445745,8.0,0.0,171.0,-0.8131469510273127,true,0.2957130675775653,3.3720124224576344,2.0,((-0.784447477777685+sin(v2))/3.09206839146353),-0.47630013589715536,0.005669960101355882,4.383454060949322,9.0,0.005669960101355882,0.05725113050819764,((-0.784+sin(v2))/3.09)
10525.727540016174,2927.2718827752924,9.0,2.0,64.0,-0.9226371218554208,true,0.253334452803064,3.1780075431069634,1.0,(((sin(v2)-0.784438252577842)/v1)/v1),-0.7685172205647103,0.002506202910320609,4.199048143082871,10.0,0.002506202910320609,0.039312605267184345,(((sin(v2)-0.784)/v1)/v1)
15444.733819007874,4752.456923634031,9.0,0.0,9.0,-0.9040138412506977,true,0.34264307282289497,4.136595318957847,1.0,(-0.157859503286187*(cos((v2+v2))/v1)),-0.5347125873924095,0.00503754391776979,3.9814848515898706,10.0,0.00503754391776979,0.05471695995794173,(-0.158*(cos((v2+v2))/v1))
3008.7781920433044,1417.7471659287594,10.0,1.0,153.0,-0.8709884643602929,true,0.18828404320414338,1.2358362468001876,2.0,((1.86932192053048-v1)*(sin(v2)-0.786815640792818)),-0.9084473444178323,0.0009912164197585643,1.6784754158381598,11.0,0.0009912164197585643,0.02250253474567924,((1.87-v1)*(sin(v2)-0.787))
10569.789051055908,2947.4304093804208,10.0,0.0,64.0,-0.8988831993295774,true,0.21900280391544422,3.1767686008070126,2.0,(0.552942683949521*((-0.784138274841714+sin(v2))/v1)),-0.6816992513698645,0.003446158131158417,4.111727557610852,11.0,0.003446158131158417,0.04609360904075057,(0.553*((-0.784+sin(v2))/v1))
10363.590685129166,1456.9879157604278,12.0,0.0,66.0,-0.9116016429771906,true,0.21365137007756907,0.9915063398173743,2.0,((sin(v2)-0.784465911990271)*((1.94373633159117-v1)/v1)),-0.9221788801959225,0.0008425487088637157,1.3164794650014378,13.0,0.0008425487088637157,0.019395845377744712,((sin(v2)-0.784)*((1.94-v1)/v1))
8991.42589712143,1453.3714537103929,13.0,0.0,81.0,-0.9126453486589915,true,0.21218660389748734,0.9883033029283053,3.0,((-0.784458714157882+sin(v2))*((1.9352293751375/v1)-0.993876929429087)),-0.9221875665534086,0.0008424546639655829,1.322003130639044,14.0,0.0008424546639655829,0.01939482001411622,((-0.784+sin(v2))*((1.94/v1)-0.994))
13990.968471050262,2558.3065354743794,15.0,0.0,26.0,-0.918391958588607,true,0.19754416546480502,0.9837928918784103,3.0,((1.93454692076846-v1)*(((sin(v2)-0.625154772421492)/v1)-0.141936856987492)),-0.9303548283800679,0.0007540298774252694,1.2963807103653568,16.0,0.0007540298774252694,0.0187757531576257,((1.93-v1)*(((sin(v2)-0.625)/v1)-0.142))
11431.603733062744,2111.728109559169,16.0,0.0,54.0,-0.9422832651976373,true,0.18670443996156705,0.8825406237194322,3.0,(exp((-1.06231399297032*(v1*v1)))*(-0.292249824166672-cos((v2/0.485795281451416)))),-0.9309363257827123,0.0007477341586404562,1.3006518729659213,18.0,0.0007477341586404562,0.01813290650947693,(exp((-1.06*(v1*v1)))*(-0.292-cos((v2/0.486))))
7794.8719120025635,1680.8070326619154,17.0,0.0,94.0,-0.9299403579033753,true,0.1656527813617205,0.9964322180889764,4.0,((-2.23802030305553+exp(sin((-3.1826331087809-v2))))*((0.96561656277489/v1)-0.495907525070026)),-0.9392994856864114,0.000657188435363505,1.1755928692278224,19.0,0.000657188435363505,0.017575920380993884,((-2.24+exp(sin((-3.18-v2))))*((0.966/v1)-0.496))
8001.036591053009,2149.1194849703284,17.0,2.0,91.0,-0.9289623929739338,true,0.1490782495999604,0.9781455502276999,3.0,((0.495790755049587+(-0.964773891679182/v1))*(sin(v1)-(-1.34732517396328+exp(sin(v2))))),-0.941529377775818,0.0006330459827032889,1.212903985504241,20.0,0.0006330459827032889,0.017211132187068077,((0.496+(-0.965/v1))*(sin(v1)-(-1.35+exp(sin(v2)))))
