Ux,Uy,Umag
0.6077767073105869,-0.11600970628841795,0.6352663459927874
0.6009226706933692,-0.11945434144230435,0.6173571129295563
0.5954410906757918,-0.12106718230879818,0.6140360287667741
0.5915279607141335,-0.1201117022336596,0.6116421142389021
0.5892647829070998,-0.11578657990738972,0.6002668434908648
0.5885634921400388,-0.10733126291998996,0.5995138354783928
0.5891338840757822,-0.09418628738543244,0.5910598412350373
0.5904992327429645,-0.0761843144124222,0.598924247256879
0.5920744498639705,-0.053716165897454746,0.5907078050716024
0.5932940334692138,-0.027799784257410753,0.595511004284294
0.59375,-7.967164074817471e-17,0.5864047286074566
0.5932940334692138,0.027799784257410635,0.591871005322933
0.5920744498639704,0.053716165897454635,0.5950805161183899
0.5904992327429645,0.07618431441242213,0.5892227550454939
0.5891338840757822,0.09418628738543236,0.5952663103544994
0.5885634921400387,0.10733126291998987,0.5994853852411299
0.5892647829070997,0.11578657990738964,0.6027615192838014
0.5915279607141336,0.12011170223365966,0.6037445648010716
0.5954410906757917,0.12106718230879818,0.6016806896563471
0.6009226706933691,0.11945434144230432,0.6110823585080818
0.607776707310587,0.11600970628841811,0.6170458208150369
0.5757045319444384,-0.11945434144230435,0.5813449752804383
0.5656361379285311,-0.12458028423682738,0.5821059440903167
0.5569261972607239,-0.1279749606307336,0.5767956118318464
0.5498914891300428,-0.12873680764162715,0.5750301559958382
0.5447398126531924,-0.12581957113590006,0.5636073062952724
0.5414897094450228,-0.11815827368365847,0.5432866311540985
0.5399162105380823,-0.10489068684343482,0.5479852776296784
0.5395665166097429,-0.08564501996289364,0.5436906295231317
0.5398672296095632,-0.06080057814294524,0.5475684686751544
0.5402860716474497,-0.03159468296943583,0.5423361246807403
0.5404663923182442,-8.160241210604086e-17,0.5395862345880855
0.5402860716474496,0.03159468296943564,0.5486681027148047
0.5398672296095632,0.060800578142945115,0.5504324998801298
0.5395665166097431,0.08564501996289357,0.5365117320384395
0.5399162105380821,0.10489068684343476,0.552957248750974
0.541489709445023,0.11815827368365828,0.5649675194877904
0.5447398126531924,0.1258195711359001,0.5610490276915195
0.5498914891300427,0.12873680764162715,0.5699801605658631
0.5569261972607238,0.1279749606307336,0.5629575646639693
0.5656361379285311,0.12458028423682738,0.5759198538383882
0.575704531944438,0.11945434144230432,0.59239761461593
0.5409608586368326,-0.12106718230879815,0.5478046149495741
0.5267098871118007,-0.1279749606307336,0.5416927650405546
0.5136051376969977,-0.1333593721842305,0.5332389968805573
0.5020861469989394,-0.13614630470458824,0.5223195305457625
0.4925,-0.135,0.49769162369545783
0.48498903658572445,-0.1284683707620382,0.506022202422485
0.47941542398833037,-0.11529725508983289,0.4953064203839451
0.47541230985558675,-0.09488041956976619,0.47849529108869865
0.4726004087931817,-0.06766240404344068,0.48180239045827994
0.47083406130876165,-0.03522880035669836,0.46959142613426036
0.47021484375,-8.091651013486495e-17,0.4707793551307804
0.47083406130876176,0.03522880035669818,0.46952672263448314
0.4726004087931817,0.06766240404344058,0.48691968088538556
0.47541230985558663,0.09488041956976613,0.48144148657058794
0.4794154239883302,0.11529725508983286,0.49930503632724393
0.48498903658572445,0.1284683707620383,0.4915302817540559
0.49250000000000005,0.13500000000000004,0.504567347212776
0.5020861469989394,0.13614630470458824,0.5168527536535941
0.5136051376969976,0.1333593721842305,0.527228666990519
0.5267098871118006,0.12797496063073366,0.5286738757892193
0.5409608586368324,0.12106718230879818,0.5561928090972241
0.5040180062296101,-0.1201117022336596,0.5236617228615988
0.48450136461366067,-0.12873680764162718,0.4951443217922054
0.4656183868102105,-0.13614630470458824,0.4821383147639433
0.44789494216757364,-0.14108635666896313,0.4810981446526349
0.431777312910994,-0.14186801566687202,0.45813205703316473
0.4174615564867,-0.13652622839137835,0.439698478527495
0.40478006063995237,-0.12330080124844398,0.42520228430906215
0.39338106430405384,-0.10143656135380619,0.40328152487152613
0.3833689172684343,-0.07188324279265683,0.39423657428920955
0.37597826560287184,-0.037123106012293794,0.37624407328618836
0.3731778425655977,-7.432922752016302e-17,0.37418794836835545
0.37597826560287195,0.037123106012293634,0.3806426720615633
0.38336891726843414,0.07188324279265668,0.3885087951428132
0.39338106430405373,0.10143656135380616,0.40133831328339814
0.4047800606399523,0.12330080124844382,0.42232220108603435
0.41746155648669997,0.1365262283913783,0.43295827495274036
0.43177731291099397,0.141868015666872,0.4556969466061187
0.44789494216757353,0.1410863566689631,0.4685571771245374
0.4656183868102104,0.13614630470458827,0.4778940212020622
0.48450136461366067,0.1287368076416273,0.5038037549778841
0.5040180062296101,0.12011170223365969,0.5184199632687627
0.46575909767255075,-0.11578657990738966,0.48126306835756505
0.43989017003994235,-0.1258195711359,0.4556189252079672
0.41375000000000006,-0.13500000000000004,0.4372500724680056
0.3878657842522004,-0.141868015666872,0.41390024196757186
0.36266272471177785,-0.14424487289829752,0.3905388054274864
0.3381377625613399,-0.1393575285483012,0.36112862187992417
0.31354825014102344,-0.12462291760607491,0.34026013216227347
0.2877709405000671,-0.0993807989999907,0.3082050449841718
0.2613117028200428,-0.06670429439417686,0.26748843947808
0.23924939037294518,-0.032423467182210786,0.24040036603258635
0.2303240740740743,-5.4098027668513747e-17,0.2333156394762731
0.23924939037294504,0.03242346718221059,0.23920829450080985
0.26131170282004273,0.06670429439417666,0.2690995309355373
0.2877709405000671,0.09938079899999067,0.3081307601085211
0.3135482501410233,0.12462291760607483,0.33016690119603964
0.3381377625613399,0.13935752854830108,0.36411003058166924
0.36266272471177785,0.1442448728982974,0.38710729677010214
0.3878657842522003,0.14186801566687204,0.4103663755863497
0.41374999999999995,0.1350000000000001,0.4379287392902364
0.43989017003994224,0.12581957113590017,0.45562565226519847
0.4657590976725506,0.11578657990738966,0.4733936019079752
0.4275665977600539,-0.10733126291998996,0.44159566046874765
0.39444830219424787,-0.11815827368365847,0.4166599549250456
