ur,ut,t,Umag
0.3477317811865476,-0.5117942811865475,0.7853981633974483,0.6727845320193876
0.3132063603883604,-0.5265730449376825,0.83798122500839,0.5619996840942161
0.2774315139434785,-0.5405914447791398,0.8960553845713439,0.6326748392182605
0.24081967060989376,-0.5534781256449356,0.960070362405688,0.48370532644791814
0.20388805646558886,-0.5648620866121983,1.0303768265243125,0.5756213080081382
0.16721359549995796,-0.5744271909999159,1.1071487177940904,0.3479041973616575
0.13134905923163054,-0.5819769881504199,1.1902899496825317,0.47407635602398907
0.09670736709146967,-0.5874870881838649,1.2793395323170293,0.5853809156121691
0.06344231857013678,-0.5911113709571924,1.3734007669450157,0.5616105757899909
0.031373143587217954,-0.5931158099531515,1.4711276743037345,0.6775653057653476
8.852404527574968e-17,-0.59375,1.5707963267948963,0.7864318400320105
0.03137314358721781,0.5931158099531515,-1.471127674303735,0.5532756404177399
0.06344231857013659,0.5911113709571922,-1.3734007669450161,0.5928874927333975
0.09670736709146946,0.587487088183865,-1.2793395323170298,0.6462855557691004
0.13134905923163034,0.5819769881504199,-1.190289949682532,0.643262791822209
0.16721359549995776,0.5744271909999159,-1.1071487177940909,0.6898739990110215
0.20388805646558872,0.5648620866121983,-1.0303768265243127,0.5021486579652894
0.24081967060989365,0.5534781256449357,-0.9600703624056882,0.6939621599761427
0.27743151394347826,0.5405914447791398,-0.8960553845713443,0.68571252560316
0.31320636038836014,0.5265730449376825,-0.8379812250083903,0.612157650245156
0.34773178118654735,0.5117942811865477,-0.7853981633974485,0.8245637308239026
0.3480070670981782,-0.4739157404439144,0.7328151017865067,0.6115384533174311
0.3118735850274255,-0.48805671259944183,0.7853981633974483,0.4702739577273557
0.2743519482234989,-0.5012737657704611,0.844153986113171,0.562286473209871
0.23598203363326367,-0.5130948209266222,0.9097531579442097,0.5658045278738093
0.1974790697733335,-0.5230430622536885,0.982793723247329,0.6075630480343905
0.15968173502341673,-0.5307298998310429,1.0636978224025595,0.6480653735623922
0.12343042056508546,-0.5359818111348709,1.1525719972156674,0.5715115329518126
0.08937591416498615,-0.5389610758282916,1.2490457723982542,0.5849727422812203
0.057760907645645856,-0.5402009010144027,1.3521273809209544,0.5668554459059572
0.02826317390352004,-0.5404705877372715,1.4601391056210007,0.5329536684043774
7.149925632148343e-17,-0.5404663923182442,1.5707963267948963,0.5255698274416031
0.028263173903519855,0.5404705877372714,-1.4601391056210014,0.5465225946073629
0.05776090764564574,0.5402009010144027,-1.3521273809209549,0.42565891229492847
0.08937591416498601,0.5389610758282917,-1.2490457723982547,0.5326679056891774
0.12343042056508526,0.5359818111348709,-1.1525719972156678,0.4563453166468321
0.1596817350234166,0.530729899831043,-1.0636978224025602,0.47081259915487866
0.19747906977333335,0.5230430622536886,-0.9827937232473294,0.5950001555872628
0.23598203363326356,0.5130948209266222,-0.90975315794421,0.6765702233508493
0.2743519482234987,0.5012737657704611,-0.8441539861131713,0.5089538533724848
0.31187358502742535,0.4880567125994419,-0.7853981633974486,0.42553732070067696
0.3480070670981779,0.47391574044391427,-0.7328151017865069,0.7672990430977377
0.3467893924293481,-0.43247315582331186,0.6747409422235527,0.5865498858257997
0.3086459417514362,-0.44557668068485434,0.7266423406817256,0.5318977134482223
0.2688743593115476,-0.4574729921240476,0.7853981633974483,0.4885570054001599
0.22816550535461733,-0.4675113019588161,0.851966327173272,0.47826802360718024
0.18750000000000003,-0.475,0.9272952180016122,0.4381656509375537
0.14810271477909223,-0.47935798081357167,1.0121970114513341,0.5711228453728645
0.11127609549995804,-0.48036469099991597,1.1071487177940904,0.5642313096409092
0.07808910118681543,-0.4784571565519682,1.2120256565243244,0.5046478327829145
0.048980261714533714,-0.47490028561246,1.3258176636680323,0.43698995277212194
0.023443018612877144,-0.4715678175420701,1.4464413322481349,0.5640776396050735
5.2284514240989656e-17,-0.47021484375,1.5707963267948963,0.45160160585318815
0.023443018612877023,0.47156781754207017,-1.4464413322481355,0.3530099247160583
0.048980261714533596,0.47490028561246,-1.3258176636680328,0.4597140105240736
0.07808910118681535,0.4784571565519681,-1.2120256565243246,0.45477301788576796
0.11127609549995779,0.48036469099991586,-1.1071487177940909,0.5853916968935755
0.148102714779092,0.4793579808135718,-1.0121970114513346,0.5746617890258969
0.1874999999999999,0.4750000000000001,-0.9272952180016125,0.5793041149047828
0.2281655053546172,0.46751130195881613,-0.8519663271732724,0.3774411313176901
0.26887435931154735,0.4574729921240476,-0.7853981633974486,0.5510287753291119
0.30864594175143595,0.44557668068485445,-0.726642340681726,0.6742632820016736
0.3467893924293479,0.4324731558233118,-0.6747409422235529,0.4242507575440988
0.3440281008712768,-0.38743468795145497,0.6107259643892087,0.44234953706683733
0.30340547181419614,-0.39907374960959496,0.6610431688506869,0.34599237672684735
0.2607605775481341,-0.40907238921396416,0.7188299996216245,0.5261333092339759
0.2169464313323202,-0.4164726703993756,0.7853981633974483,0.4852690909863199
0.17328272293693747,-0.4201562563445353,0.8621700546672263,0.42238961773751416
0.13154863929981228,-0.4190566998407744,0.9505468408120751,0.48512248142199044
0.09377207445150844,-0.4126218403493113,1.0516502125483735,0.5116930633454407
0.061725481694506694,-0.40153206925705914,1.165904540509813,0.4360232705995982
0.036202081973561784,-0.38836624027165284,1.2924966677897851,0.4563506173930648
0.016421356237309517,-0.3774494936611666,1.4288992721907325,0.3272234625446965
3.138345161962437e-17,-0.3731778425655977,1.5707963267948963,0.36346978033966454
0.01642135623730944,0.37744949366116665,-1.4288992721907332,0.4057099819702878
0.03620208197356172,0.3883662402716527,-1.2924966677897856,0.45203976077658714
0.06172548169450649,0.4015320692570591,-1.1659045405098134,0.3068625045837634
0.09377207445150836,0.41262184034931126,-1.051650212548374,0.30950183895284866
0.13154863929981206,0.4190566998407744,-0.9505468408120756,0.4288482870326609
0.17328272293693728,0.42015625634453535,-0.8621700546672266,0.5283657007928764
0.21694643133232,0.4164726703993755,-0.7853981633974485,0.500009395969815
0.2607605775481338,0.40907238921396416,-0.7188299996216249,0.5581207506136494
0.30340547181419586,0.3990737496095952,-0.6610431688506873,0.4343179125870053
0.3440281008712766,0.3874346879514551,-0.6107259643892089,0.48830184537408416
0.33981342744264803,-0.338917251967319,0.5404195002705843,0.45428922286240037
0.2962186046600002,-0.3486953748357923,0.5880026035475676,0.4682652157831309
0.24999999999999997,-0.35625000000000007,0.6435011087932845,0.4135583133928575
0.20216317675976037,-0.36013393400960175,0.7086262721276703,0.3482340191813816
0.15444474414951045,-0.35843779970506606,0.7853981633974483,0.42155001898961825
0.10941310162631811,-0.348979140387486,0.8760580505981934,0.3800864727614828
0.0702327406039275,-0.33001627066920475,0.982793723247329,0.307314387297397
0.03980618809255057,-0.3018345984073234,1.1071487177940904,0.266537490761769
0.019352766016837945,-0.268995798050514,1.2490457723982542,0.29667225571150146
0.007350046472632726,-0.24132453011410165,1.4056476493802694,0.2281566438094307
1.114747236805737e-17,-0.2303240740740743,1.5707963267948963,0.21474256484063695
0.007350046472632688,0.2413245301141015,-1.4056476493802703,0.24479118378256998
0.01935276601683791,0.2689957980505138,-1.2490457723982549,0.2768982469918244
0.03980618809255043,0.30183459840732335,-1.1071487177940909,0.28088622515407763
0.07023274060392733,0.3300162706692046,-0.9827937232473295,0.3457706982616117
