ur,ut,t,Umag
0.3477317811865476,-0.5117942811865475,0.7853981633974483,0.6283106039248768
0.3132063603883604,-0.5265730449376825,0.83798122500839,0.6038016284952982
0.2774315139434785,-0.5405914447791398,0.8960553845713439,0.6042218978596544
0.24081967060989376,-0.5534781256449356,0.960070362405688,0.5978692183463833
0.20388805646558886,-0.5648620866121983,1.0303768265243125,0.5481401616181012
0.16721359549995796,-0.5744271909999159,1.1071487177940904,0.6122534753694427
0.13134905923163054,-0.5819769881504199,1.1902899496825317,0.5755557040874995
0.09670736709146967,-0.5874870881838649,1.2793395323170293,0.56702481751977
0.06344231857013678,-0.5911113709571924,1.3734007669450157,0.6007710921099354
0.031373143587217954,-0.5931158099531515,1.4711276743037345,0.5907500937039817
8.852404527574968e-17,-0.59375,1.5707963267948963,0.6139518896578466
0.03137314358721781,0.5931158099531515,-1.471127674303735,0.6004632877261216
0.06344231857013659,0.5911113709571922,-1.3734007669450161,0.5979871877530403
0.09670736709146946,0.587487088183865,-1.2793395323170298,0.5965405644144065
0.13134905923163034,0.5819769881504199,-1.190289949682532,0.6073501716840526
0.16721359549995776,0.5744271909999159,-1.1071487177940909,0.6043899665595973
0.20388805646558872,0.5648620866121983,-1.0303768265243127,0.6065543010897687
0.24081967060989365,0.5534781256449357,-0.9600703624056882,0.6164563198579833
0.27743151394347826,0.5405914447791398,-0.8960553845713443,0.5891664778847145
0.31320636038836014,0.5265730449376825,-0.8379812250083903,0.5961413828782297
0.34773178118654735,0.5117942811865477,-0.7853981633974485,0.6232589084873186
0.3480070670981782,-0.4739157404439144,0.7328151017865067,0.5833603612303092
0.3118735850274255,-0.48805671259944183,0.7853981633974483,0.6199704256679686
0.2743519482234989,-0.5012737657704611,0.844153986113171,0.5799883205089356
0.23598203363326367,-0.5130948209266222,0.9097531579442097,0.5806032922994291
0.1974790697733335,-0.5230430622536885,0.982793723247329,0.5458718451143906
0.15968173502341673,-0.5307298998310429,1.0636978224025595,0.5311971635953928
0.12343042056508546,-0.5359818111348709,1.1525719972156674,0.5527547406635759
0.08937591416498615,-0.5389610758282916,1.2490457723982542,0.5304229030172746
0.057760907645645856,-0.5402009010144027,1.3521273809209544,0.5505450090856104
0.02826317390352004,-0.5404705877372715,1.4601391056210007,0.5158340988490401
7.149925632148343e-17,-0.5404663923182442,1.5707963267948963,0.5363083565646034
0.028263173903519855,0.5404705877372714,-1.4601391056210014,0.5529460234097916
0.05776090764564574,0.5402009010144027,-1.3521273809209549,0.5335909320344511
0.08937591416498601,0.5389610758282917,-1.2490457723982547,0.5293727500841855
0.12343042056508526,0.5359818111348709,-1.1525719972156678,0.5376400932073162
0.1596817350234166,0.530729899831043,-1.0636978224025602,0.6037421901608627
0.19747906977333335,0.5230430622536886,-0.9827937232473294,0.5315884753721833
0.23598203363326356,0.5130948209266222,-0.90975315794421,0.5560914289426204
0.2743519482234987,0.5012737657704611,-0.8441539861131713,0.5735962558465962
0.31187358502742535,0.4880567125994419,-0.7853981633974486,0.5613355441383612
0.3480070670981779,0.47391574044391427,-0.7328151017865069,0.5865197678292371
0.3467893924293481,-0.43247315582331186,0.6747409422235527,0.5661307415095729
0.3086459417514362,-0.44557668068485434,0.7266423406817256,0.5473288514850122
0.2688743593115476,-0.4574729921240476,0.7853981633974483,0.5279894351990352
0.22816550535461733,-0.4675113019588161,0.851966327173272,0.5438761132114355
0.18750000000000003,-0.475,0.9272952180016122,0.521379048101028
0.14810271477909223,-0.47935798081357167,1.0121970114513341,0.5104662231689608
0.11127609549995804,-0.48036469099991597,1.1071487177940904,0.4907087922759887
0.07808910118681543,-0.4784571565519682,1.2120256565243244,0.4867665812086421
0.048980261714533714,-0.47490028561246,1.3258176636680323,0.4888295047151244
0.023443018612877144,-0.4715678175420701,1.4464413322481349,0.48795771576574526
5.2284514240989656e-17,-0.47021484375,1.5707963267948963,0.4927372716674215
0.023443018612877023,0.47156781754207017,-1.4464413322481355,0.47204597052523584
0.048980261714533596,0.47490028561246,-1.3258176636680328,0.4723197082966115
0.07808910118681535,0.4784571565519681,-1.2120256565243246,0.4803698015200744
0.11127609549995779,0.48036469099991586,-1.1071487177940909,0.48836502143134214
0.148102714779092,0.4793579808135718,-1.0121970114513346,0.4979740496566162
0.1874999999999999,0.4750000000000001,-0.9272952180016125,0.48785476067973965
0.2281655053546172,0.46751130195881613,-0.8519663271732724,0.5274636346240882
0.26887435931154735,0.4574729921240476,-0.7853981633974486,0.5093692247408339
0.30864594175143595,0.44557668068485445,-0.726642340681726,0.5301219797426244
0.3467893924293479,0.4324731558233118,-0.6747409422235529,0.5655155498075618
0.3440281008712768,-0.38743468795145497,0.6107259643892087,0.5101114568823913
0.30340547181419614,-0.39907374960959496,0.6610431688506869,0.534246403793889
0.2607605775481341,-0.40907238921396416,0.7188299996216245,0.4763416255359549
0.2169464313323202,-0.4164726703993756,0.7853981633974483,0.46012096948186815
0.17328272293693747,-0.4201562563445353,0.8621700546672263,0.4505444699267021
0.13154863929981228,-0.4190566998407744,0.9505468408120751,0.4547394436029148
0.09377207445150844,-0.4126218403493113,1.0516502125483735,0.4520363538007714
0.061725481694506694,-0.40153206925705914,1.165904540509813,0.43420306640056616
0.036202081973561784,-0.38836624027165284,1.2924966677897851,0.39291003295607035
0.016421356237309517,-0.3774494936611666,1.4288992721907325,0.36870040060150805
3.138345161962437e-17,-0.3731778425655977,1.5707963267948963,0.36972323100419574
0.01642135623730944,0.37744949366116665,-1.4288992721907332,0.3846970330813075
0.03620208197356172,0.3883662402716527,-1.2924966677897856,0.38020317413807725
0.06172548169450649,0.4015320692570591,-1.1659045405098134,0.39930008356762764
0.09377207445150836,0.41262184034931126,-1.051650212548374,0.4031052110174044
0.13154863929981206,0.4190566998407744,-0.9505468408120756,0.43242076711228095
0.17328272293693728,0.42015625634453535,-0.8621700546672266,0.4235046961469683
0.21694643133232,0.4164726703993755,-0.7853981633974485,0.5077377464740936
0.2607605775481338,0.40907238921396416,-0.7188299996216249,0.492305828980105
