Ux,Uy,Umag
0.6077767073105869,-0.11600970628841795,0.620622073769922
0.6009226706933692,-0.11945434144230435,0.6231604570375611
0.5954410906757918,-0.12106718230879818,0.5871977504330552
0.5915279607141335,-0.1201117022336596,0.6104505595284702
0.5892647829070998,-0.11578657990738972,0.6076278646850567
0.5885634921400388,-0.10733126291998996,0.5811011142274295
0.5891338840757822,-0.09418628738543244,0.5975166818346896
0.5904992327429645,-0.0761843144124222,0.5950850410926085
0.5920744498639705,-0.053716165897454746,0.5936455820372707
0.5932940334692138,-0.027799784257410753,0.5937557673124548
0.59375,-7.967164074817471e-17,0.5936703100151765
0.5932940334692138,0.027799784257410635,0.5802242360320254
0.5920744498639704,0.053716165897454635,0.6039381635906351
0.5904992327429645,0.07618431441242213,0.5851220520758437
0.5891338840757822,0.09418628738543236,0.5960659520570878
0.5885634921400387,0.10733126291998987,0.5971880121876443
0.5892647829070997,0.11578657990738964,0.6049285676508233
0.5915279607141336,0.12011170223365966,0.6068183078352517
0.5954410906757917,0.12106718230879818,0.6049008211071443
0.6009226706933691,0.11945434144230432,0.5802829651136545
0.607776707310587,0.11600970628841811,0.6326300489069943
0.5757045319444384,-0.11945434144230435,0.5820601496191058
0.5656361379285311,-0.12458028423682738,0.5659761004527163
0.5569261972607239,-0.1279749606307336,0.5559687388707419
0.5498914891300428,-0.12873680764162715,0.5730233079341145
0.5447398126531924,-0.12581957113590006,0.5579499185445954
0.5414897094450228,-0.11815827368365847,0.5507541785720417
0.5399162105380823,-0.10489068684343482,0.5537921536313435
0.5395665166097429,-0.08564501996289364,0.5461263566688204
0.5398672296095632,-0.06080057814294524,0.54800379337631
0.5402860716474497,-0.03159468296943583,0.525771970046522
0.5404663923182442,-8.160241210604086e-17,0.5433000277270343
0.5402860716474496,0.03159468296943564,0.5174680340857842
0.5398672296095632,0.060800578142945115,0.5281770365565746
0.5395665166097431,0.08564501996289357,0.539566196368466
0.5399162105380821,0.10489068684343476,0.5348984043931164
0.541489709445023,0.11815827368365828,0.5479661265421758
0.5447398126531924,0.1258195711359001,0.567551345100558
0.5498914891300427,0.12873680764162715,0.5453506441856425
0.5569261972607238,0.1279749606307336,0.5635902530997116
0.5656361379285311,0.12458028423682738,0.5626712095442807
0.575704531944438,0.11945434144230432,0.6005244733078833
0.5409608586368326,-0.12106718230879815,0.5565938291900252
0.5267098871118007,-0.1279749606307336,0.5523744332411753
0.5136051376969977,-0.1333593721842305,0.5211160017289912
0.5020861469989394,-0.13614630470458824,0.517915374025622
0.4925,-0.135,0.5092978875834067
0.48498903658572445,-0.1284683707620382,0.5108540368403812
0.47941542398833037,-0.11529725508983289,0.4903548386318985
0.47541230985558675,-0.09488041956976619,0.4733169258833154
0.4726004087931817,-0.06766240404344068,0.47406597925199406
0.47083406130876165,-0.03522880035669836,0.4675214989796559
0.47021484375,-8.091651013486495e-17,0.4829843074099891
0.47083406130876176,0.03522880035669818,0.4572320941043592
0.4726004087931817,0.06766240404344058,0.4946374294030234
0.47541230985558663,0.09488041956976613,0.4867393764043804
0.4794154239883302,0.11529725508983286,0.49268744835652684
0.48498903658572445,0.1284683707620383,0.49402714001569537
0.49250000000000005,0.13500000000000004,0.5307402375561152
0.5020861469989394,0.13614630470458824,0.5311532634561086
0.5136051376969976,0.1333593721842305,0.5339928324958876
0.5267098871118006,0.12797496063073366,0.548273316015914
0.5409608586368324,0.12106718230879818,0.5524638057789882
0.5040180062296101,-0.1201117022336596,0.5237640025012047
0.48450136461366067,-0.12873680764162718,0.4971442516109359
0.4656183868102105,-0.13614630470458824,0.49852010576358813
0.44789494216757364,-0.14108635666896313,0.4550180764922844
0.431777312910994,-0.14186801566687202,0.4424729360706067
0.4174615564867,-0.13652622839137835,0.44105075291666346
0.40478006063995237,-0.12330080124844398,0.4330630797099463
0.39338106430405384,-0.10143656135380619,0.4130025675700628
0.3833689172684343,-0.07188324279265683,0.3792166704174787
0.37597826560287184,-0.037123106012293794,0.3850052866039023
0.3731778425655977,-7.432922752016302e-17,0.3862382556429099
0.37597826560287195,0.037123106012293634,0.36965371296128124
0.38336891726843414,0.07188324279265668,0.3950409177338292
0.39338106430405373,0.10143656135380616,0.4085750935778298
0.4047800606399523,0.12330080124844382,0.42591644509877924
0.41746155648669997,0.1365262283913783,0.42093151350984986
0.43177731291099397,0.141868015666872,0.4509748712981043
0.44789494216757353,0.1410863566689631,0.4721279893523801
0.4656183868102104,0.13614630470458827,0.48404318594339824
